WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/16-05-020-18W4/0,TXNE 13C-4 DV COUNTESS 16-5-20-18,0497185,A77K,Star Valley Drilling Ltd.,102,24 Jan 2020 01:30:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-24,5020184,4,1,2020,5020184,50.66619334,-112.45168059999999
02/14-36-034-03W4/0,RHE 102 PROVOST 14-36-34-3,0496167,0GE9,Tempco Drilling Company Inc.,6,23 Jan 2020 11:30:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-01-24,36034034,4,1,2020,36034034,51.96171461,-110.2885159
00/13-15-034-08W4/0,TAC 6-22 HZ PROVOST 13-15-34-8,0497283,A1TW,Bonanza Drilling Inc.,3,23 Jan 2020 09:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-01-24,15034084,4,1,2020,15034084,51.91826866,-111.04459150000001
00/06-29-034-09W4/0,TAC 16-30 HZ PROVOST 6-29-34-9,0494719,A8AF,Hertz & Paluck Energy Services Inc.,1,24 Jan 2020 02:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-24,29034094,4,1,2020,29034094,51.94741194,-111.233672
02/06-29-034-09W4/0,TAC 16-30 HZ 102 PROVOST 6-29-34-9,0494720,A8AF,Hertz & Paluck Energy Services Inc.,1,23 Jan 2020 04:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-24,29034094,4,1,2020,29034094,51.94741194,-111.233672
00/07-23-035-09W4/0,KARVE HZ PROVOST 7-23-35-9,0496649,A57H,Predator Drilling Inc.,27,24 Jan 2020 03:07:00 PM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2020-01-24,23035094,4,1,2020,23035094,52.01925395,-111.1717166
00/16-19-036-04W4/0,SURGE ENERGY HZ PROVOST 16-19-36-4,0496659,A08C,Savanna Drilling Corp.,431,24 Jan 2020 12:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Resumption,2020-01-24,19036044,4,1,2020,19036044,52.10654414,-110.5527273
S0/04-04-039-02W4/0,WLEC MHZ 2B4 PROVOST 4-4-39-2,0497233,A1TW,Bonanza Drilling Inc.,4,24 Jan 2020 05:00:00 PM,Wainwright,A7H7,West Lake Energy Corp.,,Drill To LD,2020-01-24,4039024,4,1,2020,4039024,52.32485702,-110.2209938
03/13-22-044-14W5/0,TOURMALINE 103 HZ BRAZR 13-22-44-14,0496846,0Z41,Ensign Drilling Inc.,38,24 Jan 2020 10:45:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2020-01-24,22044145,4,1,2020,22044145,52.80700666,-115.93584369999999
00/12-11-048-12W5/0,BACCALIEU HZ BRAZR 12-11-48-12,0494379,A0KC,Horizon Drilling Inc.,2,23 Jan 2020 10:00:00 PM,Drayton Valley,A73C,Baccalieu Energy Inc.,,Drill To LD,2020-01-24,11048125,4,1,2020,11048125,53.12693917,-115.6352038
00/15-14-052-17W5/0,CNRL HZ EDSON 15-14-52-17,0492557,0Z41,Ensign Drilling Inc.,419,23 Jan 2020 09:30:00 PM,Drayton Valley,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-24,14052175,4,1,2020,14052175,53.49033073,-116.3848706
00/13-32-054-20W5/0,PEYTO SUNDANCE 13-32-54-20,0496368,0Z41,Ensign Drilling Inc.,T438,24 Jan 2020 03:45:00 AM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-24,32054205,4,1,2020,32054205,53.70843197,-116.90042040000002
00/04-32-059-20W5/0,2214896AB HZ KAYBOBS 4-32-59-20,0497415,A6NZ,Lasso Drilling Corporation,2,24 Jan 2020 03:15:00 AM,Drayton Valley,A88A,2214896 Alberta Ltd.,,Drill To LD,2020-01-24,32059205,4,1,2020,32059205,54.14494256,-116.9514942
00/12-01-059-02W6/0,TOURMALINE HZ SMOKY 12-1-59-2,0496522,0Y52,Precision Drilling Corporation,531,23 Jan 2020 06:05:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2020-01-24,1059026,4,1,2020,1059026,54.07232624,-118.1502729
00/02-24-068-07W6/0,NUVISTA HZ ELM 2-24-68-7,0496227,A0F8,Patterson-UTI Drilling Co. Canada,16E,24 Jan 2020 05:30:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-01-24,24068076,4,1,2020,24068076,54.9014623,-118.9159242
00/10-10-069-08W6/0,NUVISTA 100 HZ C ELM 10-10-69-8,0495586,A6PR,Nabors Drilling Canada Limited,127,24 Jan 2020 07:26:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-01-24,10069086,4,1,2020,10069086,54.95967197,-119.1193983
03/05-30-072-09W6/0,NUVISTA HZ 103 D WEMBLEY 5-30-72-9,0497215,A6PR,Nabors Drilling Canada Limited,79,24 Jan 2020 11:00:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-01-24,30072096,4,1,2020,30072096,55.26515219,-119.3591485
02/16-29-077-11W6/0,INSIGNIAENERGY 2 PCOUPES 16-29-77-11,0497273,A0KC,Horizon Drilling Inc.,45,24 Jan 2020 11:00:00 AM,Grande Prairie,A1FX,Insignia Energy Ltd.,,Drill To LD,2020-01-24,29077116,4,1,2020,29077116,55.70141509,-119.65525509999999
00/07-07-079-10W4/0,ATH OBS LEISMER 7-7-79-10,0496551,0Y52,Precision Drilling Corporation,238,23 Jan 2020 11:15:00 PM,Bonnyville,A28L,Athabasca Oil Corporation,,Drill To LD,2020-01-24,7079104,4,1,2020,7079104,55.83165799,-111.54566329999999
AB/03-20-082-11W4/0,CLC HANGSTN 3-20-82-11,0496749,0Y52,Precision Drilling Corporation,293,24 Jan 2020 12:00:00 AM,Bonnyville,0A9H,Connacher Oil And Gas Limited,,Drill To LD,2020-01-24,20082114,4,1,2020,20082114,56.12251677,-111.67619199999999
