WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/04-28-034-03W4/0,RHE 102 PROVOST 4-28-34-3,0496095,0GE9,Tempco Drilling Company Inc.,6,27 Jan 2020 10:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-01-28,28034034,5,1,2020,28034034,51.9472996,-110.3594259
00/05-15-034-08W4/0,TAC 1-22 HZ PROVOST 5-15-34-8,0497280,A8AF,Hertz & Paluck Energy Services Inc.,1,28 Jan 2020 04:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-28,15034084,5,1,2020,15034084,51.91826866,-111.04459150000001
00/05-32-035-04W4/0,GEAR 4HZ PROVOST 5-32-35-4,0497477,A6NZ,Lasso Drilling Corporation,4,27 Jan 2020 09:45:00 PM,Wainwright,A2JR,Gear Energy Ltd.,,Drill To LD,2020-01-28,32035044,5,1,2020,32035044,52.04827028,-110.5289321
F1/05-06-035-08W4/0,TAC 2-36 HZ 1F1 PROVOST 5-6-35-8,0497412,A8AF,Hertz & Paluck Energy Services Inc.,1,27 Jan 2020 05:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-28,6035084,5,1,2020,6035084,51.9756495,-111.12418059999999
00/01-01-036-09W4/0,KARVE HZ PROVOST 1-1-36-9,0496232,A57H,Predator Drilling Inc.,27,28 Jan 2020 05:53:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2020-01-28,1036094,5,1,2020,1036094,52.06295231,-111.1478879
02/02-22-047-05W4/0,ENERPLUS CORP 02H WILDMERE 2-22-47-5,0489928,0ZG2,Excalibur Drilling Ltd.,10,27 Jan 2020 08:15:00 PM,Wainwright,A5RD,Enerplus Corporation,,Drill To LD,2020-01-28,22047054,5,1,2020,22047054,53.06690327,-110.6390192
00/09-19-048-05W4/0,HUSKY 3HZ R1 WILDMERE 9-19-48-5,0496291,0Y52,Precision Drilling Corporation,151,27 Jan 2020 11:00:00 PM,Wainwright,0R46,Husky Oil Operations Limited,,Drill To LD,2020-01-28,19048054,5,1,2020,19048054,53.15419432,-110.7122925
02/09-25-049-07W5/0,INPLAY OIL 102 HZ PEMBINA 9-25-49-7,0496960,A5DG,CWC Energy Services Corp.,9,28 Jan 2020 01:45:00 PM,Drayton Valley,A6JK,InPlay Oil Corp.,,Drill To LD,2020-01-28,25049075,5,1,2020,25049075,53.25790219,-114.8794304
00/07-01-061-20W5/0,XTO E05 KAYBOBS 7-1-61-20,0494069,0Z41,Ensign Drilling Inc.,56,27 Jan 2020 01:30:00 PM,St. Albert,A6GB,XTO Energy Canada ULC,,Drill To LD,2020-01-28,1061205,5,1,2020,1061205,54.24683915,-116.85153020000001
02/12-08-062-20W5/0,CHEVRON 102 HZ KAYBOBS 12-8-62-20,0489946,0Z41,Ensign Drilling Inc.,785,28 Jan 2020 09:00:00 AM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-01-28,8062205,5,1,2020,8062205,54.34857873,-116.95151270000001
00/05-12-064-16W5/0,MURPHY 13-31A TWOCK 5-12-64-16,0489735,A0KC,Horizon Drilling Inc.,10,28 Jan 2020 12:00:00 AM,St. Albert,0063,Murphy Oil Company Ltd.,,Drill To LD,2020-01-28,12064165,5,1,2020,12064165,54.52329494,-116.26969979999998
