WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/08-05-022-17W4/0,TXNE 13D-9 HZ COUNTESS 8-5-22-17,0497605,0Y52,Precision Drilling Corporation,239,25 Jan 2021 03:00:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2021-01-25,5022174,4,1,2021,5022174,50.84139467,-112.3130554
00/01-18-028-19W4/0,NORTH 40 HZ WAYNE 1-18-28-19,0499242,A1TW,Bonanza Drilling Inc.,7,25 Jan 2021 10:30:00 AM,Midnapore,A7E2,North 40 Resources Ltd.,,Drill To LD,2021-01-25,18028194,4,1,2021,18028194,51.39432506,-112.6537401
03/02-33-044-07W4/0,SURGE ENERGY HZ 103 WAINWR 2-33-44-7,0496425,A77K,Star Valley Drilling Ltd.,102,25 Jan 2021 05:21:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2021-01-25,33044074,4,1,2021,33044074,52.8360007,-110.9473444
00/01-06-059-01W6/0,TOURMALINE HZ SMOKY 1-6-59-1,0498091,A6PR,Nabors Drilling Canada Limited,58,24 Jan 2021 04:30:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2021-01-25,6059016,4,1,2021,6059016,54.07234405,-118.1252971
00/02-06-066-04W6/0,PARA HZ KARR 2-6-66-4,0498452,A5DR,Fox Drilling Inc.,7,24 Jan 2021 09:36:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Resumption,2021-01-25,6066046,4,1,2021,6066046,54.68346476,-118.5794208
00/04-07-067-08W6/0,WHITECAP WAPITI 4-7-67-8,0498933,0Y52,Precision Drilling Corporation,403,24 Jan 2021 09:00:00 PM,Grande Prairie,A5BE,Whitecap Resources Inc.,,Drill To LD,2021-01-25,7067086,4,1,2021,7067086,54.78511785,-119.1956964
AD/09-25-076-06W4/0,CVE D9-25 D9 HARDY 9-25-76-6,0498405,A57H,Predator Drilling Inc.,171,24 Jan 2021 06:00:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-25,25076064,4,1,2021,25076064,55.61361609,-110.7821387
07/15-15-078-10W4/0,ATH L7I6 LEISMER 15-15-78-10,0498942,0Y55,Akita Drilling Ltd.,28,25 Jan 2021 04:00:00 AM,Bonnyville,A28L,Athabasca Oil Corporation,,Drill To LD,2021-01-25,15078104,4,1,2021,15078104,55.75907247,-111.4550275
AC/05-13-093-10W4/0,SYNCRUDE 086N01 5-13-93-10,0497084,0Y80,Boart Longyear Canada,47,24 Jan 2021 05:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-25,13093104,4,1,2021,13093104,57.0681388,-111.4545484
AD/01-23-093-10W4/0,SYNCRUDE 073N01 1-23-93-10,0497184,0Y80,Boart Longyear Canada,41,25 Jan 2021 02:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-25,23093104,4,1,2021,23093104,57.08259286,-111.4814072
