WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/15-14-020-09W4/0,COR4 MHZ JENNER 15-14-20-9,0497643,A6EC,Twilight Drilling Ltd.,1,21 Feb 2020 02:36:00 AM,Medicine Hat,A6Y2,Cor4 Oil Corp.,,Drill To LD,2020-02-21,14020094,8,2,2020,14020094,50.69606361,-111.1357585
02/02-24-023-15W4/0,NORTH 40 102 VERGER 2-24-23-15,0497628,0Y52,Precision Drilling Corporation,204,21 Feb 2020 12:30:00 AM,Midnapore,A7E2,North 40 Resources Ltd.,,Drill To LD,2020-02-21,24023154,8,2,2020,24023154,50.97235927,-111.95866399999998
02/09-23-034-08W4/0,TAC 7-25 HZ 102 PROVOST 9-23-34-8,0496970,0GE9,Tempco Drilling Company Inc.,5,21 Feb 2020 01:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-21,23034084,8,2,2020,23034084,51.9327266,-111.02097979999999
07/10-02-040-09W4/0,ROCKEAST HZ 107 PROVOST 10-2-40-9,0494800,0GE9,Tempco Drilling Company Inc.,6,21 Feb 2020 01:00:00 PM,Wainwright,A6M1,Rockeast Energy Corp.,,Drill To LD,2020-02-21,2040094,8,2,2020,2040094,52.41221211,-111.18064409999998
02/04-05-041-08W5/0,BONTERRA 102 HZ FERRIER 4-5-41-8,0497639,A2EN,Ironhand Drilling Inc.,1,21 Feb 2020 04:15:00 PM,Red Deer,0XZ4,Bonterra Energy Corp.,,Drill To LD,2020-02-21,5041085,8,2,2020,5041085,52.50142083,-115.10510500000001
00/13-26-046-14W5/0,BLDR 1B-33 HZ BRAZR 13-26-46-14,0497697,0Y52,Precision Drilling Corporation,309,20 Feb 2020 03:00:00 PM,Drayton Valley,A73X,Boulder Energy Ltd.,,Drill To LD,2020-02-21,26046145,8,2,2020,26046145,52.99623836,-115.91167549999999
06/14-26-047-05W4/0,ENERPLUS CORP 06 WILDMERE 14-26-47-5,0497720,0ZG2,Excalibur Drilling Ltd.,10,21 Feb 2020 04:35:00 AM,Wainwright,A5RD,Enerplus Corporation,,Drill To LD,2020-02-21,26047054,8,2,2020,26047054,53.08148886,-110.61472549999999
00/01-16-049-12W5/0,VEI HZ PEMBINA 1-16-49-12,0496451,A2EN,Ironhand Drilling Inc.,6,21 Feb 2020 10:00:00 AM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2020-02-21,16049125,8,2,2020,16049125,53.22883879999999,-115.6838838
00/08-26-052-05W4/0,CROVERROENERGY SWIMMING 8-26-52-5,0497708,A0KC,Horizon Drilling Inc.,16,20 Feb 2020 08:00:00 PM,Wainwright,A5PT,Croverro Energy Ltd.,,Drill To LD,2020-02-21,26052054,8,2,2020,26052054,53.51894791,-110.6205733
05/01-19-055-04W4/0,CNRL 9-24 7HZ LNDBRGH 1-19-55-4,0492674,0Y52,Precision Drilling Corporation,300,20 Feb 2020 05:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-21,19055044,8,2,2020,19055044,53.76598548,-110.5747037
00/01-35-061-20W5/0,CHEVRON HZ KAYBOBS 1-35-61-20,0494547,0Z41,Ensign Drilling Inc.,770,21 Feb 2020 02:00:00 PM,St. Albert,0045,Chevron Canada Limited,,Set Surface,2020-02-21,35061205,8,2,2020,35061205,54.31947822,-116.8765252
02/01-35-061-20W5/0,CHEVRON 102 HZ KAYBOBS 1-35-61-20,0494548,0Z41,Ensign Drilling Inc.,770,21 Feb 2020 12:45:00 AM,St. Albert,0045,Chevron Canada Limited,,Set Surface,2020-02-21,35061205,8,2,2020,35061205,54.31947822,-116.8765252
00/12-10-062-19W5/0,CHEVRON HZ FOXCK 12-10-62-19,0492893,0Z41,Ensign Drilling Inc.,144,21 Feb 2020 03:00:00 AM,St. Albert,0045,Chevron Canada Limited,,Set Surface,2020-02-21,10062195,8,2,2020,10062195,54.34860043,-116.75156869999999
00/12-29-063-18W5/0,SCL HZ FC781E KAYBOB 12-29-63-18,0495253,0Y52,Precision Drilling Corporation,574,21 Feb 2020 05:30:00 AM,St. Albert,0T03,Shell Canada Limited,,Drill To LD,2020-02-21,29063185,8,2,2020,29063185,54.479849800000004,-116.6729993
00/12-04-063-05W6/0,7GEN HZ KAKWA 12-4-63-5,0497469,A6GJ,Dc Drilling Inc.,1E,21 Feb 2020 02:30:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-02-21,4063056,8,2,2020,4063056,54.42169003,-118.6800356
00/09-20-069-05W6/0,INCEPTION EXP HZ ELM 9-20-69-5,0497024,A2EN,Ironhand Drilling Inc.,3,21 Feb 2020 03:15:00 PM,Grande Prairie,A600,Inception Exploration Ltd.,,Set Surface,2020-02-21,20069056,8,2,2020,20069056,54.98872981,-118.71242450000001
02/13-19-072-09W6/0,NUVISTA 102 HZ C WEMBLEY 13-19-72-9,0496850,A6PR,Nabors Drilling Canada Limited,39,20 Feb 2020 09:00:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-02-21,19072096,8,2,2020,19072096,55.25052256,-119.35915120000001
AB/01-30-075-06W4/0,CNRL 1AB LEISMER 1-30-75-6,0496807,0Y52,Precision Drilling Corporation,196,21 Feb 2020 09:41:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-21,30075064,8,2,2020,30075064,55.52637646,-110.9115398
AD/02-24-076-06W4/0,CVE B2 HARDY 2-24-76-6,0495725,0Y52,Precision Drilling Corporation,135,21 Feb 2020 10:47:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-21,24076064,8,2,2020,24076064,55.59898063,-110.7821385
00/02-30-076-06W5/0,SPL 6-31 HZ MARTEN 2-30-76-6,0495882,0Y52,Precision Drilling Corporation,147,19 Feb 2020 01:15:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Resumption,2020-02-21,30076065,8,2,2020,30076065,55.61399516,-114.9069821
AA/14-26-077-06W4/0,MEG HARDY 14-26-77-6,0492756,A57H,Predator Drilling Inc.,12,21 Feb 2020 02:30:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-02-21,26077064,8,2,2020,26077064,55.70090118,-110.80801909999998
AB/08-01-084-11W4/0,JACOS HANGSTN 8-1-84-11,0496594,A2CL,Komat Drilling Ltd.,3,21 Feb 2020 12:30:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-21,1084114,8,2,2020,1084114,56.25364758,-111.5862225
AB/16-02-084-11W4/0,JACOS OV2 HANGSTN 16-2-84-11,0496599,0Y55,Akita Drilling Ltd.,12,20 Feb 2020 07:45:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-02-21,2084114,8,2,2020,2084114,56.25364273,-111.6125567
00/05-10-092-08W4/0,SUNCOR OB LEWIS 5-10-92-8,0497245,A57H,Predator Drilling Inc.,3,21 Feb 2020 01:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-21,10092084,8,2,2020,10092084,56.96626422,-111.18632649999999
00/08-05-110-04W6/0,CABOT ENERGY RAINBOW 8-5-110-4,0497577,A0KC,Horizon Drilling Inc.,3,20 Feb 2020 10:30:00 PM,High Level,A5HR,Cabot Energy Inc.,,Drill To LD,2020-02-21,5110046,8,2,2020,5110046,58.52169701,-118.61434059999999
