WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
03/03-21-043-08W5/0,OBE HZ 102 WILLGR 3-21-43-8,0496058,A6PR,Nabors Drilling Canada Limited,26,16 Jan 2020 02:00:00 AM,Red Deer,0BP8,Obsidian Energy Ltd.,,Drill To LD,2020-01-16,21043085,3,1,2020,21043085,52.72032434,-115.0892287
03/02-20-049-11W5/0,WHITECAP PEMBINA 2-20-49-11,0494412,0Y52,Precision Drilling Corporation,225,15 Jan 2020 03:30:00 PM,Drayton Valley,A5BE,Whitecap Resources Inc.,,Drill To LD,2020-01-16,20049115,3,1,2020,20049115,53.24331665,-115.5620557
03/11-18-063-03W6/0,7GEN HZ 103 KAKWA 11-18-63-3,0496286,0Y52,Precision Drilling Corporation,540,16 Jan 2020 05:30:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-01-16,18063036,3,1,2020,18063036,54.45072137,-118.42835
03/09-28-067-06W6/0,PARA HZ 103 ELM 9-28-67-6,0493203,A5DR,Fox Drilling Inc.,7,16 Jan 2020 09:00:00 AM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2020-01-16,28067066,3,1,2020,28067066,54.82884756,-118.8396213
02/12-28-067-06W6/0,PARA HZ 102 ELM 12-28-67-6,0496906,A5DR,Fox Drilling Inc.,4,15 Jan 2020 06:30:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Drill To LD,2020-01-16,28067066,3,1,2020,28067066,54.82884756,-118.8396213
00/03-03-070-23W4/0,DELTASTREAM CROOKED 3-3-70-23,0496872,0Y52,Precision Drilling Corporation,294,15 Jan 2020 03:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-01-16,3070234,3,1,2020,3070234,55.03127776,-113.41241809999998
02/13-20-070-23W4/0,DELTASTREAM CANAL 13-20-70-23,0496921,A2CL,Komat Drilling Ltd.,3,15 Jan 2020 05:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2020-01-16,20070234,3,1,2020,20070234,55.07485747,-113.46323659999999
AB/13-08-073-06W4/0,CNRL 1AB KIRBY 13-8-73-6,0496700,A801,Stampede Drilling A Division Of Matrix Energy Technologi,15,15 Jan 2020 09:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-16,8073064,3,1,2020,8073064,55.3082132,-110.8785088
03/03-26-077-11W6/0,BIR HZ 103 PCOUPES 3-26-77-11,0496247,0Z41,Ensign Drilling Inc.,60,16 Jan 2020 02:45:00 PM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Resumption,2020-01-16,26077116,3,1,2020,26077116,55.70141265,-119.57772040000002
AA/05-33-091-07W4/0,SUNCOR LEWIS 5-33-91-7,0496746,0Z41,Ensign Drilling Inc.,402,16 Jan 2020 07:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-01-16,33091074,3,1,2020,33091074,56.93718373,-111.05220020000002
AA/05-33-092-08W4/0,SUNCOR LEWIS 5-33-92-8,0496740,0Z41,Ensign Drilling Inc.,403,16 Jan 2020 04:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-16,33092084,3,1,2020,33092084,57.02442859,-111.2131409
AB/14-17-093-12W4/0,SUNCOR DOVER 14-17-93-12,0496437,A57H,Predator Drilling Inc.,1,16 Jan 2020 09:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-16,17093124,3,1,2020,17093124,57.06812827,-111.88376650000001
