WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
AA/15-21-072-07W4/0,CNRL 1AA KIRBY 15-21-72-7,0496709,0Z41,Ensign Drilling Inc.,218,20 Feb 2020 05:00:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-20,21072074,8,2,2020,21072074,55.25005416,-111.0067172
00/10-07-072-08W6/0,ECA HZ WEMBLEY 10-7-72-8,0497479,0Y52,Precision Drilling Corporation,534,19 Feb 2020 11:45:00 PM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2020-02-20,7072086,8,2,2020,7072086,55.221463,-119.20533999999999
00/15-07-072-08W6/0,ECA HZ WEMBLEY 15-7-72-8,0497482,0Y52,Precision Drilling Corporation,535,20 Feb 2020 02:29:00 PM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2020-02-20,7072086,8,2,2020,7072086,55.221463,-119.20533999999999
AA/08-11-073-07W4/0,CNRL 1AA KIRBY 8-11-73-7,0496698,A801,Stampede Drilling A Division Of Matrix Energy Technologi,15,19 Feb 2020 08:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-20,11073074,8,2,2020,11073074,55.30821749,-110.95543229999998
AA/06-16-075-06W4/0,CVE FCCL D6 KIRBY 6-16-75-6,0491611,0Y52,Precision Drilling Corporation,292,20 Feb 2020 04:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-20,16075064,8,2,2020,16075064,55.49729956,-110.85977549999998
05/05-12-077-05W4/0,MEG DE5P HARDY 5-12-77-5,0490954,0Y55,Akita Drilling Ltd.,25,20 Feb 2020 04:45:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Resumption,2020-02-20,12077054,8,2,2020,12077054,55.65714511,-110.6268493
00/04-10-083-11W6/0,RIDGEBACK HZ BONANZA 4-10-83-11,0497597,A0KC,Horizon Drilling Inc.,22,19 Feb 2020 03:45:00 PM,Grande Prairie,A7G2,Ridgeback Resources Inc.,,Drill To LD,2020-02-20,10083116,8,2,2020,10083116,56.18084,-119.6356291
00/07-10-092-08W4/0,SUNCOR DW LEWIS  7-10-92-8,0497248,A57H,Predator Drilling Inc.,2,20 Feb 2020 01:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-20,10092084,8,2,2020,10092084,56.96626422,-111.18632649999999
AA/01-20-092-08W4/0,SUNCOR LEWIS 1-20-92-8,0497294,0Z41,Ensign Drilling Inc.,402,19 Feb 2020 06:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-20,20092084,8,2,2020,20092084,56.9953436,-111.23995590000001
AA/07-29-094-05W4/0,SUNCOR OB244 FIREBAG 7-29-94-5,0496576,0Y52,Precision Drilling Corporation,117,20 Feb 2020 09:45:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-20,29094054,8,2,2020,29094054,57.18446402,-110.75708929999999
00/14-27-094-06W4/0,SUNCOR P122S10 FIREBAG 14-27-94-6,0496341,A6PR,Nabors Drilling Canada Limited,102,20 Feb 2020 02:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-02-20,27094064,8,2,2020,27094064,57.18444441,-110.8643913
00/02-03-095-07W4/0,HUSKY OB-219 STEEPBK 2-3-95-7,0497648,0Y52,Precision Drilling Corporation,238,20 Feb 2020 05:00:00 AM,Bonnyville,0R46,Husky Oil Operations Limited,,Drill To LD,2020-02-20,3095074,8,2,2020,3095074,57.21366238,-111.0359879
