WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/14-11-038-08W5/0,YANGARRA HZ 102 FERRIER 14-11-38-8,0499214,A801,Stampede Drilling A Division Of Matrix Energy Technologi,5,29 Jan 2021 12:00:00 AM,Red Deer,0LN7,Yangarra Resources Corp.,,Drill To LD,2021-01-29,11038085,4,1,2021,11038085,52.25354596,-115.0253763
02/13-34-061-26W4/0,RHE 100 WESTLOCK 13-34-61-26,0499196,A1TW,Bonanza Drilling Inc.,4,28 Jan 2021 08:30:00 PM,St. Albert,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-29,34061264,4,1,2021,34061264,54.31939142,-113.8005715
00/05-11-061-04W6/0,TOURMALINE HZ KAKWA 5-11-61-4,0499014,0Y52,Precision Drilling Corporation,531,29 Jan 2021 02:00:00 PM,Grande Prairie,A573,Tourmaline Oil Corp.,,Drill To LD,2021-01-29,11061046,4,1,2021,11061046,54.26134727,-118.47513
03/07-17-062-07W4/0,CNRL 7B HZ SUGDEN 7-17-62-7,0498834,0Y52,Precision Drilling Corporation,300,28 Jan 2021 11:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-29,17062074,4,1,2021,17062074,54.36256758,-111.0052636
AA/13-16-066-03W4/0,IMP S02-OB02 LEMING 13-16-66-3,0498817,A08C,Savanna Drilling Corp.,447,29 Jan 2021 12:45:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Set Surface,2021-01-29,16066034,4,1,2021,16066034,54.7115663,-110.3841886
02/05-23-071-08W6/0,PIPE 102 HZ WEMBLEY 5-23-71-8,0499257,0Y52,Precision Drilling Corporation,524,28 Jan 2021 07:30:00 PM,Grande Prairie,A82B,Pipestone Energy Corp.,,Drill To LD,2021-01-29,23071086,4,1,2021,23071086,55.16331691,-119.1026713
00/09-26-074-25W4/0,HWX MARTENH 9-26-74-25,0498850,A08C,Savanna Drilling Corp.,437,29 Jan 2021 08:48:00 AM,St. Albert,A8DL,Headwater Exploration Inc.,,Drill To LD,2021-01-29,26074254,4,1,2021,26074254,55.43911772,-113.7246581
AA/11-20-093-09W4/0,SYNCRUDE 069N01 11-20-93-9,0497180,0Y80,Boart Longyear Canada,32,29 Jan 2021 05:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,20093094,4,1,2021,20093094,57.08259388,-111.4009027
AA/03-33-093-09W4/0,SYNCRUDE 4031N01 3-33-93-9,0497080,0Y80,Boart Longyear Canada,37,28 Jan 2021 10:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,33093094,4,1,2021,33093094,57.11167682,-111.3740772
AC/07-01-093-10W4/0,SYNCRUDE 143N01 7-1-93-10,0497159,0Y80,Boart Longyear Canada,41,29 Jan 2021 02:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,1093104,4,1,2021,1093104,57.03904067,-111.4545635
AB/09-12-093-10W4/0,SYNCRUDE 109N01 9-12-93-10,0497116,0Y80,Boart Longyear Canada,41,28 Jan 2021 06:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,12093104,4,1,2021,12093104,57.05349944,-111.454556
AB/09-14-093-10W4/0,SYNCRUDE 084N01 9-14-93-10,0497082,0Y80,Boart Longyear Canada,47,29 Jan 2021 11:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,14093104,4,1,2021,14093104,57.06813866,-111.4813998
