WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/08-11-026-03W5/0,OUC HZ LOCHEND 8-11-26-3,0498472,0Z41,Ensign Drilling Inc.,225,21 Jan 2021 01:30:00 AM,Midnapore,A2DE,ORLEN Upstream Canada Ltd.,,Drill To LD,2021-01-21,11026035,3,1,2021,11026035,51.204966,-114.3040714
02/02-29-036-03W4/0,SURGE ENERGY 102HZ PROVOST 2-29-36-3,0499245,A8AF,Hertz & Paluck Energy Services Inc.,1,20 Jan 2021 04:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-21,29036034,3,1,2021,29036034,52.12119844,-110.3860556
02/14-22-044-14W5/0,TOURMALINE 102 HZ BRAZR 14-22-44-14,0499095,0Z41,Ensign Drilling Inc.,38,21 Jan 2021 12:45:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2021-01-21,22044145,3,1,2021,22044145,52.80700666,-115.9358437
03/16-20-049-11W5/0,WHITECAP PEMBINA 16-20-49-11,0499083,A0KC,Horizon Drilling Inc.,43,21 Jan 2021 06:00:00 AM,Drayton Valley,A5BE,Whitecap Resources Inc.,,Drill To LD,2021-01-21,20049115,3,1,2021,20049115,53.24331665,-115.5620557
02/16-30-049-12W5/0,MANCAL 102 HZ PEMBINA 16-30-49-12,0498815,A0KC,Horizon Drilling Inc.,50,21 Jan 2021 09:00:00 AM,Drayton Valley,0YT7,Mancal Energy Inc.,,Drill To LD,2021-01-21,30049125,3,1,2021,30049125,53.25792734,-115.7326644
00/08-13-058-06W4/0,CNRL 8A LNDBRGH 8-13-58-6,0494680,0Z41,Ensign Drilling Inc.,218,21 Jan 2021 01:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-21,13058064,3,1,2021,13058064,54.01330476,-110.7477805
02/15-11-060-02W6/0,JUPITER HZ RESTHA 15-11-60-2,0498464,A6PR,Nabors Drilling Canada Limited,127,18 Jan 2021 06:00:00 AM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Resumption,2021-01-21,11060026,3,1,2021,11060026,54.17407128,-118.1752789
02/08-15-066-05W6/0,PARA HZ 102 KARR 8-15-66-5,0495220,A08C,Savanna Drilling Corp.,689,20 Jan 2021 07:42:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2021-01-21,15066056,3,1,2021,15066056,54.71259132,-118.654949
02/01-26-067-05W6/0,CNRL 102 HZ ELM 1-26-67-5,0496470,A801,Stampede Drilling A Division Of Matrix Energy Technologi,6,21 Jan 2021 02:00:00 PM,Grande Prairie,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-21,26067056,3,1,2021,26067056,54.82883231,-118.6361236
00/13-21-070-23W4/0,DELTASTREAM CANAL 13-21-70-23,0498993,A2CL,Komat Drilling Ltd.,3,20 Jan 2021 01:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2021-01-21,21070234,3,1,2021,21070234,55.07485125,-113.4378554
04/16-35-071-09W6/0,OVV HZ 104 WEMBLEY 16-35-71-9,0498697,0Y52,Precision Drilling Corporation,535,21 Jan 2021 01:30:00 AM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2021-01-21,35071096,3,1,2021,35071096,55.19235495,-119.2566215
02/16-26-074-25W4/0,HWX MARTENH 16-26-74-25,0498872,0XE7,Saville Drilling Ltd.,425,20 Jan 2021 10:36:00 PM,St. Albert,A8DL,Headwater Exploration Inc.,,Drill To LD,2021-01-21,26074254,3,1,2021,26074254,55.43911772,-113.7246581
F1/12-35-074-25W4/0,CVE A12 MARTENH 12-35-74-25,0499071,A08C,Savanna Drilling Corp.,425,18 Jan 2021 10:30:00 PM,St. Albert,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-21,35074254,3,1,2021,35074254,55.45357068,-113.7246583
AD/12-28-076-05W4/0,CVE A12-28 A12 HARDY 12-28-76-5,0498393,0Y52,Precision Drilling Corporation,171,21 Jan 2021 03:44:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-21,28076054,3,1,2021,28076054,55.61363569,-110.7044933
02/08-36-078-13W6/0,BIR 14-6 HZ 103 PCOUPES 8-36-78-13,0499051,0Y52,Precision Drilling Corporation,226,21 Jan 2021 10:53:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Resumption,2021-01-21,36078136,3,1,2021,36078136,55.80309179,-119.8621707
00/04-35-080-03W5/0,SPL 4-1 HZ GODIN 4-35-80-3,0499078,0Y52,Precision Drilling Corporation,294,21 Jan 2021 01:15:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-21,35080035,3,1,2021,35080035,55.97801392,-114.3402537
AC/07-07-093-09W4/0,SYNCRUDE 113N01 7-7-93-9,0497120,0Y80,Boart Longyear Canada,47,21 Jan 2021 11:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-21,7093094,3,1,2021,7093094,57.05350282,-111.4277301
AB/05-18-093-09W4/0,SYNCRUDE 087N01 5-18-93-9,0497085,0Y80,Boart Longyear Canada,41,20 Jan 2021 07:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-21,18093094,3,1,2021,18093094,57.06813471,-111.4277257
