WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/04-12-026-03W5/0,RIDGEBACK HZ LOCHEND 4-12-26-3,0498645,0Y52,Precision Drilling Corporation,309,21 Jan 2021 11:37:00 PM,Midnapore,A7G2,Ridgeback Resources Inc.,,Drill To LD,2021-01-22,12026035,3,1,2021,12026035,51.20493767,-114.2808211
02/13-22-034-04W5/0,SITKA EXPL 102 HZ GARR 13-22-34-4,0498743,A08C,Savanna Drilling Corp.,636,22 Jan 2021 04:00:00 AM,Red Deer,A63R,Sitka Exploration Ltd.,,Drill To LD,2021-01-22,22034045,3,1,2021,22034045,51.93331592,-114.4742807
00/03-29-036-03W4/0,SURGE ENERGY HZ PROVOST 3-29-36-3,0499246,A8AF,Hertz & Paluck Energy Services Inc.,1,21 Jan 2021 02:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-22,29036034,3,1,2021,29036034,52.12119844,-110.3860556
02/16-23-045-09W5/0,WINSLOW 102 HZ PEMBINA 16-23-45-9,0499189,A6EC,Twilight Drilling Ltd.,1,21 Jan 2021 10:30:00 PM,Drayton Valley,A172,Winslow Resources Inc.,,Drill To LD,2021-01-22,23045095,3,1,2021,23045095,52.89430254,-115.1864222
00/15-03-052-16W5/0,TOURMALINE HZ EDSON 15-3-52-16,0498508,A6PR,Nabors Drilling Canada Limited,16,22 Jan 2021 03:45:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2021-01-22,3052165,3,1,2021,3052165,53.46119944,-116.2620077
00/14-20-053-13W5/0,VEI HZ CARROT 14-20-53-13,0498989,A2EN,Ironhand Drilling Inc.,5,21 Jan 2021 09:00:00 PM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2021-01-22,20053135,3,1,2021,20053135,53.59200094,-115.8689337
00/01-31-061-18W5/0,CHEVRON HZ FOXCK 1-31-61-18,0493786,0Z41,Ensign Drilling Inc.,770,21 Jan 2021 11:30:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2021-01-22,31061185,3,1,2021,31061185,54.31951971,-116.6765861
00/09-15-066-05W6/0,PARA HZ KARR 9-15-66-5,0495227,A08C,Savanna Drilling Corp.,689,22 Jan 2021 03:16:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2021-01-22,15066056,3,1,2021,15066056,54.71259132,-118.654949
03/14-21-070-23W4/0,DELTASTREAM CANAL 14-21-70-23,0498997,0Y52,Precision Drilling Corporation,190,22 Jan 2021 05:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2021-01-22,21070234,3,1,2021,21070234,55.07485125,-113.4378554
03/04-17-073-24W4/0,CNRL HZ SMITH 4-17-73-24,0498891,A801,Stampede Drilling A Division Of Matrix Energy Technologi,12,21 Jan 2021 07:00:00 PM,St. Albert,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-22,17073244,3,1,2021,17073244,55.32277942,-113.6476666
00/04-15-074-25W4/0,DELTASTREAM MARTENH 4-15-74-25,0498517,A0KC,Horizon Drilling Inc.,51,22 Jan 2021 01:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2021-01-22,15074254,3,1,2021,15074254,55.41003719,-113.7502897
00/04-27-074-25W4/0,HWX MARTENH 4-27-74-25,0497523,A1TW,Bonanza Drilling Inc.,5,22 Jan 2021 12:45:00 PM,St. Albert,A8DL,Headwater Exploration Inc.,,Drill To LD,2021-01-22,27074254,3,1,2021,27074254,55.43912494,-113.7502903
00/09-32-075-11W6/0,CNRL HZ VALHALLA 9-32-75-11,0498545,A0KC,Horizon Drilling Inc.,52,21 Jan 2021 07:15:00 PM,Grande Prairie,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-22,32075116,3,1,2021,32075116,55.54135872,-119.6552771
00/16-09-076-08W6/0,TOURMALINE HZ VALHALLA 16-9-76-8,0498504,0Y52,Precision Drilling Corporation,541,22 Jan 2021 10:00:00 PM,Grande Prairie,A573,Tourmaline Oil Corp.,,Resumption,2021-01-22,9076086,3,1,2021,9076086,55.57045863,-119.1640024
00/01-03-077-06W5/0,SPL 16-33 HZ NIPISI 1-3-77-6,0498522,0GE9,Tempco Drilling Company Inc.,7,21 Jan 2021 08:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-22,3077065,3,1,2021,3077065,55.64309206,-114.8293699
AB/13-07-093-09W4/0,SYNCRUDE 104N01 13-7-93-9,0497111,0Y80,Boart Longyear Canada,47,22 Jan 2021 03:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,7093094,3,1,2021,7093094,57.05350282,-111.4277301
AB/02-13-093-10W4/0,SYNCRUDE 098N01 2-13-93-10,0497095,A1YG,Big Country Drilling Ltd.,10,22 Jan 2021 02:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,13093104,3,1,2021,13093104,57.0681388,-111.4545484
AA/08-13-093-10W4/0,SYNCRUDE 092N01 8-13-93-10,0497089,0Y80,Boart Longyear Canada,41,21 Jan 2021 10:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,13093104,3,1,2021,13093104,57.0681388,-111.4545484
