WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/11-07-027-17W4/0,NORTH 40 HZ CESFRD WAYNE 11-7-27-17,0497371,0Y52,Precision Drilling Corporation,204,05 Feb 2020 01:00:00 PM,Medicine Hat,A7E2,North 40 Resources Ltd.,,Drill To LD,2020-02-05,7027174,6,2,2020,7027174,51.29248653,-112.3723259
F1/01-25-034-09W4/0,TAC 2-36 HZ 1F1 PROVOST 1-25-34-9,0497411,A1TW,Bonanza Drilling Inc.,3,05 Feb 2020 03:45:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-05,25034094,6,2,2020,25034094,51.94741581,-111.139122
00/09-01-042-06W5/0,BONTERRA HZ WILLGR 9-1-42-6,0497328,A2EN,Ironhand Drilling Inc.,1,05 Feb 2020 12:30:00 AM,Red Deer,0XZ4,Bonterra Energy Corp.,,Drill To LD,2020-02-05,1042065,6,2,2020,1042065,52.58864779,-114.72152959999998
00/13-26-047-05W4/0,ENERPLUS CORP HZ WILDMERE 13-26-47-5,0489929,0ZG2,Excalibur Drilling Ltd.,10,04 Feb 2020 07:52:00 PM,Wainwright,A5RD,Enerplus Corporation,,Drill To LD,2020-02-05,26047054,6,2,2020,26047054,53.08148886,-110.61472549999999
02/15-35-054-21W5/0,PEYTO SUNDANCE 15-35-54-21,0496717,A0KC,Horizon Drilling Inc.,4,05 Feb 2020 07:15:00 AM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-02-05,35054215,6,2,2020,35054215,53.70838477,-116.9740365
10/12-24-058-05W4/0,PENGROWTH D03-F3 LNDBRGH 12-24-58-5,0496190,0Y55,Akita Drilling Ltd.,26,04 Feb 2020 10:00:00 PM,Bonnyville,A5K1,Cona Resources Ltd.,,Drill To LD,2020-02-05,24058054,6,2,2020,24058054,54.02778570000001,-110.599248
00/13-01-059-02W6/0,TOURMALINE HZ SMOKY 13-1-59-2,0496523,0Y52,Precision Drilling Corporation,531,05 Feb 2020 02:00:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2020-02-05,1059026,6,2,2020,1059026,54.07232624,-118.1502729
00/02-36-064-18W5/0,MURPHY 15-19A KAYBOB 2-36-64-18,0494829,0Y52,Precision Drilling Corporation,545,05 Feb 2020 12:30:00 AM,St. Albert,0063,Murphy Oil Company Ltd.,,Resumption,2020-02-05,36064185,6,2,2020,36064185,54.58154489,-116.57217179999999
02/05-18-066-05W6/0,PARA HZ 102 KARR 5-18-66-5,0495182,A5DR,Fox Drilling Inc.,3,04 Feb 2020 07:00:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2020-02-05,18066056,6,2,2020,18066056,54.71258226,-118.7304018
AB/01-18-073-06W4/0,CNRL 1AB KIRBY 1-18-73-6,0496812,A801,Stampede Drilling A Division Of Matrix Energy Technologi,15,04 Feb 2020 07:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-05,18073064,6,2,2020,18073064,55.32284157,-110.9041494
AD/08-30-076-05W4/0,CVE A8-30 A8 HARDY 8-30-76-5,0495704,A57H,Predator Drilling Inc.,137,05 Feb 2020 05:15:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-05,30076054,6,2,2020,30076054,55.61362802,-110.75625409999999
00/15-25-076-07W5/0,HIGHWOOD NIPISI 15-25-76-7,0496201,A801,Stampede Drilling A Division Of Matrix Energy Technologi,12,04 Feb 2020 10:30:00 PM,St. Albert,A6CG,Highwood Oil Company Ltd.,,Drill To LD,2020-02-05,25076075,6,2,2020,25076075,55.61399787,-114.9328795
AD/01-16-077-06W4/0,CVE B1 LEISMER 1-16-77-6,0495644,0Y52,Precision Drilling Corporation,135,05 Feb 2020 03:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-05,16077064,6,2,2020,16077064,55.67182591,-110.85977749999999
04/07-18-079-12W6/0,BIR HZ 104 PCOUPE 7-18-79-12,0496128,0Z41,Ensign Drilling Inc.,137,04 Feb 2020 07:35:00 PM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Drill To LD,2020-02-05,18079126,6,2,2020,18079126,55.84714801,-119.8535622
AA/03-31-092-08W4/0,SUNCOR LEWIS 3-31-92-8,0497300,0ZF6,McAllister Water Well Drilling Ltd.,1,05 Feb 2020 07:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-05,31092084,6,2,2020,31092084,57.02441673,-111.266779
AA/11-31-092-08W4/0,SUNCOR LEWIS 11-31-92-8,0497292,0ZF6,McAllister Water Well Drilling Ltd.,1,05 Feb 2020 05:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-05,31092084,6,2,2020,31092084,57.02441673,-111.266779
AA/03-32-092-08W4/0,SUNCOR LEWIS 3-32-92-8,0497301,0ZF6,McAllister Water Well Drilling Ltd.,1,05 Feb 2020 12:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-05,32092084,6,2,2020,32092084,57.02442505,-111.23995929999998
AA/10-22-095-06W4/0,SUNCOR FIREBAG 10-22-95-6,0496568,A57H,Predator Drilling Inc.,3,05 Feb 2020 02:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-02-05,22095064,6,2,2020,22095064,57.2572002,-110.8735281
