WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/12-23-007-17W4/0,CNRL HZ TABERS 12-23-7-17,0496318,0Z41,Ensign Drilling Inc.,651,06 Jan 2020 06:15:00 PM,Medicine Hat,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-07,23007174,2,1,2020,23007174,49.57469799,-112.1948888
00/14-08-026-17W4/0,TXNE 16D-9 HZ WAYNE 14-8-26-17,0496902,A1TW,Bonanza Drilling Inc.,6,07 Jan 2020 01:15:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-07,8026174,2,1,2020,8026174,51.20516336,-112.3307957
00/14-08-026-17W4/0,TXNE 16D-9 HZ WAYNE 14-8-26-17,0496902,A1TW,Bonanza Drilling Inc.,6,07 Jan 2020 01:20:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-07,8026174,2,1,2020,8026174,51.20516336,-112.3307957
02/16-32-034-02W4/0,RHE 102 COMPEER 16-32-34-2,0496258,0GE9,Tempco Drilling Company Inc.,6,07 Jan 2020 05:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-01-07,32034024,2,1,2020,32034024,51.96172444,-110.24131229999999
00/11-19-034-08W4/0,TAC 4-29 HZ PROVOST 11-19-34-8,0496997,A8AF,Hertz & Paluck Energy Services Inc.,1,07 Jan 2020 12:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-07,19034084,2,1,2020,19034084,51.93274789,-111.11548140000001
04/12-33-034-09W4/0,TAC 2-33 HZ 104 PROVOST 12-33-34-9,0496503,0GE9,Tempco Drilling Company Inc.,8,07 Jan 2020 01:15:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-01-07,33034094,2,1,2020,33034094,51.96187295,-111.21001170000001
02/07-20-035-04W4/0,KARVE 102 HZ PROVOST 7-20-35-4,0496076,0Z41,Ensign Drilling Inc.,348,07 Jan 2020 02:00:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Drill To LD,2020-01-07,20035044,2,1,2020,20035044,52.01915985,-110.540697
02/01-12-039-09W5/0,OUC 102 HZ FERRIER 1-12-39-9,0496526,0Z41,Ensign Drilling Inc.,225,02 Jan 2020 11:30:00 PM,Red Deer,A2DE,ORLEN Upstream Canada Ltd.,,Resumption,2020-01-07,12039095,2,1,2020,12039095,52.34128678,-115.1528814
02/01-20-049-11W5/0,WHITECAP PEMBINA 1-20-49-11,0496629,A2CL,Komat Drilling Ltd.,4,07 Jan 2020 09:00:00 AM,Drayton Valley,A5BE,Whitecap Resources Inc.,,Set Surface,2020-01-07,20049115,2,1,2020,20049115,53.24331665,-115.5620557
00/16-18-051-15W5/0,BEC HZ EDSON 16-18-51-15,0496845,A08C,Savanna Drilling Corp.,636,07 Jan 2020 01:00:00 AM,Drayton Valley,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-01-07,18051155,2,1,2020,18051155,53.40303764,-116.1880969
