WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/02-22-039-24W4/0,ENHANCEENERGY CLIVE 2-22-39-24,0498862,0ZG2,Excalibur Drilling Ltd.,14,13 Jan 2021 11:05:00 AM,Red Deer,A216,Enhance Energy Inc.,,Drill To LD,2021-01-13,22039244,2,1,2021,22039244,52.3686036,-113.363547
00/02-32-041-01W4/0,LONGSHORE HZ HAYTER 2-32-41-1,0499116,0GE9,Tempco Drilling Company Inc.,3,13 Jan 2021 11:45:00 AM,Wainwright,A76W,Longshore Resources Ltd.,,Drill To LD,2021-01-13,32041014,2,1,2021,32041014,52.57217578,-110.1008673
00/14-11-044-14W5/0,TOURMALINE HZ BRAZR 14-11-44-14,0498938,0Z41,Ensign Drilling Inc.,T038,13 Jan 2021 03:00:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Resumption,2021-01-13,11044145,2,1,2021,11044145,52.77789961,-115.9116694
00/14-31-048-12W5/0,WESTBRICK HZ PEMBINA 14-31-48-12,0499085,A08C,Savanna Drilling Corp.,652,13 Jan 2021 01:15:00 PM,Drayton Valley,A5WB,Westbrick Energy Ltd.,,Drill To LD,2021-01-13,31048125,2,1,2021,31048125,53.18508216,-115.7326221
00/12-08-050-10W5/0,WHITECAP PEMBINA 12-8-50-10,0496798,A0KC,Horizon Drilling Inc.,43,12 Jan 2021 07:27:00 PM,Drayton Valley,A5BE,Whitecap Resources Inc.,,Drill To LD,2021-01-13,8050105,2,1,2021,8050105,53.30154102,-115.4156837
00/08-06-056-20W5/0,PEYTO SUNDANCE 8-6-56-20,0496376,0Z41,Ensign Drilling Inc.,432,12 Jan 2021 05:30:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2021-01-13,6056205,2,1,2021,6056205,53.81014161,-116.9496769
00/13-35-063-04W6/0,7GEN HZ KAKWA 13-35-63-4,0498581,A6PR,Nabors Drilling Canada Limited,17,13 Jan 2021 01:30:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-13,35063046,2,1,2021,35063046,54.49428211,-118.4787021
02/16-15-064-06W6/0,7GEN HZ 102 KAKWA 16-15-64-6,0498928,A6GJ,Dc Drilling Inc.,1,12 Jan 2021 08:45:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-13,15064066,2,1,2021,15064066,54.53806561,-118.8058884
08/13-09-065-03W4/2,IMP G02-23ST COLD LK 13-9-65-3,0222379,0Z41,Ensign Drilling Inc.,1201,13 Jan 2021 08:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Resumption,2021-01-13,9065034,2,1,2021,9065034,54.60970431,-110.3840054
00/13-14-074-25W4/0,DELTASTREAM MARTENH 13-14-74-25,0498314,A0KC,Horizon Drilling Inc.,51,13 Jan 2021 07:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2021-01-13,14074254,2,1,2021,14074254,55.41003099,-113.7246576
