WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/13-23-017-14W4/0,BLACKSPUR HZ 102 NEWELL 13-23-17-14,0494736,0Y52,Precision Drilling Corporation,204,04 Jan 2020 08:30:00 AM,Medicine Hat,A6F7,Blackspur Oil Corp.,,Drill To LD,2020-01-04,23017144,1,1,2020,23017144,50.44827846,-111.8146499
00/15-13-032-25W4/0,ARTIS HZ TWINING 15-13-32-25,0497001,0Z41,Ensign Drilling Inc.,T418,04 Jan 2020 02:30:00 AM,Red Deer,A77W,Artis Exploration Ltd.,,Drill To LD,2020-01-04,13032254,1,1,2020,13032254,51.74356162,-113.4066145
02/04-22-034-03W4/0,RHE 102 PROVOST 4-22-34-3,0496094,A57H,Predator Drilling Inc.,27,04 Jan 2020 07:30:00 AM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2020-01-04,22034034,1,1,2020,22034034,51.93264269,-110.33579280000001
02/14-36-034-03W4/0,RHE 102 PROVOST 14-36-34-3,0496167,A57H,Predator Drilling Inc.,27,02 Jan 2020 12:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2020-01-04,36034034,1,1,2020,36034034,51.96171461,-110.2885159
02/02-20-035-04W4/0,KARVE 102 HZ PROVOST 2-20-35-4,0496077,0Z41,Ensign Drilling Inc.,348,03 Jan 2020 05:00:00 PM,Wainwright,A7BT,Karve Energy Inc.,,Drill To LD,2020-01-04,20035044,1,1,2020,20035044,52.01915985,-110.540697
00/11-31-038-02W4/0,WLEC MHZ 3B11 PROVOST 11-31-38-2,0496923,A1TW,Bonanza Drilling Inc.,4,04 Jan 2020 10:00:00 AM,Wainwright,A7H7,West Lake Energy Corp.,,Drill To LD,2020-01-04,31038024,1,1,2020,31038024,52.31036898,-110.2669571
02/05-06-040-27W4/0,VESTA VESTA 00~ JOFFRE 5-6-40-27,0497039,A6EC,Twilight Drilling Ltd.,3,03 Jan 2020 06:15:00 PM,Red Deer,A0L1,Vesta Energy Ltd.,,Drill To LD,2020-01-04,6040274,1,1,2020,6040274,52.41221735,-113.8676085
00/02-36-040-27W4/0,VESTA JOFFRE 2-36-40-27,0497030,A6EC,Twilight Drilling Ltd.,2,03 Jan 2020 10:00:00 PM,Red Deer,A0L1,Vesta Energy Ltd.,,Drill To LD,2020-01-04,36040274,1,1,2020,36040274,52.48487934,-113.759309
00/03-24-040-07W5/0,BEC HZ WILLGR 3-24-40-7,0495122,A08C,Savanna Drilling Corp.,656,04 Jan 2020 12:00:00 AM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-01-04,24040075,1,1,2020,24040075,52.45760466,-114.86538359999999
02/14-34-041-11W5/0,PEYTO CHAMBERS 14-34-41-11,0495911,A08C,Savanna Drilling Corp.,616,04 Jan 2020 12:30:00 PM,Red Deer,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-04,34041115,1,1,2020,34041115,52.57401947,-115.48880049999998
