WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/01-02-032-25W4/0,ARTIS HZ 102 TWINING 1-2-32-25,0496513,0Z41,Ensign Drilling Inc.,T418,09 Feb 2020 11:45:00 AM,Red Deer,A77W,Artis Exploration Ltd.,,Drill To LD,2020-02-09,2032254,6,2,2020,2032254,51.71443472,-113.4302375
05/12-15-034-08W4/0,TAC 1-22 HZ 105 PROVOST 12-15-34-8,0497281,0GE9,Tempco Drilling Company Inc.,5,09 Feb 2020 01:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-09,15034084,6,2,2020,15034084,51.91826866,-111.04459150000001
00/05-29-034-09W4/0,TAC 16-30 HZ PROVOST 5-29-34-9,0494718,0GE9,Tempco Drilling Company Inc.,8,08 Feb 2020 06:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-09,29034094,6,2,2020,29034094,51.94741194,-111.233672
00/13-25-034-10W4/0,TAC 4-30 HZ PROVOST 13-25-34-10,0497356,A8AF,Hertz & Paluck Energy Services Inc.,1,09 Feb 2020 03:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-02-09,25034104,6,2,2020,25034104,51.94742208,-111.2809024
00/14-25-034-10W4/0,TAC 4-30 HZ PROVOST 14-25-34-10,0497357,A8AF,Hertz & Paluck Energy Services Inc.,1,09 Feb 2020 07:15:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-02-09,25034104,6,2,2020,25034104,51.94742208,-111.2809024
00/02-28-043-09W5/0,VEI HZ WILLGR 2-28-43-9,0496067,A2EN,Ironhand Drilling Inc.,5,09 Feb 2020 05:15:00 AM,Red Deer,A6FW,Vermilion Energy Inc.,,Drill To LD,2020-02-09,28043095,6,2,2020,28043095,52.73433907,-115.2347282
00/15-16-054-05W4/0,HUSKY 15C LNDBRGH 15-16-54-5,0495841,0Y52,Precision Drilling Corporation,186,09 Feb 2020 02:00:00 AM,Bonnyville,0R46,Husky Oil Operations Limited,,Drill To LD,2020-02-09,16054054,6,2,2020,16054054,53.66443075,-110.66971720000001
00/10-01-063-01W5/0,SPL 16-3 HZ JARVIE 10-1-63-1,0497312,0Y52,Precision Drilling Corporation,149,09 Feb 2020 01:30:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-02-09,1063015,6,2,2020,1063015,54.42150109,-114.0021223
02/13-04-063-05W6/0,7GEN HZ 102 KAKWA 13-4-63-5,0496211,0FZ8,Precision Drilling Technology Services Group Inc.,543,09 Feb 2020 01:30:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-02-09,4063056,6,2,2020,4063056,54.42169003,-118.6800356
03/12-19-072-09W6/0,NUVISTA 103 HZ B WEMBLEY 12-19-72-9,0496849,A6PR,Nabors Drilling Canada Limited,39,08 Feb 2020 04:45:00 PM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-02-09,19072096,6,2,2020,19072096,55.25052256,-119.35915120000001
