WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
HUSKY B 6-21 P1A STEEPBK 3-28-95-7,0497876,ALBERTA CROWN,460M,109/03-28-095-07W4/00  N  639.1M  E,719.5M,BONNYVILLE,1259.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-03-16,DEV (NC),UNDEFINED,MCMURRAY FM,HUSKY OIL OPERATIONS LIMITED,06-21-095-07W4,21095074,12,3,2020,21095074,57.25719587,-111.06306359999999
CHEVRON HZ KAYBOBS 13-1-63-21,0497877,ALBERTA CROWN,844.1M,100/13-01-063-21W5/00  S  336.8M  E,655.3M,ST. ALBERT,6175.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON 102 HZ KAYBOBS 13-1-63-21,0497878,ALBERTA CROWN,844.1M,102/13-01-063-21W5/00  S  329.4M  E,655.5M,ST. ALBERT,6141.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 14-1-63-21,0497879,ALBERTA CROWN,844.1M,100/14-01-063-21W5/00  S  322.1M  E,655.8M,ST. ALBERT,5870.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 15-1-63-21,0497880,ALBERTA CROWN,844.1M,100/15-01-063-21W5/00  S  314.8M  E,656.1M,ST. ALBERT,5621.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 16-19-62-20,0497881,ALBERTA CROWN,844.1M,100/16-19-062-20W5/00  S  307.5M  E,656.4M,ST. ALBERT,7367.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 1-30-62-20,0497882,ALBERTA CROWN,844.1M,100/01-30-062-20W5/00  S  300.2M  E,656.7M,ST. ALBERT,7067.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 8-30-62-20,0497883,ALBERTA CROWN,844.1M,100/08-30-062-20W5/00  S  275.2M  E,657.6M,ST. ALBERT,6790.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOBS 9-30-62-20,0497884,ALBERTA CROWN,844.1M,100/09-30-062-20W5/00  S  267.9M  E,657.9M,ST. ALBERT,6536.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON 102 HZ KAYBOB 13-7-63-20,0497885,ALBERTA CROWN,844.1M,102/13-07-063-20W5/00  S  260.6M  E,658.2M,ST. ALBERT,5673.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON 103 HZ KAYBOB 13-7-63-20,0497886,ALBERTA CROWN,844.1M,103/13-07-063-20W5/00  S  253.3M  E,658.5M,ST. ALBERT,5810.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOB 14-7-63-20,0497887,ALBERTA CROWN,844.1M,100/14-07-063-20W5/00  S  245.9M  E,658.8M,ST. ALBERT,5975.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ KAYBOB 15-7-63-20,0497888,ALBERTA CROWN,844.1M,100/15-07-063-20W5/00  S  238.6M  E,659.1M,ST. ALBERT,6240.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON 102 HZ KAYBOB 16-7-63-20,0497889,ALBERTA CROWN,844.1M,102/16-07-063-20W5/00  S  231.3M  E,659.4M,ST. ALBERT,6523.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON 103 HZ KAYBOB 16-7-63-20,0497890,ALBERTA CROWN,844.1M,103/16-07-063-20W5/00  S  224.0M  E,659.6M,ST. ALBERT,6954.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),KAYBOB,DUVERNAY FM,CHEVRON CANADA LIMITED,14-36-062-21W5,36062215,12,3,2020,36062215,54.40674545,-117.0015275
CHEVRON HZ TWOCK 13-31-63-15,0497891,ALBERTA CROWN,1013.6M,100/13-31-063-15W5/00  N  337.3M  W,261.4M,ST. ALBERT,6920.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-03-16,DEV (C),TWO CREEK,DUVERNAY FM,CHEVRON CANADA LIMITED,01-29-063-15W5,29063155,12,3,2020,29063155,54.47976872,-116.2192865
