WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
PIPE HZ ELM 3-2-71-8,0499221,ALBERTA CROWN,694.4M,100/03-02-071-08W6/00  S  273.8M  W,731.8M,GRANDE PRAIRIE,5682.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
PIPE 102 HZ ELM 3-2-71-8,0499222,ALBERTA CROWN,694.2M,102/03-02-071-08W6/00  S  273.8M  W,721.8M,GRANDE PRAIRIE,5814.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
PIPE HZ  ELM 6-2-71-8,0499223,ALBERTA CROWN,693.8M,100/06-02-071-08W6/00  S  273.8M  W,711.8M,GRANDE PRAIRIE,5754.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
PIPE 102 HZ ELM 13-35-70-8,0499224,ALBERTA CROWN,695.4M,102/13-35-070-08W6/00  S  323.8M  W,731.8M,GRANDE PRAIRIE,5482.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
PIPE HZ  ELM 12-35-70-8,0499225,ALBERTA CROWN,695.3M,100/12-35-070-08W6/00  S  323.8M  W,721.8M,GRANDE PRAIRIE,5359.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
PIPE HZ  ELM 5-35-70-8,0499226,ALBERTA CROWN,695M,100/05-35-070-08W6/00  S  323.8M  W,711.8M,GRANDE PRAIRIE,5482.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),ELMWORTH,MONTNEY FM,PIPESTONE ENERGY CORP.,15-25-070-08W6,25070086,2,1,2021,25070086,55.09067311,-119.06879579999999
TOURMALINE HZ  PROGRESS 4-17-78-8,0499227,ALBERTA CROWN,755.9M,100/04-17-078-08W6/00  N  345.8M  E,685.9M,GRANDE PRAIRIE,4000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2021-01-11,DEV (C),PROGRESS,CHARLIE LAKE FM,TOURMALINE OIL CORP.,03-20-078-08W6,20078086,2,1,2021,20078086,55.77402007,-119.18993329999999
TOURMALINE HZ PROGRESS 3-17-78-8,0499228,ALBERTA CROWN,756.1M,100/03-17-078-08W6/00  N  345.8M  E,694.6M,GRANDE PRAIRIE,4000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2021-01-11,DEV (C),PROGRESS,CHARLIE LAKE FM,TOURMALINE OIL CORP.,03-20-078-08W6,20078086,2,1,2021,20078086,55.77402007,-119.18993329999999
CHEVRON HZ FOXCK 4-34-61-19,0499229,ALBERTA CROWN,913.6M,100/04-34-061-19W5/00  S  181.0M  W,694.6M,ST. ALBERT,6877.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),FOX CREEK,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
CHEVRON 103 HZ KAYBOBS 13-27-61-19,0499230,ALBERTA CROWN,913.6M,103/13-27-061-19W5/00  S  180.2M  W,687.3M,ST. ALBERT,6497.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
CHEVRON 102 HZ KAYBOBS 14-27-61-19,0499231,ALBERTA CROWN,913.6M,102/14-27-061-19W5/00  S  179.4M  W,680.0M,ST. ALBERT,6159.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
CHEVRON HZ FOXCK 2-34-61-19,0499232,ALBERTA CROWN,913.6M,100/02-34-061-19W5/00  S  178.6M  W,672.7M,ST. ALBERT,5859.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),FOX CREEK,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
CHEVRON 103 HZ KAYBOBS 15-27-61-19,0499233,ALBERTA CROWN,913.6M,103/15-27-061-19W5/00  S  177.8M  W,665.5M,ST. ALBERT,5627.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
CHEVRON 102 HZ KAYBOBS 16-27-61-19,0499234,ALBERTA CROWN,913.6M,102/16-27-061-19W5/00  S  177.0M  W,658.2M,ST. ALBERT,5223.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (C),KAYBOB SOUTH,DUVERNAY FM,CHEVRON CANADA LIMITED,15-03-062-19W5,3062195,2,1,2021,3062195,54.33414534,-116.7515688
MANCAL HZ PEMBINA 5-25-49-13,0499235,ALBERTA CROWN,981.8M,100/05-25-049-13W5/00  S  658.0M  W,123.0M,DRAYTON VALLEY,3868.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-11,DEV (NC),PEMBINA,ELLERSLIE MBR,MANCAL ENERGY INC.,09-25-049-13W5,25049135,2,1,2021,25049135,53.25791656,-115.7570184
