WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
RSO 106 PROVOST 16-21-39-6,0497506,ALBERTA CROWN,693.1M,106/16-21-039-06W4/00  S  327.9M  W,50.0M,WAINWRIGHT,1005.0,DIRECTIONAL,NEW,DISPOSAL,WATER,2020-01-23,OTH (NC),PROVOST,LEDUC FM,RIFLE SHOT OIL CORP.,16-21-039-06W4,21039064,4,1,2020,21039064,52.36844072,-110.79684479999999
CNRL 2D KENT 2-12-61-2,0497507,ALBERTA CROWN,551.2M,100/02-12-061-02W4/00  S  714.8M  W,491.3M,BONNYVILLE,658.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 7C KENT 7-12-61-2,0497508,ALBERTA CROWN,551.2M,100/07-12-061-02W4/00  S  754.1M  W,537.9M,BONNYVILLE,515.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 10C KENT 10-12-61-2,0497509,ALBERTA CROWN,551.2M,100/10-12-061-02W4/00  S  724.1M  W,537.9M,BONNYVILLE,558.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 15A KENT 15-12-61-2,0497510,ALBERTA CROWN,551.2M,100/15-12-061-02W4/00  S  714.8M  W,521.3M,BONNYVILLE,685.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 10A KENT 10-12-61-2,0497511,ALBERTA CROWN,551.2M,102/10-12-061-02W4/00  S  714.8M  W,506.3M,BONNYVILLE,433.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 11A KENT 11-12-61-2,0497512,ALBERTA CROWN,551.2M,100/11-12-061-02W4/00  S  739.1M  W,537.9M,BONNYVILLE,636.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-12-061-02W4,12061024,4,1,2020,12061024,54.26050121,-110.15554329999999
CNRL 3D FT KENT 3-19-61-4,0497513,ALBERTA CROWN,557.5M,100/03-19-061-04W4/00  N  490.8M  E,744.3M,BONNYVILLE,434.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),FORT KENT,REX MBR,CANADIAN NATURAL RESOURCES LIMITED,06-19-061-04W4,19061044,4,1,2020,19061044,54.28968923,-110.58036799999999
CNRL 2C FT KENT 2-19-61-4,0497514,ALBERTA CROWN,557.5M,100/02-19-061-04W4/00  N  479.6M  E,737.8M,BONNYVILLE,503.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),FORT KENT,REX MBR,CANADIAN NATURAL RESOURCES LIMITED,06-19-061-04W4,19061044,4,1,2020,19061044,54.28968923,-110.58036799999999
CNRL 14D CHARLK 14-18-61-4,0497515,ALBERTA CROWN,557.6M,100/14-18-061-04W4/00  N  465.7M  E,723.9M,BONNYVILLE,630.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),UNDEFINED,REX MBR,CANADIAN NATURAL RESOURCES LIMITED,06-19-061-04W4,19061044,4,1,2020,19061044,54.28968923,-110.58036799999999
CNRL 4A FT KENT 4-19-61-4,0497516,ALBERTA CROWN,557.5M,100/04-19-061-04W4/00  N  474.2M  E,709.2M,BONNYVILLE,671.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),FORT KENT,REX MBR,CANADIAN NATURAL RESOURCES LIMITED,06-19-061-04W4,19061044,4,1,2020,19061044,54.28968923,-110.58036799999999
CNRL 8B FT KENT 8-19-61-4,0497517,ALBERTA CROWN,557.5M,100/08-19-061-04W4/00  N  480.7M  E,697.9M,BONNYVILLE,673.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),FORT KENT,REX MBR,CANADIAN NATURAL RESOURCES LIMITED,06-19-061-04W4,19061044,4,1,2020,19061044,54.28968923,-110.58036799999999
ANEGADA HZ 12C LA GLACE 12-19-75-7,0497518,ALBERTA CROWN,925.5M,100/12-19-075-07W6/00  S  558.5M  W,85.0M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (C),LA GLACE,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-20-075-07W6,20075076,4,1,2020,20075076,55.51233427,-119.03479779999999
ANEGADA HZ 13C LA GLACE 13-19-75-7,0497519,ALBERTA CROWN,924M,100/13-19-075-07W6/00  S  558.5M  W,65.0M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (C),LA GLACE,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-20-075-07W6,20075076,4,1,2020,20075076,55.51233427,-119.03479779999999
WLEC 8HZ 1B3 SWIMMING 3-25-52-7,0497520,FREEHOLD,622.1M,100/03-25-052-07W4/00  N   85.0M  E,539.9M,WAINWRIGHT,2200.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (NC),SWIMMING,REX MBR,WEST LAKE ENERGY CORP.,03-36-052-07W4,36052074,4,1,2020,36052074,53.53341039,-110.89117340000001
WLEC 8HZ 4D13 SWIMMING 13-24-52-7,0497521,BOTH,621.7M,100/13-24-052-07W4/00  N   85.0M  E,519.9M,WAINWRIGHT,2700.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (NC),SWIMMING,REX MBR,WEST LAKE ENERGY CORP.,03-36-052-07W4,36052074,4,1,2020,36052074,53.53341039,-110.89117340000001
CVE 9-26 HZ MARTENH 16-25-74-25,0497522,ALBERTA CROWN,680.6M,100/16-25-074-25W4/00  S  612.3M  W,394.0M,ST. ALBERT,2750.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,09-26-074-25W4,26074254,4,1,2020,26074254,55.43911772,-113.7246581
CVE 12-26 HZ MARTENH 4-27-74-25,0497523,ALBERTA CROWN,682.3M,100/04-27-074-25W4/00  S  781.6M  E,293.5M,ST. ALBERT,2615.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,12-26-074-25W4,26074254,4,1,2020,26074254,55.43911772,-113.7246581
CVE 15-27 MARTENH 8-35-74-25,0497524,ALBERTA CROWN,681M,100/08-35-074-25W4/00  S   10.2M  W,402.0M,ST. ALBERT,2770.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-23,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,15-27-074-25W4,27074254,4,1,2020,27074254,55.43912494,-113.75029029999999
RSO HZ PROVOST 10-7-39-6,0497525,ALBERTA CROWN,701.7M,100/10-07-039-06W4/00  N   54.0M  W,179.8M,WAINWRIGHT,1690.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (NC),PROVOST,DINA MBR,RIFLE SHOT OIL CORP.,01-18-039-06W4,18039064,4,1,2020,18039064,52.35394012,-110.8448548
CNRL H20-007 HORIZON 6-22-97-11,0497526,ALBERTA CROWN,340.5M,100/06-22-097-11W4/00  N  580.6M  E,489.4M,BONNYVILLE,399.0,VERTICAL,NEW,OBSERVATION,NONE,2020-01-23,DSW (NC),UNDEFINED,PRECAMBRIAN SYSTEM,CANADIAN NATURAL RESOURCES LIMITED,06-22-097-11W4,22097114,4,1,2020,22097114,57.43167531,-111.6858575
CARDINAL 102 HZ COUNTESS 14-25-20-15,0497527,FREEHOLD,763.8M,102/14-25-020-15W4/00  N  587.7M  W,749.6M,MIDNAPORE,3300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (NC),COUNTESS,GLAUCONITIC SS,CARDINAL ENERGY LTD.,07-01-021-15W4,1021154,4,1,2020,1021154,50.75401962,-111.9436477
WLEC 11HZ 4B6 PROVOST 6-27-40-2,0497528,FREEHOLD,661.9M,102/06-27-040-02W4/00  N   57.5M  W,234.1M,WAINWRIGHT,1800.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-23,DEV (NC),PROVOST,GENERAL PETROLEUM MBR,WEST LAKE ENERGY CORP.,01-27-040-02W4,27040024,4,1,2020,27040024,52.47044993,-110.1970382
