WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
WLEC 9HZ 3D8 PROVOST 8-33-39-5,0499084,ALBERTA CROWN,679.7M,100/08-33-039-05W4/00  N  735.8M  W,220.0M,WAINWRIGHT,2650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-18,DEV (NC),PROVOST,REX MBR,WEST LAKE ENERGY CORP.,08-32-039-05W4,32039054,51,12,2020,32039054,52.39752648,-110.6768747
WESTBRICK HZ PEMBINA 14-31-48-12,0499085,ALBERTA CROWN,981.3M,100/14-31-048-12W5/00  S  788.5M  W,94.4M,DRAYTON VALLEY,5000.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (C),PEMBINA,ELLERSLIE MBR,WESTBRICK ENERGY LTD.,09-25-048-13W5,25048135,51,12,2020,25048135,53.17060886,-115.7570094
WESTBRICK HZ BRAZR 16-30-48-12,0499086,ALBERTA CROWN,981.5M,100/16-30-048-12W5/00  S  798.5M  W,94.4M,DRAYTON VALLEY,4300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (C),BRAZEAU RIVER,ELLERSLIE MBR,WESTBRICK ENERGY LTD.,09-25-048-13W5,25048135,51,12,2020,25048135,53.17060886,-115.7570094
TXNE 15C-16 HZ ALDSON 16-8-15-14,0499087,FREEHOLD,769M,100/16-08-015-14W4/00  S   89.0M  W,742.4M,MEDICINE HAT,3200.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-18,DEV (NC),ALDERSON,BASAL QUARTZ SD,TORXEN ENERGY LTD.,15-16-015-14W4,16015144,51,12,2020,16015144,50.25913691,-111.8606133
WLEC HZ 4B5 PROVOST 5-11-39-2,0499088,ALBERTA CROWN,694.7M,100/05-11-039-02W4/00  S  169.3M  E,458.5M,WAINWRIGHT,3250.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-18,DEV (NC),PROVOST,SPARKY MBR,WEST LAKE ENERGY CORP.,14-14-039-02W4,14039024,51,12,2020,14039024,52.35395094,-110.17293500000001
WLEC HZ 4A12 PROVOST 12-11-39-2,0499089,ALBERTA CROWN,695.3M,100/12-11-039-02W4/00  S  169.3M  E,468.5M,WAINWRIGHT,2900.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-18,DEV (NC),PROVOST,SPARKY MBR,WEST LAKE ENERGY CORP.,14-14-039-02W4,14039024,51,12,2020,14039024,52.35395094,-110.17293500000001
WLEC HZ 3A11 PROVOST 11-11-39-2,0499090,ALBERTA CROWN,695.7M,100/11-11-039-02W4/00  S  169.3M  E,478.5M,WAINWRIGHT,3000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-18,DEV (NC),PROVOST,SPARKY MBR,WEST LAKE ENERGY CORP.,14-14-039-02W4,14039024,51,12,2020,14039024,52.35395094,-110.17293500000001
HUSKY HZ MINEHEAD 16-11-49-19,0499091,ALBERTA CROWN,1081.9M,100/16-11-049-19W5/00  N  121.1M  E,740.8M,DRAYTON VALLEY,5220.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,03-23-049-19W5,23049195,51,12,2020,23049195,53.24322387,-116.6587814
HUSKY HZ MINEHEAD 6-26-49-19,0499092,ALBERTA CROWN,1081.9M,100/06-26-049-19W5/00  N  129.7M  E,732.5M,DRAYTON VALLEY,5264.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,03-23-049-19W5,23049195,51,12,2020,23049195,53.24322387,-116.6587814
HUSKY HZ MINEHEAD 13-11-49-19,0499093,ALBERTA CROWN,1081.8M,100/13-11-049-19W5/00  N  138.3M  E,724.2M,DRAYTON VALLEY,5085.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,03-23-049-19W5,23049195,51,12,2020,23049195,53.24322387,-116.6587814
HUSKY HZ MINEHEAD 5-26-49-19,0499094,ALBERTA CROWN,1081.8M,100/05-26-049-19W5/00  N  147.0M  E,715.9M,DRAYTON VALLEY,5358.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-18,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,03-23-049-19W5,23049195,51,12,2020,23049195,53.24322387,-116.6587814
