WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CNRL 11A KENT 11-1-61-2,0497420,ALBERTA CROWN,573.8M,100/11-01-061-02W4/00  N  760.3M  E,444.1M,BONNYVILLE,593.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-16,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,06-01-061-02W4,1061024,3,1,2020,1061024,54.24605229,-110.15554650000001
CNRL 14B KENT 14-1-61-2,0497421,ALBERTA CROWN,573.8M,100/14-01-061-02W4/00  N  700.7M  E,451.3M,BONNYVILLE,693.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-16,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,06-01-061-02W4,1061024,3,1,2020,1061024,54.24605229,-110.15554650000001
CNRL 12A KENT 12-1-61-2,0497422,ALBERTA CROWN,573.8M,100/12-01-061-02W4/00  N  745.4M  E,445.9M,BONNYVILLE,525.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-16,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,06-01-061-02W4,1061024,3,1,2020,1061024,54.24605229,-110.15554650000001
JACOS HANGSTN 9-2-84-11,0497423,ALBERTA CROWN,646M,1AB/09-02-084-11W4/00  S  711.7M  W,3.5M,BONNYVILLE,410.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-16,OV (C),HANGINGSTONE,MCMURRAY FM,JAPAN CANADA OIL SANDS LIMITED,09-02-084-11W4,2084114,3,1,2020,2084114,56.25364273,-111.6125567
TXNE 1B-2 HZ COUNTESS 15-31-19-17,0497424,FREEHOLD,811M,102/15-31-019-17W4/00  N  135.0M  W,314.0M,MIDNAPORE,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (NC),COUNTESS,LOWER MANNVILLE FM,TORXEN ENERGY LTD.,01-02-020-18W4,2020184,3,1,2020,2020184,50.66655314,-112.3823061
UNDEFINED HZ WORSLEY 12-11-88-10,0497425,ALBERTA CROWN,877.7M,100/12-11-088-10W6/00  S  356.7M  W,135.4M,GRANDE PRAIRIE,3079.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (C),WORSLEY,CHARLIE LAKE FM,ENERCAPITA ENERGY LTD.,16-15-088-10W6,15088106,3,1,2020,15088106,56.63193675,-119.49130179999999
TXNE 1B-2 HZ LECKIE 13-25-19-18,0497426,FREEHOLD,811M,100/13-25-019-18W4/00  N  120.0M  W,313.9M,MIDNAPORE,3200.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (NC),LECKIE,LOWER MANNVILLE FM,TORXEN ENERGY LTD.,01-02-020-18W4,2020184,3,1,2020,2020184,50.66655314,-112.3823061
TXNE 1B-2 HZ  COUNTESS 9-26-19-18,0497427,FREEHOLD,811M,102/09-26-019-18W4/00  N  105.0M  W,313.7M,MIDNAPORE,3675.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (NC),COUNTESS,LOWER MANNVILLE FM,TORXEN ENERGY LTD.,01-02-020-18W4,2020184,3,1,2020,2020184,50.66655314,-112.3823061
PIPE 103 HZ WEMBLEY 12-36-71-8,0497428,ALBERTA CROWN,730.9M,104/12-36-071-08W6/00  N  704.5M  E,611.6M,GRANDE PRAIRIE,5700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-16,DEV (C),WEMBLEY,MONTNEY FM,PIPESTONE ENERGY CORP.,06-30-071-07W6,30071076,3,1,2020,30071076,55.17794564,-119.0514757
HHR HZ ELM 11-6-67-3,0497429,ALBERTA CROWN,791.9M,100/11-06-067-03W6/00  S  739.7M  E,121.7M,GRANDE PRAIRIE,6153.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (C),ELMWORTH,MONTNEY FM,HAMMERHEAD RESOURCES INC.,12-29-066-03W6,29066036,3,1,2020,29066036,54.74163647,-118.4032037
TIMBERROCK HZ 103 GARR 14-34-33-4,0497430,ALBERTA CROWN,1053M,103/14-34-033-04W5/00  S   90.0M  E,60.0M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (NC),HARMATTAN EAST,GLAUCONITIC SS,TIMBERROCK ENERGY CORP.,13-27-033-04W5,27033045,3,1,2020,27033045,51.86054458,-114.4741889
HHR HZ ELM 3-1-67-4,0497431,ALBERTA CROWN,791.9M,100/03-01-067-04W6/00  S  739.7M  E,99.7M,GRANDE PRAIRIE,5849.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-16,DEV (C),ELMWORTH,MONTNEY FM,HAMMERHEAD RESOURCES INC.,12-29-066-03W6,29066036,3,1,2020,29066036,54.74163647,-118.4032037
SYNCRUDE 044N01 12-26-93-10,0497432,ALBERTA CROWN,313.8M,1AA/12-26-093-10W4/00  S  478.1M  E,336.0M,BONNYVILLE,63.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-16,OV (C),UNDEFINED,MCMURRAY FM,SYNCRUDE CANADA LTD.,12-26-093-10W4,26093104,3,1,2020,26093104,57.09722693,-111.4814114
SYNCRUDE 088N01 6-13-93-9,0497433,ALBERTA CROWN,359.1M,1AA/06-13-093-09W4/00  N  791.1M  E,409.8M,BONNYVILLE,120.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-16,OV (C),UNDEFINED,MCMURRAY FM,SYNCRUDE CANADA LTD.,06-13-093-09W4,13093094,3,1,2020,13093094,57.06811759,-111.293602
