WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR P5P13B FIREBAG 8-3-95-6,0381779,ALBERTA CROWN,598.9M,107/08-03-095-06W4/02  N  125.1M  W,510.8M,BONNYVILLE,1335.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,02-10-095-06W4,10095064,51,12,2020,10095064,57.22812066,-110.87353059999998
SUNCOR P6P8B FIREBAG 13-10-95-6,0409268,ALBERTA CROWN,592.5M,107/13-10-095-06W4/02  N  126.4M  E,207.7M,BONNYVILLE,1572.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,04-10-095-06W4,10095064,51,12,2020,10095064,57.22812066,-110.87353059999998
CVE J07P02 KIRBY 16-2-76-6,0473168,ALBERTA CROWN,604.3M,106/16-02-076-06W4/02  S 1620.2M  W,495.4M,BONNYVILLE,1758.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,02-02-076-06W4,2076064,51,12,2020,2076064,55.55546363,-110.8080175
CVE L02P08 LEISMER 10-22-76-6,0483196,ALBERTA CROWN,572.1M,106/10-22-076-06W4/03  N   75.4M  E,787.9M,BONNYVILLE,1901.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),LEISMER,MCMURRAY FM,CENOVUS ENERGY INC.,03-23-076-06W4,23076064,51,12,2020,23076064,55.59900225,-110.80801909999998
CVE J15P01 KIRBY 1-34-75-6,0484714,ALBERTA CROWN,599.8M,102/01-34-075-06W4/02  N  365.1M  E,632.5M,BONNYVILLE,2206.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,03-02-076-06W4,2076064,51,12,2020,2076064,55.55546363,-110.8080175
CVE J17P05 KIRBY 13-26-75-6,0484725,ALBERTA CROWN,599.8M,104/13-26-075-06W4/02  N  388.4M  E,749.9M,BONNYVILLE,2418.6,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-17,DEV (NC),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,03-02-076-06W4,2076064,51,12,2020,2076064,55.55546363,-110.8080175
BIR 14-6 HZ PCOUPE 2-31-78-12,0499066,ALBERTA CROWN,685.3M,100/02-31-078-12W6/00  S  308.2M  E,705.8M,GRANDE PRAIRIE,5700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),POUCE COUPE,MOULTON SD,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ PCOUPE 3-31-78-12,0499067,ALBERTA CROWN,685.3M,100/03-31-078-12W6/00  S  308.2M  E,695.8M,GRANDE PRAIRIE,5470.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),POUCE COUPE,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ PCOUPE 4-31-78-12,0499068,ALBERTA CROWN,685.2M,100/04-31-078-12W6/00  S  308.1M  E,675.8M,GRANDE PRAIRIE,5275.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),POUCE COUPE,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ PCOUPES 8-36-78-13,0499069,ALBERTA CROWN,685.1M,103/08-36-078-13W6/00  S  308.1M  E,665.8M,GRANDE PRAIRIE,4800.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ 102 PCOUPE 3-31-78-12,0499070,ALBERTA CROWN,685.3M,102/03-31-078-12W6/00  S  308.2M  E,685.8M,GRANDE PRAIRIE,5450.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),POUCE COUPE,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
CVE A12 MARTENH 12-35-74-25,0499071,ALBERTA CROWN,695M,1F1/12-35-074-25W4/00  S  788.5M  E,278.9M,ST. ALBERT,1054.0,VERTICAL,NEW,OBSERVATION,WATER,2020-12-17,OTH (NC),MARTEN HILLS,IRETON FM,CENOVUS ENERGY INC.,12-35-074-25W4,35074254,51,12,2020,35074254,55.45357068,-113.72465829999999
WLEC 11HZ 2B7 PROVOST 7-32-39-5,0499072,ALBERTA CROWN,673.6M,100/07-32-039-05W4/00  N  480.0M  E,690.0M,WAINWRIGHT,2950.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-17,DEV (NC),PROVOST,REX MBR,WEST LAKE ENERGY CORP.,06-33-039-05W4,33039054,51,12,2020,33039054,52.39753707,-110.65287820000002
TXNE 3A-33 HZ ALDSON 3-29-15-15,0499073,FREEHOLD,771.5M,100/03-29-015-15W4/00  N   43.2M  E,778.6M,MEDICINE HAT,3450.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-17,DEV (NC),ALDERSON,BASAL QUARTZ SD,TORXEN ENERGY LTD.,03-33-015-15W4,33015154,51,12,2020,33015154,50.30271832,-111.99801090000001
SURGE ENERGY HZ WAINWR 3-33-44-7,0499074,ALBERTA CROWN,679M,100/03-33-044-07W4/00  N  154.3M  W,519.8M,WAINWRIGHT,2650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-17,DEV (NC),WAINWRIGHT,SPARKY MBR,SURGE ENERGY INC.,02-04-045-07W4,4045074,51,12,2020,4045074,52.85073968,-110.94737240000002
JUPITER HZ RESTHA 4-4-60-2,0499075,ALBERTA CROWN,1305.8M,103/04-04-060-02W6/00  N  414.4M  E,428.1M,GRANDE PRAIRIE,5036.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),RESTHAVEN,SPIRIT RIVER FM,JUPITER RESOURCES INC.,06-03-060-02W6,3060026,51,12,2020,3060026,54.15962193,-118.2002729
JUPITER HZ RESTHA 12-4-60-2,0499076,ALBERTA CROWN,1305.8M,104/12-04-060-02W6/00  N  417.7M  E,424.5M,GRANDE PRAIRIE,5007.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-17,DEV (NC),RESTHAVEN,SPIRIT RIVER FM,JUPITER RESOURCES INC.,06-03-060-02W6,3060026,51,12,2020,3060026,54.15962193,-118.2002729
CVE 100 HZ PEMBINA 1-10-46-9,0499077,ALBERTA CROWN,864.6M,100/01-10-046-09W5/00  N   97.1M  W,451.9M,DRAYTON VALLEY,4750.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-17,DEV (NC),PEMBINA,CARDIUM FM,CENOVUS ENERGY INC.,02-22-046-09W5,22046095,51,12,2020,22046095,52.98162760000001,-115.2106188
