WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
COPRC 1AB NEWBY 12-27-82-6,0497434,ALBERTA CROWN,492.3M,1AB/12-27-082-06W4/00  S  460.2M  E,289.8M,BONNYVILLE,283.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-17,OV (C),NEWBY,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,12-27-082-06W4,27082064,3,1,2020,27082064,56.13722061,-110.84088429999998
COPRC 1AB NEWBY 12-31-82-5,0497435,ALBERTA CROWN,483.3M,1AB/12-31-082-05W4/00  S  489.4M  E,182.6M,BONNYVILLE,299.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-17,OV (C),NEWBY,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,12-31-082-05W4,31082054,3,1,2020,31082054,56.15162764,-110.7625846
COPRC 1AC NEWBY 5-31-82-5,0497436,ALBERTA CROWN,484.4M,1AC/05-31-082-05W4/00  N  642.6M  E,63.6M,BONNYVILLE,305.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-17,OV (C),NEWBY,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,05-31-082-05W4,31082054,3,1,2020,31082054,56.15162764,-110.7625846
RSO HZ 102 HAYTER 1-32-41-1,0497437,ALBERTA CROWN,643.9M,102/01-32-041-01W4/00  N  340.1M  E,664.7M,WAINWRIGHT,1392.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),HAYTER,DINA MBR,RIFLE SHOT OIL CORP.,03-33-041-01W4,33041014,3,1,2020,33041014,52.57204179,-110.0770145
VEI HZ PEMBINA 1-4-50-12,0497438,ALBERTA CROWN,945.4M,100/01-04-050-12W5/00  S   50.0M  W,142.0M,DRAYTON VALLEY,5345.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-17,DEV (NC),PEMBINA,ELLERSLIE MBR,VERMILION ENERGY INC.,16-31-049-12W5,31049125,3,1,2020,31049125,53.27238684,-115.7326529
TOURMALINE HZ VALHALLA 6-11-78-8,0497439,ALBERTA CROWN,751.9M,100/06-11-078-08W6/00  N  620.8M  E,430.8M,GRANDE PRAIRIE,3800.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,06-10-078-08W6,10078086,3,1,2020,10078086,55.74491999999999,-119.13815530000001
TOURMALINE HZ VALHALLA 15-15-78-8,0497440,ALBERTA CROWN,752M,100/15-15-078-08W6/00  N  629.6M  E,431.4M,GRANDE PRAIRIE,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,06-10-078-08W6,10078086,3,1,2020,10078086,55.74491999999999,-119.13815530000001
TOURMALINE HZ VALHALLA 14-15-78-8,0497441,ALBERTA CROWN,752M,100/14-15-078-08W6/00  N  638.3M  E,431.9M,GRANDE PRAIRIE,4000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,06-10-078-08W6,10078086,3,1,2020,10078086,55.74491999999999,-119.13815530000001
TOURMALINE HZ VALHALLA 13-15-78-8,0497442,ALBERTA CROWN,752M,100/13-15-078-08W6/00  N  647.0M  E,432.4M,GRANDE PRAIRIE,4000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,06-10-078-08W6,10078086,3,1,2020,10078086,55.74491999999999,-119.13815530000001
SURGE ENERGY HZ VIK-KINS 16-7-45-7,0497443,FREEHOLD,666.5M,100/16-07-045-07W4/00  S  141.3M  W,374.0M,WAINWRIGHT,2580.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-17,DEV (NC),VIKING-KINSELLA,SPARKY MBR,SURGE ENERGY INC.,16-12-045-08W4,12045084,3,1,2020,12045084,52.86516194,-111.01993359999999
