WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
7GEN HZ KAKWA 12-4-63-5,0497469,ALBERTA CROWN,977.6M,100/12-04-063-05W6/00  N  586.7M  E,251.6M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (C),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,05-02-063-05W6,2063056,4,1,2020,2063056,54.42168064,-118.62972079999999
TXNE 13B-35 HZ COUNTESS 11-33-21-16,0497470,FREEHOLD,732.1M,102/11-33-021-16W4/00  S  312.0M  E,55.0M,MIDNAPORE,3735.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,13-35-021-16W4,35021164,4,1,2020,35021164,50.82674215,-112.10529070000001
TXNE 13B-35 HZ COUNTESS 11-36-21-16,0497471,FREEHOLD,732M,102/11-36-021-16W4/00  S  372.0M  E,55.0M,MIDNAPORE,3205.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,13-35-021-16W4,35021164,4,1,2020,35021164,50.82674215,-112.10529070000001
TXNE 13B-35 HZ VERGER 3-1-22-16,0497472,FREEHOLD,732.1M,103/03-01-022-16W4/00  S  342.0M  E,55.0M,MIDNAPORE,3315.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),VERGER,GLAUCONITIC SS,TORXEN ENERGY LTD.,13-35-021-16W4,35021164,4,1,2020,35021164,50.82674215,-112.10529070000001
TXNE 13B-35 HZ VERGER 6-1-22-16,0497473,FREEHOLD,732.1M,103/06-01-022-16W4/00  S  327.0M  E,55.0M,MIDNAPORE,3595.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),VERGER,GLAUCONITIC SS,TORXEN ENERGY LTD.,13-35-021-16W4,35021164,4,1,2020,35021164,50.82674215,-112.10529070000001
TXNE 13B-35 HZ COUNTESS 14-36-21-16,0497474,FREEHOLD,732.2M,102/14-36-021-16W4/00  S  357.0M  E,55.0M,MIDNAPORE,3165.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,13-35-021-16W4,35021164,4,1,2020,35021164,50.82674215,-112.10529070000001
PARA HZ WAHIGAN 6-32-63-24,0497475,ALBERTA CROWN,856.9M,100/06-32-063-24W5/00  N  488.7M  W,795.6M,GRANDE PRAIRIE,5750.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),WASKAHIGAN,MONTNEY FM,PARAMOUNT RESOURCES LTD.,07-34-063-24W5,34063245,4,1,2020,34063245,54.49421197,-117.5306129
TXNE 14B-10 HZ  COUNTESS 2-14-22-16,0497476,BOTH,733.4M,100/02-14-022-16W4/00  S  266.4M  E,464.5M,MIDNAPORE,3360.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,14-10-022-16W4,10022164,4,1,2020,10022164,50.85586008,-112.12837169999999
GEAR 4HZ PROVOST 5-32-35-4,0497477,ALBERTA CROWN,678.4M,100/05-32-035-04W4/00  N  563.2M  E,166.1M,WAINWRIGHT,2450.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,XPL (C),PROVOST,SPARKY MBR,GEAR ENERGY LTD.,05-33-035-04W4,33035044,4,1,2020,33035044,52.04828257,-110.50511829999999
INPLAY OIL WIM 8-11-32-26,0497478,ALBERTA CROWN,920.5M,100/08-11-032-26W4/00  N  640.4M  W,330.1M,RED DEER,2472.0,VERTICAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,XPL (C),WIMBORNE,DUVERNAY FM,INPLAY OIL CORP.,08-11-032-26W4,11032264,4,1,2020,11032264,51.72894684,-113.5719199
ECA HZ WEMBLEY 10-7-72-8,0497479,ALBERTA CROWN,819.6M,100/10-07-072-08W6/00  N  524.6M  E,635.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
ECA HZ 102 WEMBLEY 10-7-72-8,0497480,ALBERTA CROWN,819.6M,102/10-07-072-08W6/00  N  514.6M  E,635.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
ECA HZ WEMBLEY 9-7-72-8,0497481,ALBERTA CROWN,819.7M,107/09-07-072-08W6/00  N  504.6M  E,635.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
ECA HZ WEMBLEY 15-7-72-8,0497482,ALBERTA CROWN,819.7M,100/15-07-072-08W6/00  N  534.7M  E,705.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
ECA HZ 102 WEMBLEY 15-7-72-8,0497483,ALBERTA CROWN,819.6M,102/15-07-072-08W6/00  N  524.7M  E,705.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
ECA HZ 102 WEMBLEY 9-7-72-8,0497484,ALBERTA CROWN,819.7M,108/09-07-072-08W6/00  N  514.7M  E,705.9M,GRANDE PRAIRIE,5100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,MONTNEY FM,ENCANA CORPORATION,06-06-072-08W6,6072086,4,1,2020,6072086,55.20701523,-119.2053537
CNRL 1AB KIRBY 12-34-73-8,0497485,ALBERTA CROWN,700M,1AB/12-34-073-08W4/00  S  555.2M  E,385.3M,BONNYVILLE,622.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-21,OV (C),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,12-34-073-08W4,34073084,4,1,2020,34073084,55.36640176,-111.1349679
ECA HZ WEMBLEY 13-30-72-9,0497486,ALBERTA CROWN,802.3M,100/13-30-072-09W6/00  S  101.0M  E,704.1M,GRANDE PRAIRIE,3870.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-01-21,DEV (NC),WEMBLEY,CADOTTE MBR,ENCANA CORPORATION,14-20-072-09W6,20072096,4,1,2020,20072096,55.25054523,-119.33352009999999
YANGARRA HZ  CHEDDER 2-4-37-7,0497487,ALBERTA CROWN,1071.4M,100/02-04-037-07W5/00  N  351.6M  W,376.9M,RED DEER,5645.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-21,DEV (NC),CHEDDERVILLE,CARDIUM FM,YANGARRA RESOURCES CORP.,01-16-037-07W5,16037075,4,1,2020,16037075,52.18086888,-114.9299322
