WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
IMP F04-02ST COLD LK 8-18-65-3,0210783,ALBERTA CROWN,597.9M,109/08-18-065-03W4/02  S  685.7M  W,52.5M,BONNYVILLE,615.0,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),UNDEFINED,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,09-18-065-03W4,18065034,35,8,2020,18065034,54.62427625,-110.43447909999999
IMP F04-08ST COLD LK 8-18-65-3,0210792,ALBERTA CROWN,598.1M,107/08-18-065-03W4/02  S  705.1M  W,47.7M,BONNYVILLE,556.0,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),UNDEFINED,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,09-18-065-03W4,18065034,35,8,2020,18065034,54.62427625,-110.43447909999999
IMP COLD LK 5-17-65-3,0210813,ALBERTA CROWN,597.9M,102/05-17-065-03W4/02  S  658.8M  W,28.4M,BONNYVILLE,688.0,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),ETHEL LAKE,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,09-18-065-03W4,18065034,35,8,2020,18065034,54.62427625,-110.43447909999999
IMP G01-15ST COLD LK 9-8-65-3,0221373,ALBERTA CROWN,601.4M,109/09-08-065-03W4/02  S  709.7M  W,57.7M,BONNYVILLE,502.0,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),ETHEL LAKE,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,09-08-065-03W4,8065034,35,8,2020,8065034,54.60962979,-110.40915829999999
IMP G01-32ST COLD LK 12-9-65-3,0221394,ALBERTA CROWN,601.3M,108/12-09-065-03W4/02  S  645.6M  E,1.0M,BONNYVILLE,626.0,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),ETHEL LAKE,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,12-09-065-03W4,9065034,35,8,2020,9065034,54.60970431,-110.3840054
IMP G02-31ST COLD LK 14-9-65-3,0222286,ALBERTA CROWN,600.7M,100/14-09-065-03W4/02  N    2.8M  E,400.8M,BONNYVILLE,593.4,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),ETHEL LAKE,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,04-16-065-03W4,16065034,35,8,2020,16065034,54.62433668,-110.3840115
IMP G02-24ST COLD LK 13-9-65-3,0222380,ALBERTA CROWN,600.8M,109/13-09-065-03W4/02  N   15.7M  E,393.5M,BONNYVILLE,560.9,DIRECTIONAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-08-27,DEV (NC),ETHEL LAKE,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,04-16-065-03W4,16065034,35,8,2020,16065034,54.62433668,-110.3840115
SPL 15-11 HZ UKALTA 16-14-57-18,0498308,ALBERTA CROWN,632.1M,102/16-14-057-18W4/00  S   92.0M  W,620.3M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-27,DEV (NC),UKALTA,CLEARWATER FM,SPUR PETROLEUM LTD.,15-11-057-18W4,11057184,35,8,2020,11057184,53.91243548,-112.55454180000001
SPL 15-11 HZ 102 UKALTA 15-14-57-18,0498309,ALBERTA CROWN,632M,102/15-14-057-18W4/00  S   92.0M  W,630.3M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-27,DEV (NC),UKALTA,CLEARWATER FM,SPUR PETROLEUM LTD.,15-11-057-18W4,11057184,35,8,2020,11057184,53.91243548,-112.55454180000001
SPL 15-11 HZ UKALTA 14-14-57-18,0498310,ALBERTA CROWN,632M,100/14-14-057-18W4/00  S  102.0M  W,630.4M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-27,DEV (NC),UKALTA,CLEARWATER FM,SPUR PETROLEUM LTD.,15-11-057-18W4,11057184,35,8,2020,11057184,53.91243548,-112.55454180000001
