WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SURGE ENERGY HZ PROVOST 16-4-37-3,0497368,ALBERTA CROWN,661M,100/16-04-037-03W4/00  S  281.5M  W,288.1M,WAINWRIGHT,2650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-14,DEV (NC),PROVOST,SPARKY MBR,SURGE ENERGY INC.,16-05-037-03W4,5037034,3,1,2020,5037034,52.15032603,-110.3860293
TOURMALINE HZ102 VALHALLA 14-14-78-7,0497369,ALBERTA CROWN,720.2M,102/14-14-078-07W6/00  N  100.0M  E,210.0M,GRANDE PRAIRIE,4500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-14,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,04-11-078-07W6,11078076,3,1,2020,11078076,55.74477556,-118.957277
TOURMALINE HZ102 VALHALLA 15-14-78-7,0497370,ALBERTA CROWN,720.3M,102/15-14-078-07W6/00  N   91.3M  E,210.0M,GRANDE PRAIRIE,4500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-14,DEV (NC),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,04-11-078-07W6,11078076,3,1,2020,11078076,55.74477556,-118.957277
NORTH 40 HZ CESFRD WAYNE 11-7-27-17,0497371,BOTH,795.3M,100/11-07-027-17W4/00  N   66.9M  E,385.0M,MEDICINE HAT,3736.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-14,DEV (NC),WAYNE-ROSEDALE,BANFF FM,NORTH 40 RESOURCES LTD.,04-19-027-17W4,19027174,3,1,2020,19027174,51.32153437,-112.37235430000001
BAYTEX HZ 12C ESTHER 12-7-32-1,0497372,ALBERTA CROWN,704.2M,100/12-07-032-01W4/00  S  299.5M  E,164.0M,MEDICINE HAT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-14,DEV (C),ESTHER,VIKING FM,BAYTEX ENERGY LTD.,13-08-032-01W4,8032014,3,1,2020,8032014,51.72889596,-110.0996114
CNRL 3A LIND 3-10-56-4,0497373,ALBERTA CROWN,609.8M,100/03-10-056-04W4/00  N  664.1M  W,495.2M,BONNYVILLE,790.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
CNRL 10C LIND 10-10-56-4,0497374,ALBERTA CROWN,609.9M,100/10-10-056-04W4/00  N  660.2M  W,481.8M,BONNYVILLE,728.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
CNRL 16B LIND 16-10-56-4,0497375,ALBERTA CROWN,609.9M,102/16-10-056-04W4/00  N  656.2M  W,468.3M,BONNYVILLE,865.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
CNRL 9B LIND 9-10-56-4,0497376,ALBERTA CROWN,610M,102/09-10-056-04W4/00  N  652.3M  W,454.9M,BONNYVILLE,575.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
CNRL 12C LIND 12-11-56-4,0497377,ALBERTA CROWN,610.1M,100/12-11-056-04W4/00  N  648.3M  W,441.5M,BONNYVILLE,918.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
CNRL 5C LIND 5-11-56-4,0497378,ALBERTA CROWN,610.2M,100/05-11-056-04W4/00  N  639.5M  W,428.9M,BONNYVILLE,800.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-14,DEV (NC),LINDBERGH,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,07-10-056-04W4,10056044,3,1,2020,10056044,53.82412386,-110.500542
