WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
R S R HZ MIRAGE 1-32-79-8,0497314,ALBERTA CROWN,690.7M,100/01-32-079-08W6/00  N  355.3M  W,96.9M,GRANDE PRAIRIE,3135.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (NC),MIRAGE,CHARLIE LAKE FM,RISING STAR RESOURCES LTD.,01-05-080-08W6,5080086,2,1,2020,5080086,55.90530325,-119.20115659999999
R S R HZ MIRAGE 2-32-79-8,0497315,ALBERTA CROWN,691.2M,100/02-32-079-08W6/00  N  355.7M  W,106.9M,GRANDE PRAIRIE,3580.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (NC),MIRAGE,CHARLIE LAKE FM,RISING STAR RESOURCES LTD.,01-05-080-08W6,5080086,2,1,2020,5080086,55.90530325,-119.20115659999999
CARDINAL HZ COUNTESS 7-30-21-15,0497316,FREEHOLD,732M,100/07-30-021-15W4/00  N   85.0M  E,681.8M,MIDNAPORE,2145.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (NC),COUNTESS,GLAUCONITIC SS,CARDINAL ENERGY LTD.,03-25-021-16W4,25021164,2,1,2020,25021164,50.81225527,-112.08219540000002
NORTH 40 HZ 102 VERGER 8-15-22-14,0497317,FREEHOLD,712M,102/08-15-022-14W4/00  N  490.0M  W,40.0M,MIDNAPORE,2600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (NC),VERGER,GLAUCONITIC SS,NORTH 40 RESOURCES LTD.,08-16-022-14W4,16022144,2,1,2020,16022144,50.87045474,-111.8742815
HHR 103 HZ ELM 1-9-68-3,0497318,ALBERTA CROWN,715.1M,103/01-09-068-03W6/00  S  706.2M  W,431.0M,GRANDE PRAIRIE,5755.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (C),ELMWORTH,MONTNEY FM,HAMMERHEAD RESOURCES INC.,10-07-068-03W6,7068036,2,1,2020,7068036,54.87238247,-118.43269609999999
DELTASTREAM MARTENH 13-1-75-25,0497319,ALBERTA CROWN,691.3M,100/13-01-075-25W4/00  S   82.5M  W,75.0M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-01-09,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,16-34-074-25W4,34074254,2,1,2020,34074254,55.45357841,-113.7502905
DELTASTREAM MARTENH 13-1-75-25,0497320,ALBERTA CROWN,691.1M,102/13-01-075-25W4/00  S   82.6M  W,65.0M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-01-09,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,16-34-074-25W4,34074254,2,1,2020,34074254,55.45357841,-113.7502905
DELTASTREAM MARTENH 14-1-75-25,0497321,ALBERTA CROWN,691M,100/14-01-075-25W4/00  S   82.7M  W,55.1M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-01-09,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,16-34-074-25W4,34074254,2,1,2020,34074254,55.45357841,-113.7502905
DELTASTREAM MARTENH 14-1-75-25,0497322,ALBERTA CROWN,691.4M,102/14-01-075-25W4/00  S   82.7M  W,45.0M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-01-09,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,16-34-074-25W4,34074254,2,1,2020,34074254,55.45357841,-113.7502905
TQN HZ HERRON 11-27-19-24,0497323,BOTH,1024.5M,103/11-27-019-24W4/00  S  344.6M  E,150.0M,MIDNAPORE,4500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-09,DEV (NC),HERRONTON,GLAUCONITIC SS,TAQA NORTH LTD.,13-25-019-24W4,25019244,2,1,2020,25019244,50.63766678,-113.1903663
