WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
TANGLE CREEK KAYBOBS 9-31-60-18,0498729,ALBERTA CROWN,900.8M,100/09-31-060-18W5/00  N   25.1M  E,190.0M,ST. ALBERT,3400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (NC),KAYBOB SOUTH,DUNVEGAN FM,TANGLE CREEK ENERGY LTD.,04-04-061-18W5,4061185,47,11,2020,4061185,54.24689048,-116.62658640000001
TANGLE CREEK KAYBOBS 12-5-61-18,0498730,ALBERTA CROWN,900.8M,100/12-05-061-18W5/00  N   25.1M  E,190.0M,ST. ALBERT,3400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),KAYBOB SOUTH,DUNVEGAN FM,TANGLE CREEK ENERGY LTD.,04-04-061-18W5,4061185,47,11,2020,4061185,54.24689048,-116.62658640000001
VELVET HZ BEZAN 6-25-68-3,0498731,ALBERTA CROWN,670.2M,100/06-25-068-03W6/00  N  762.9M  W,784.0M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),BEZANSON,MONTNEY FM,VELVET ENERGY LTD.,07-35-068-03W6,35068036,47,11,2020,35068036,54.93057003,-118.3309715
VELVET HZ BEZAN 7-25-68-3,0498732,ALBERTA CROWN,670.2M,100/07-25-068-03W6/00  N  781.5M  W,799.2M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),BEZANSON,MONTNEY FM,VELVET ENERGY LTD.,07-35-068-03W6,35068036,47,11,2020,35068036,54.93057003,-118.3309715
VELVET 102 HZ BEZAN 7-25-68-3,0498733,ALBERTA CROWN,670.1M,102/07-25-068-03W6/00  N  772.2M  W,791.6M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),BEZANSON,MONTNEY FM,VELVET ENERGY LTD.,07-35-068-03W6,35068036,47,11,2020,35068036,54.93057003,-118.3309715
COPRC 1AB RESDELN 10-9-83-7,0498734,ALBERTA CROWN,709.2M,1AB/10-09-083-07W4/00  S  569.1M  W,471.4M,BONNYVILLE,507.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-17,OV (C),RESDELN,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,10-09-083-07W4,9083074,47,11,2020,9083074,56.18085036,-111.03323470000001
WOODCOTE 102 NIPISI 16-18-76-7,0498735,ALBERTA CROWN,708.1M,102/16-18-076-07W5/00  S  545.6M  W,103.0M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),NIPISI,CLEARWATER FM,WOODCOTE OIL CORP.,09-17-076-07W5,17076075,47,11,2020,17076075,55.58491375,-115.0363295
WOODCOTE HZ NIPISI 12-15-76-7,0498736,ALBERTA CROWN,708.1M,100/12-15-076-07W5/00  S  536.3M  W,106.5M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (C),NIPISI,CLEARWATER FM,WOODCOTE OIL CORP.,09-17-076-07W5,17076075,47,11,2020,17076075,55.58491375,-115.0363295
SANSUM HZ PHOENIX 2-17-39-10,0498737,ALBERTA CROWN,1117.3M,100/02-17-039-10W5/00  N  288.7M  W,21.7M,RED DEER,4530.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-17,DEV (NC),PHOENIX,CARDIUM FM,SANSUM ENERGY INC.,01-19-039-10W5,19039105,47,11,2020,19039105,52.37035887,-115.41686920000001
KELT EXP HZ PCOUPES 4-12-77-13,0498738,ALBERTA CROWN,722.6M,100/04-12-077-13W6/00  S   35.2M  W,698.8M,GRANDE PRAIRIE,5675.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-17,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,KELT EXPLORATION LTD.,15-13-077-13W6,13077136,47,11,2020,13077136,55.67229145,-119.86208629999999
