WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CVE B9 FISHER 9-3-70-4,0498772,ALBERTA CROWN,668.5M,1AA/09-03-070-04W4/00  S  618.8M  W,377.4M,BONNYVILLE,553.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,09-03-070-04W4,3070044,47,11,2020,3070044,55.03149217,-110.5141798
CVE C5 FISHER 5-12-70-4,0498773,ALBERTA CROWN,669.9M,1AA/05-12-070-04W4/00  N  761.1M  E,117.4M,BONNYVILLE,535.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,05-12-070-04W4,12070044,47,11,2020,12070044,55.04593654,-110.4633334
CVE D6 FISHER 6-12-70-4,0498774,ALBERTA CROWN,671M,1AA/06-12-070-04W4/00  N  757.8M  E,687.0M,BONNYVILLE,535.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,06-12-070-04W4,12070044,47,11,2020,12070044,55.04593654,-110.4633334
CVE A5 FISHER 5-24-70-4,0498775,ALBERTA CROWN,664.4M,1AB/05-24-070-04W4/00  N  480.5M  E,311.6M,BONNYVILLE,506.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,05-24-070-04W4,24070044,47,11,2020,24070044,55.07502764,-110.46333290000001
CVE D5 FISHER 5-24-70-4,0498776,ALBERTA CROWN,665M,1AC/05-24-070-04W4/00  N  781.7M  E,237.0M,BONNYVILLE,509.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,05-24-070-04W4,24070044,47,11,2020,24070044,55.07502764,-110.46333290000001
CVE D11 FISHER 11-24-70-4,0498777,ALBERTA CROWN,666.7M,1AA/11-24-070-04W4/00  S  531.6M  E,694.4M,BONNYVILLE,499.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,11-24-070-04W4,24070044,47,11,2020,24070044,55.07502764,-110.46333290000001
CVE C16 FISHER 16-24-70-4,0498778,ALBERTA CROWN,666.6M,1AC/16-24-070-04W4/00  S  145.3M  W,220.7M,BONNYVILLE,497.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,16-24-070-04W4,24070044,47,11,2020,24070044,55.07502764,-110.46333290000001
CVE A1 FISHER 1-25-70-4,0498779,ALBERTA CROWN,666.5M,1AC/01-25-070-04W4/00  N   94.7M  W,82.4M,BONNYVILLE,495.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,01-25-070-04W4,25070044,47,11,2020,25070044,55.0896634,-110.46333259999999
CVE D11 FISHER 11-2-70-6,0498780,ALBERTA CROWN,668.1M,1AA/11-02-070-06W4/00  S  403.9M  E,711.9M,BONNYVILLE,570.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,11-02-070-06W4,2070064,47,11,2020,2070064,55.03148626,-110.7938587
CVE B2 FISHER 2-11-70-6,0498781,ALBERTA CROWN,673.8M,1AD/02-11-070-06W4/00  N,708.1M,BONNYVILLE,599.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,02-11-070-06W4,11070064,47,11,2020,11070064,55.04594153,-110.7938586
CVE A8 FISHER 8-10-70-6,0498782,ALBERTA CROWN,662.8M,1AC/08-10-070-06W4/00  N  405.5M  W,170.0M,BONNYVILLE,537.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,08-10-070-06W4,10070064,47,11,2020,10070064,55.04595015,-110.8192919
SPL 14-31 HZ 102 NIPISI 13-36-76-7,0498783,ALBERTA CROWN,717.7M,102/13-36-076-07W5/00  S  249.0M  E,770.3M,ST. ALBERT,2850.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-19,DEV (NC),NIPISI,CLEARWATER FM,SPUR PETROLEUM LTD.,14-31-076-06W5,31076065,47,11,2020,31076065,55.628460499999996,-114.9069808
SPL 1F1 NIPISI 14-31-76-6,0498784,ALBERTA CROWN,717.8M,1F1/14-31-076-06W5/00  S  242.0M  E,769.9M,ST. ALBERT,600.0,VERTICAL,NEW,PRODUCTION,WATER,2020-11-19,OTH (NC),NIPISI,CLEARWATER FM,SPUR PETROLEUM LTD.,14-31-076-06W5,31076065,47,11,2020,31076065,55.628460499999996,-114.9069808
SPL 14-31 HZ 103 NIPISI 13-36-76-7,0498785,ALBERTA CROWN,717.7M,103/13-36-076-07W5/00  S  256.0M  E,770.8M,ST. ALBERT,2850.0,HORIZONTAL,NEW,INJECTION,WATER,2020-11-19,DSW (NC),NIPISI,CLEARWATER FM,SPUR PETROLEUM LTD.,14-31-076-06W5,31076065,47,11,2020,31076065,55.628460499999996,-114.9069808
PARA HZ KARR 9-27-66-4,0498786,ALBERTA CROWN,800.9M,100/09-27-066-04W6/00  N  228.8M  E,116.1M,GRANDE PRAIRIE,5630.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,04-28-066-04W6,28066046,47,11,2020,28066046,54.74165486,-118.52906159999999
PARA HZ KARR 8-27-66-4,0498787,ALBERTA CROWN,801M,100/08-27-066-04W6/00  N  223.2M  E,121.1M,GRANDE PRAIRIE,5600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,04-28-066-04W6,28066046,47,11,2020,28066046,54.74165486,-118.52906159999999
CVE B10 FISHER 10-2-70-4,0498788,ALBERTA CROWN,674.4M,1AA/10-02-070-04W4/00  S  743.8M  W,790.6M,BONNYVILLE,375.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),FISHER,GRAND RAPIDS FM,CENOVUS ENERGY INC.,10-02-070-04W4,2070044,47,11,2020,2070044,55.03148337,-110.48875670000001
CNRL HZ SUNDANCE 13-9-55-22,0498789,ALBERTA CROWN,1139.9M,100/13-09-055-22W5/00  S  570.1M  W,678.1M,DRAYTON VALLEY,5253.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),SUNDANCE,FALHER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-04-055-22W5,4055225,47,11,2020,4055225,53.72298865,-117.19731259999999
CNRL HZ SUNDANCE 16-9-55-22,0498790,ALBERTA CROWN,1139.5M,100/16-09-055-22W5/00  S  589.4M  W,683.5M,DRAYTON VALLEY,4997.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),SUNDANCE,FALHER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-04-055-22W5,4055225,47,11,2020,4055225,53.72298865,-117.19731259999999
CVE C7 FISHER 7-19-70-2,0498791,ALBERTA CROWN,730.7M,1F1/07-19-070-02W4/00  N  688.2M  W,737.9M,BONNYVILLE,622.0,VERTICAL,NEW,OBSERVATION,WATER,2020-11-19,OTH (NC),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,07-19-070-02W4,19070024,47,11,2020,19070024,55.07503768,-110.2853668
BEC HZ ANSELL 2-26-51-20,0498792,ALBERTA CROWN,1013.4M,100/02-26-051-20W5/00  N  109.2M  W,389.6M,DRAYTON VALLEY,4500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),ANSELL,BLUESKY FM,BONAVISTA ENERGY CORPORATION,01-35-051-20W5,35051205,47,11,2020,35051205,53.44655414,-116.82684509999999
BEC HZ ANSELL 1-26-51-20,0498793,ALBERTA CROWN,1013.4M,100/01-26-051-20W5/00  N  124.9M  W,377.1M,DRAYTON VALLEY,4500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-19,DEV (NC),ANSELL,BLUESKY FM,BONAVISTA ENERGY CORPORATION,01-35-051-20W5,35051205,47,11,2020,35051205,53.44655414,-116.82684509999999
COPRC 1AA RESDELN 4-16-83-7,0498794,ALBERTA CROWN,710.6M,1AA/04-16-083-07W4/00  N   36.3M  E,239.9M,BONNYVILLE,514.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-19,OV (C),RESDELN,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,04-16-083-07W4,16083074,47,11,2020,16083074,56.19548311,-111.0332351
YANGARRA HZ CHEDDER 4-4-37-7,0498795,ALBERTA CROWN,1062.2M,100/04-04-037-07W5/00  N  349.3M  E,98.4M,RED DEER,5600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-19,DEV (NC),CHEDDERVILLE,CARDIUM FM,YANGARRA RESOURCES CORP.,04-16-037-07W5,16037075,47,11,2020,16037075,52.18086888,-114.9299322
YANGARRA HZ 102 CHEDDER 4-4-37-7,0498796,ALBERTA CROWN,1062.2M,102/04-04-037-07W5/00  N  341.9M  E,111.4M,RED DEER,5600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-19,DEV (NC),CHEDDERVILLE,CARDIUM FM,YANGARRA RESOURCES CORP.,04-16-037-07W5,16037075,47,11,2020,16037075,52.18086888,-114.9299322
YANGARRA 103 HZ CHEDDER 4-4-37-7,0498797,ALBERTA CROWN,1062.2M,103/04-04-037-07W5/00  N  354.9M  E,118.8M,RED DEER,5600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-19,DEV (NC),CHEDDERVILLE,CARDIUM FM,YANGARRA RESOURCES CORP.,04-16-037-07W5,16037075,47,11,2020,16037075,52.18086888,-114.9299322
YANGARRA HZ CHEDDER 3-4-37-7,0498798,ALBERTA CROWN,1062.2M,102/03-04-037-07W5/00  N  368.0M  E,126.2M,RED DEER,5600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-19,DEV (NC),CHEDDERVILLE,CARDIUM FM,YANGARRA RESOURCES CORP.,04-16-037-07W5,16037075,47,11,2020,16037075,52.18086888,-114.9299322
