WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR FIREBAG 10-7-95-6,0498739,ALBERTA CROWN,577.3M,1AB/10-07-095-06W4/00  S  403.2M  W,685.0M,BONNYVILLE,321.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-07-095-06W4,7095064,47,11,2020,7095064,57.22811164,-110.954755
SUNCOR FIREBAG 1-19-95-6,0498740,ALBERTA CROWN,574.3M,1AB/01-19-095-06W4/00  N  259.3M  W,258.0M,BONNYVILLE,308.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,01-19-095-06W4,19095064,47,11,2020,19095064,57.257191399999996,-110.95475220000002
SITKA EXPL HZ CAROL 9-12-34-5,0498741,ALBERTA CROWN,1041.1M,100/09-12-034-05W5/00  S  223.3M  W,135.8M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-18,DEV (NC),CAROLINE,ELLERSLIE MBR,SITKA EXPLORATION LTD.,16-11-034-05W5,11034055,47,11,2020,11034055,51.90411729,-114.5923209
COPRC 1AA RESDELN 5-10-83-7,0498742,ALBERTA CROWN,694.1M,1AA/05-10-083-07W4/00  N  752.5M  E,164.5M,BONNYVILLE,492.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),RESDELN,MCMURRAY FM,CONOCOPHILLIPS CANADA RESOURCES CORP.,05-10-083-07W4,10083074,47,11,2020,10083074,56.18084783,-111.006841
SITKA EXPL 102 HZ GARR 13-22-34-4,0498743,ALBERTA CROWN,1000.9M,102/13-22-034-04W5/00  N  250.7M  E,69.1M,RED DEER,4520.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-18,XPL (C),GARRINGTON,ELLERSLIE MBR,SITKA EXPLORATION LTD.,04-23-034-04W5,23034045,47,11,2020,23034045,51.9332901,-114.450623
CVE B2 FISHER 2-15-71-4,0498744,ALBERTA CROWN,680.4M,1AA/02-15-071-04W4/00  N  117.4M  W,754.1M,BONNYVILLE,506.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,02-15-071-04W4,15071044,47,11,2020,15071044,55.14829426,-110.51899640000002
CVE D2 FISHER 2-15-71-4,0498745,ALBERTA CROWN,680.4M,1AB/02-15-071-04W4/00  N  330.8M  W,581.0M,BONNYVILLE,507.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,02-15-071-04W4,15071044,47,11,2020,15071044,55.14829426,-110.51899640000002
CVE B4 FISHER 4-15-71-4,0498746,ALBERTA CROWN,669.2M,1AA/04-15-071-04W4/00  N   70.5M  E,179.0M,BONNYVILLE,497.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,04-15-071-04W4,15071044,47,11,2020,15071044,55.14829426,-110.51899640000002
CVE 2A6 FISHER 6-15-71-4,0498747,ALBERTA CROWN,684.9M,1AB/06-15-071-04W4/00  N  403.4M  E,780.9M,BONNYVILLE,513.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,06-15-071-04W4,15071044,47,11,2020,15071044,55.14829426,-110.51899640000002
CVE C4 FISHER 4-16-71-4,0498748,ALBERTA CROWN,663.5M,1AA/04-16-071-04W4/00  N  215.2M  E,23.7M,BONNYVILLE,513.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-18,OV (C),FISHER,MCMURRAY FM,CENOVUS ENERGY INC.,04-16-071-04W4,16071044,47,11,2020,16071044,55.14829783,-110.5447043
