WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR P4P9B FIREBAG 4-2-95-6,0291140,ALBERTA CROWN,599.4M,106/04-02-095-06W4/02  N   66.4M  E,316.9M,BONNYVILLE,1552.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,04-11-095-06W4,11095064,52,12,2020,11095064,57.22811193,-110.84645090000001
CNRL A2P RE LEISMER 2-32-75-6,0325592,ALBERTA CROWN,598.6M,102/02-32-075-06W4/02  S  439.8M  W,80.4M,BONNYVILLE,1554.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),LEISMER,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,09-32-075-06W4,32075064,52,12,2020,32075064,55.54083817,-110.88565790000001
CNRL A5P RE LEISMER 2-32-75-6,0350968,ALBERTA CROWN,598.6M,112/02-32-075-06W4/02  S  426.9M  W,107.5M,BONNYVILLE,1511.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),LEISMER,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,09-32-075-06W4,32075064,52,12,2020,32075064,55.54083817,-110.88565790000001
SUNCOR P17P3B FIREBAG 12-3-95-6,0456430,ALBERTA CROWN,590.3M,108/12-03-095-06W4/02  S  795.4M  W,775.9M,BONNYVILLE,1406.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-04-095-06W4,4095064,52,12,2020,4095064,57.21367406,-110.9006115
SUNCOR P4N11B FIREBAG 4-2-95-6,0466961,ALBERTA CROWN,599.1M,109/04-02-095-06W4/02  S    4.2M  E,351.4M,BONNYVILLE,1604.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,13-02-095-06W4,2095064,52,12,2020,2095064,57.21366247,-110.84645220000002
CVE J01P01 LEISMER 1-10-76-6,0470956,ALBERTA CROWN,591.9M,105/01-10-076-06W4/02  N  682.5M  W,333.3M,BONNYVILLE,1541.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),LEISMER,MCMURRAY FM,CENOVUS ENERGY INC.,08-03-076-06W4,3076064,52,12,2020,3076064,55.55547208,-110.8338969
CVE J01P11 KIRBY 14-2-76-6,0473037,ALBERTA CROWN,592M,114/14-02-076-06W4/02  N  638.0M  W,243.8M,BONNYVILLE,1560.1,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-23,DEV (NC),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,08-03-076-06W4,3076064,52,12,2020,3076064,55.55547208,-110.8338969
TOURMALINE HZ MINEHEAD 11-15-49-19,0499128,ALBERTA CROWN,1108.4M,100/11-15-049-19W5/00  N  118.5M  E,575.5M,DRAYTON VALLEY,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-23,DEV (C),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,03-10-049-19W5,10049195,52,12,2020,10049195,53.21412908,-116.68310990000002
TOURMALINE HZ MINEHEAD 3-3-49-19,0499129,ALBERTA CROWN,1108.2M,100/03-03-049-19W5/00  N  103.8M  E,576.6M,DRAYTON VALLEY,5000.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-23,DEV (C),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,03-10-049-19W5,10049195,52,12,2020,10049195,53.21412908,-116.68310990000002
TOURMALINE HZ MINEHEAD 1-3-49-19,0499130,ALBERTA CROWN,1108.4M,100/01-03-049-19W5/00  N  108.7M  E,576.2M,DRAYTON VALLEY,5000.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-23,DEV (C),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,03-10-049-19W5,10049195,52,12,2020,10049195,53.21412908,-116.68310990000002
TOURMALINE HZ MINEHEAD 12-15-49-19,0499131,ALBERTA CROWN,1108.5M,102/12-15-049-19W5/00  N  113.6M  E,575.9M,DRAYTON VALLEY,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-23,DEV (C),MINEHEAD,SPIRIT RIVER FM,TOURMALINE OIL CORP.,03-10-049-19W5,10049195,52,12,2020,10049195,53.21412908,-116.68310990000002
LONGSHORE HZ PROGRESS 8-20-78-9,0499132,ALBERTA CROWN,757.6M,100/08-20-078-09W6/00  N  780.4M  W,157.6M,GRANDE PRAIRIE,3194.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-23,DEV (C),PROGRESS,CHARLIE LAKE FM,LONGSHORE RESOURCES LTD.,08-19-078-09W6,19078096,52,12,2020,19078096,55.77402918,-119.37080120000002
BONTERRA 104 HZ PEMBINA 14-22-46-7,0499133,ALBERTA CROWN,895.1M,104/14-22-046-07W5/00  S  200.1M  E,613.2M,DRAYTON VALLEY,3170.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-23,DEV (NC),PEMBINA,CARDIUM FM,BONTERRA ENERGY CORP.,14-15-046-07W5,15046075,52,12,2020,15046075,52.96776546,-114.92002409999999
BONTERRA 102 HZ PEMBINA 3-23-46-7,0499134,ALBERTA CROWN,894.6M,102/03-23-046-07W5/00  S  200.0M  E,623.2M,DRAYTON VALLEY,3202.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-23,DEV (NC),PEMBINA,CARDIUM FM,BONTERRA ENERGY CORP.,14-15-046-07W5,15046075,52,12,2020,15046075,52.96776546,-114.92002409999999
