WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
KELT EXP HZ PCOUPES 13-25-77-13,0498629,ALBERTA CROWN,722.6M,100/13-25-077-13W6/00  S   20.4M  W,701.4M,GRANDE PRAIRIE,5675.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-29,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,KELT EXPLORATION LTD.,15-13-077-13W6,13077136,44,10,2020,13077136,55.67229145,-119.86208629999999
JUPITER HZ RESTHA 9-24-59-2,0498630,ALBERTA CROWN,1285M,100/09-24-059-02W6/00  S   24.7M  E,277.7M,DRAYTON VALLEY,6217.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-29,DEV (NC),RESTHAVEN,SPIRIT RIVER FM,JUPITER RESOURCES INC.,13-12-059-02W6,12059026,44,10,2020,12059026,54.08678171,-118.15027590000001
JUPITER HZ RESTHA 10-24-59-2,0498631,ALBERTA CROWN,1285M,102/10-24-059-02W6/00  S   18.6M  E,272.6M,DRAYTON VALLEY,5974.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-29,DEV (NC),RESTHAVEN,SPIRIT RIVER FM,JUPITER RESOURCES INC.,13-12-059-02W6,12059026,44,10,2020,12059026,54.08678171,-118.15027590000001
VEI HZ PEMBINA 4-31-50-13,0498632,ALBERTA CROWN,966.3M,102/04-31-050-13W5/00  N  526.7M  W,292.3M,DRAYTON VALLEY,3482.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-29,DEV (NC),PEMBINA,BELLY RIVER GROUP,VERMILION ENERGY INC.,08-06-051-13W5,6051135,44,10,2020,6051135,53.37395895,-115.89314080000001
TOURMALINE HZ ANDERSN 12-12-51-23,0498633,ALBERTA CROWN,1182.2M,100/12-12-051-23W5/00  S  361.0M  W,253.8M,DRAYTON VALLEY,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-29,DEV (C),ANDERSON,CARDIUM FM,TOURMALINE OIL CORP.,16-01-051-23W5,1051235,44,10,2020,1051235,53.3739545,-117.244502
TOURMALINE HZ ANDERSN 8-11-51-23,0498634,ALBERTA CROWN,1182.2M,102/08-11-051-23W5/00  S  357.1M  W,256.8M,DRAYTON VALLEY,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-29,DEV (C),ANDERSON,CARDIUM FM,TOURMALINE OIL CORP.,16-01-051-23W5,1051235,44,10,2020,1051235,53.3739545,-117.244502
TIMBERROCK HZ 103 GARR 13-9-34-4,0498635,FREEHOLD,1039M,103/13-09-034-04W5/00  S  105.0M  E,516.1M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-29,DEV (NC),GARRINGTON,GLAUCONITIC SS,TIMBERROCK ENERGY CORP.,14-04-034-04W5,4034045,44,10,2020,4034045,51.88965962,-114.49779050000001
TIMBERROCK HZ 102 GARR 14-9-34-4,0498636,FREEHOLD,1039.3M,102/14-09-034-04W5/00  S  105.0M  E,526.1M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-29,DEV (NC),GARRINGTON,GLAUCONITIC SS,TIMBERROCK ENERGY CORP.,14-04-034-04W5,4034045,44,10,2020,4034045,51.88965962,-114.49779050000001
TIMBERROCK HZ 103 GARR 4-4-34-4,0498637,ALBERTA CROWN,1039.6M,103/04-04-034-04W5/00  S  105.0M  E,536.1M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-29,DEV (NC),GARRINGTON,GLAUCONITIC SS,TIMBERROCK ENERGY CORP.,14-04-034-04W5,4034045,44,10,2020,4034045,51.88965962,-114.49779050000001
TIMBERROCK HZ 102 GARR 3-4-34-4,0498638,ALBERTA CROWN,1040M,102/03-04-034-04W5/00  S  105.0M  E,546.1M,RED DEER,4100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-29,DEV (NC),GARRINGTON,GLAUCONITIC SS,TIMBERROCK ENERGY CORP.,14-04-034-04W5,4034045,44,10,2020,4034045,51.88965962,-114.49779050000001
