WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
7GEN HZ 103 KAKWA 2-36-63-6,0499262,ALBERTA CROWN,971.5M,103/02-36-063-06W6/00  N  374.3M  W,20.2M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,01-02-064-06W6,2064066,2,1,2021,2064066,54.50896928,-118.78070829999999
CHEVRON HZ SAXON 8-11-62-24,0499263,ALBERTA CROWN,1002.4M,100/08-11-062-24W5/00  N  448.5M  E,799.5M,GRANDE PRAIRIE,6998.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),SAXON,DUVERNAY FM,CHEVRON CANADA LIMITED,06-23-062-24W5,23062245,2,1,2021,23062245,54.37764422,-117.4763465
CHEVRON HZ SAXON 7-11-62-24,0499264,ALBERTA CROWN,1002.4M,100/07-11-062-24W5/00  N  455.8M  E,799.3M,GRANDE PRAIRIE,6966.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),SAXON,DUVERNAY FM,CHEVRON CANADA LIMITED,06-23-062-24W5,23062245,2,1,2021,23062245,54.37764422,-117.4763465
CHEVRON HZ SAXON 6-11-62-24,0499265,ALBERTA CROWN,1002.4M,100/06-11-062-24W5/00  N  463.1M  E,799.0M,GRANDE PRAIRIE,6952.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),SAXON,DUVERNAY FM,CHEVRON CANADA LIMITED,06-23-062-24W5,23062245,2,1,2021,23062245,54.37764422,-117.4763465
CHEVRON 102 HZ SAXON 6-11-62-24,0499266,ALBERTA CROWN,1002.4M,102/06-11-062-24W5/00  N  470.5M  E,798.7M,GRANDE PRAIRIE,6893.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),SAXON,DUVERNAY FM,CHEVRON CANADA LIMITED,06-23-062-24W5,23062245,2,1,2021,23062245,54.37764422,-117.4763465
CHEVRON HZ SAXON 5-11-62-24,0499267,ALBERTA CROWN,1002.4M,100/05-11-062-24W5/00  N  477.8M  E,798.4M,GRANDE PRAIRIE,7032.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (C),SAXON,DUVERNAY FM,CHEVRON CANADA LIMITED,06-23-062-24W5,23062245,2,1,2021,23062245,54.37764422,-117.4763465
STRATHCONA HZ 103 LATOR 5-21-62-3,0499268,ALBERTA CROWN,1067.5M,103/05-21-062-03W6/00  S  650.9M  E,332.9M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
STRATHCONA HZ 104 LATOR 5-21-62-3,0499269,ALBERTA CROWN,1067.5M,104/05-21-062-03W6/00  S  658.4M  E,333.5M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
STRATHCONA HZ LATOR 6-21-62-3,0499270,ALBERTA CROWN,1067.5M,100/06-21-062-03W6/00  S  665.9M  E,334.0M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
STRATHCONA HZ 102 LATOR 6-21-62-3,0499271,ALBERTA CROWN,1067.6M,102/06-21-062-03W6/00  S  690.9M  E,335.8M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
STRATHCONA HZ LATOR 7-21-62-3,0499272,ALBERTA CROWN,1067.6M,100/07-21-062-03W6/00  S  698.3M  E,336.5M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
STRATHCONA HZ 102 LATOR 7-21-62-3,0499273,ALBERTA CROWN,1067.6M,102/07-21-062-03W6/00  S  705.8M  E,336.9M,GRANDE PRAIRIE,6400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-13,DEV (NC),LATOR,MONTNEY FM,STRATHCONA RESOURCES LTD.,12-09-062-03W6,9062036,2,1,2021,9062036,54.34861297,-118.37518119999999
