WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
GRL 1-31 HZ 103 VALHALLA 5-31-78-7,0497689,ALBERTA CROWN,685.5M,103/05-31-078-07W6/00  N  301.9M  W,120.0M,GRANDE PRAIRIE,1649.0,HORIZONTAL,NEW,INJECTION,WATER,2020-02-12,DSW (NC),VALHALLA,DOE CREEK MBR,GRIZZLY RESOURCES LTD.,01-31-078-07W6,31078076,7,2,2020,31078076,55.80304856,-119.06060079999999
RAMPART PARKLDNE 5-17-14-25,0497690,FREEHOLD,979.6M,100/05-17-014-25W4/00  S  744.9M  E,60.0M,MIDNAPORE,2000.0,DIRECTIONAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (C),PARKLAND NORTHEAST,MANNVILLE GRP,RAMPART OIL INC.,12-17-014-25W4,17014254,7,2,2020,17014254,50.17208771,-113.367856
BIR HZ PCOUPES 7-27-78-12,0497691,ALBERTA CROWN,741.9M,100/07-27-078-12W6/00  N  607.5M  W,520.4M,GRANDE PRAIRIE,4750.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (C),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,07-33-078-12W6,33078126,7,2,2020,33078126,55.80312595,-119.784622
BIR HZ 102 PCOUPES 8-27-78-12,0497692,ALBERTA CROWN,741.3M,102/08-27-078-12W6/00  N  618.1M  W,503.4M,GRANDE PRAIRIE,4680.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (C),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,07-33-078-12W6,33078126,7,2,2020,33078126,55.80312595,-119.784622
BIR HZ 104 PCOUPES 9-27-78-12,0497693,ALBERTA CROWN,742M,104/09-27-078-12W6/00  N  623.4M  W,495.0M,GRANDE PRAIRIE,4640.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (C),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,07-33-078-12W6,33078126,7,2,2020,33078126,55.80312595,-119.784622
BIR HZ 102 PCOUPES 7-27-78-12,0497694,ALBERTA CROWN,741.5M,102/07-27-078-12W6/00  N  612.8M  W,511.9M,GRANDE PRAIRIE,4650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (C),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,07-33-078-12W6,33078126,7,2,2020,33078126,55.80312595,-119.784622
HUSKY OB-217 STEEPBK 11-22-95-7,0497695,ALBERTA CROWN,480.1M,102/11-22-095-07W4/00  S  430.9M  E,458.5M,BONNYVILLE,237.0,VERTICAL,NEW,OBSERVATION,NONE,2020-02-12,DSW (C),UNDEFINED,MCMURRAY FM,HUSKY OIL OPERATIONS LIMITED,11-22-095-07W4,22095074,7,2,2020,22095074,57.25719286,-111.0359836
HUSKY OB-218 STEEPBK 13-3-95-7,0497696,ALBERTA CROWN,493.9M,100/13-03-095-07W4/00  S   37.1M  E,8.4M,BONNYVILLE,255.0,VERTICAL,NEW,OBSERVATION,NONE,2020-02-12,DSW (C),UNDEFINED,MCMURRAY FM,HUSKY OIL OPERATIONS LIMITED,13-03-095-07W4,3095074,7,2,2020,3095074,57.21366238,-111.0359879
BLDR 1B-33 HZ BRAZR 13-26-46-14,0497697,ALBERTA CROWN,1130.4M,100/13-26-046-14W5/00  N  336.3M  W,397.9M,DRAYTON VALLEY,4380.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),BRAZEAU RIVER,BELLY RIVER GROUP,BOULDER ENERGY LTD.,01-33-046-14W5,33046145,7,2,2020,33046145,53.01070475,-115.9600244
BAYTEX HZ 102 LLOYD 5-10-49-1,0497698,ALBERTA CROWN,657.2M,100/05-10-049-01W4/00  N  580.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
BAYTEX HZ 103 LLOYD 5-10-49-1,0497699,ALBERTA CROWN,657.2M,102/05-10-049-01W4/00  N  592.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
BAYTEX HZ 104 LLOYD 5-10-49-1,0497700,ALBERTA CROWN,657.3M,103/05-10-049-01W4/00  N  604.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
BAYTEX HZ 105 LLOYD 5-10-49-1,0497701,ALBERTA CROWN,657.7M,104/05-10-049-01W4/00  N  616.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
BAYTEX HZ  LLOYD 12-10-49-1,0497702,ALBERTA CROWN,657.5M,100/12-10-049-01W4/00  N  628.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
BAYTEX HZ 102 LLOYD 12-10-49-1,0497703,ALBERTA CROWN,656.9M,102/12-10-049-01W4/00  N  640.9M  E,178.0M,WAINWRIGHT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-12,DEV (NC),LLOYDMINSTER,SPARKY MBR,BAYTEX ENERGY LTD.,05-11-049-01W4,11049014,7,2,2020,11049014,53.21246312,-110.03002930000001
