WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CNRL HZ EDSON 13-11-52-18,0498810,ALBERTA CROWN,984.1M,100/13-11-052-18W5/00  S   87.5M  E,467.9M,DRAYTON VALLEY,5834.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (C),EDSON,FALHER MBR,CANADIAN NATURAL RESOURCES LIMITED,14-35-051-18W5,35051185,48,11,2020,35051185,53.44656033,-116.5320435
PARA HZ ELM 1-29-68-5,0498811,ALBERTA CROWN,675.1M,100/01-29-068-05W6/00  N  312.2M  W,224.7M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (C),ELMWORTH,MONTNEY FM,PARAMOUNT RESOURCES LTD.,01-25-068-06W6,25068066,48,11,2020,25068066,54.91608716,-118.7633174
TOURMALINE HZ KAKWA 13-9-62-4,0498812,ALBERTA CROWN,1046.5M,100/13-09-062-04W6/00  N  790.7M  W,732.7M,GRANDE PRAIRIE,5009.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,07-10-062-04W6,10062046,48,11,2020,10062046,54.34862803,-118.5001241
TOURMALINE HZ KAKWA 3-9-62-4,0498813,ALBERTA CROWN,1046.5M,100/03-09-062-04W6/00  N  785.9M  W,731.2M,GRANDE PRAIRIE,4815.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,07-10-062-04W6,10062046,48,11,2020,10062046,54.34862803,-118.5001241
MANCAL 102 HZ PEMBINA 1-22-48-11,0498814,ALBERTA CROWN,943.2M,102/01-22-048-11W5/00  N  604.3M  W,85.0M,DRAYTON VALLEY,4176.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (NC),PEMBINA,ELLERSLIE MBR,MANCAL ENERGY INC.,08-21-048-11W5,21048115,48,11,2020,21048115,53.15600561,-115.5375594
MANCAL 102 HZ PEMBINA 16-30-49-12,0498815,ALBERTA CROWN,981.6M,102/16-30-049-12W5/00  S  657.7M  W,98.0M,DRAYTON VALLEY,4029.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-24,DEV (NC),PEMBINA,ELLERSLIE MBR,MANCAL ENERGY INC.,09-25-049-13W5,25049135,48,11,2020,25049135,53.25791656,-115.7570184
SPL 1-31 HZ NIPISI 3-33-76-7,0498816,ALBERTA CROWN,723.5M,100/03-33-076-07W5/00  N  143.8M  W,78.5M,ST. ALBERT,3100.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-24,DEV (NC),NIPISI,CLEARWATER FM,SPUR PETROLEUM LTD.,01-31-076-07W5,31076075,48,11,2020,31076075,55.62849781,-115.06218529999998
IMP S02-OB02 LEMING 13-16-66-3,0498817,ALBERTA CROWN,618.5M,1AA/13-16-066-03W4/00  S  205.4M  E,124.6M,BONNYVILLE,430.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-24,OV (C),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,13-16-066-03W4,16066034,48,11,2020,16066034,54.711566299999994,-110.38418859999999
IMP S03-OB01 LEMING 8-17-66-3,0498818,ALBERTA CROWN,613.8M,1AA/08-17-066-03W4/00  N  550.9M  W,46.6M,BONNYVILLE,430.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-24,OV (C),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,08-17-066-03W4,17066034,48,11,2020,17066034,54.71160685,-110.40947209999999
IMP S02-OB04 LEMING 2-20-66-3,0498819,ALBERTA CROWN,622.6M,1AA/02-20-066-03W4/00  N  250.2M  W,410.9M,BONNYVILLE,430.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-24,OV (C),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,02-20-066-03W4,20066034,48,11,2020,20066034,54.72606083,-110.4094703
IMP S02-OV1 LEMING 13-16-66-3,0498820,ALBERTA CROWN,618.5M,1AB/13-16-066-03W4/00  S  205.4M  E,124.6M,BONNYVILLE,490.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-11-24,OV (C),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,13-16-066-03W4,16066034,48,11,2020,16066034,54.711566299999994,-110.38418859999999
