WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
IMP KGR21_441 1-7-97-6,0499102,ALBERTA CROWN,398M,1AA/01-07-097-06W4/00  N  116.0M  W,29.1M,BONNYVILLE,102.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,01-07-097-06W4,7097064,52,12,2020,7097064,57.40258797,-110.95474140000002
IMP KGR21_437 2-12-97-7,0499103,ALBERTA CROWN,393M,1AA/02-12-097-07W4/00  N    6.0M  W,468.3M,BONNYVILLE,106.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,02-12-097-07W4,12097074,52,12,2020,12097074,57.40257202,-110.98181329999998
IMP KGR21_426 7-1-97-7,0499104,ALBERTA CROWN,370M,1AA/07-01-097-07W4/00  N  467.7M  W,456.9M,BONNYVILLE,85.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,07-01-097-07W4,1097074,52,12,2020,1097074,57.38812096,-110.98181389999999
IMP KGR21-450 15-12-97-7,0499105,ALBERTA CROWN,408M,1AA/15-12-097-07W4/00  S  257.3M  W,497.4M,BONNYVILLE,156.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,15-12-097-07W4,12097074,52,12,2020,12097074,57.40257202,-110.98181329999998
IMP KGR21_599 3-7-97-6,0499106,ALBERTA CROWN,393M,1AA/03-07-097-06W4/00  N  254.4M  E,569.1M,BONNYVILLE,89.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,03-07-097-06W4,7097064,52,12,2020,7097064,57.40258797,-110.95474140000002
IMP KGR21_432 13-6-97-6,0499107,ALBERTA CROWN,391M,1AA/13-06-097-06W4/00  S  398.4M  E,88.3M,BONNYVILLE,92.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,13-06-097-06W4,6097064,52,12,2020,6097064,57.38813736,-110.954742
IMP KGR21_573 10-6-97-6,0499108,ALBERTA CROWN,387M,1AA/10-06-097-06W4/00  S  584.4M  W,622.8M,BONNYVILLE,92.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,10-06-097-06W4,6097064,52,12,2020,6097064,57.38813736,-110.954742
IMP KGR21_551 1-6-97-6,0499109,ALBERTA CROWN,374M,1AA/01-06-097-06W4/00  N  323.7M  W,17.0M,BONNYVILLE,76.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,01-06-097-06W4,6097064,52,12,2020,6097064,57.38813736,-110.954742
IMP KGR21_545 3-1-97-7,0499110,ALBERTA CROWN,373M,1AA/03-01-097-07W4/00  N  151.6M  E,514.4M,BONNYVILLE,83.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,03-01-097-07W4,1097074,52,12,2020,1097074,57.38812096,-110.98181389999999
IMP KGR21_422 3-6-97-6,0499111,ALBERTA CROWN,375M,1AA/03-06-097-06W4/00  N  141.4M  E,705.5M,BONNYVILLE,98.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-12-22,OV (C),UNDEFINED,MCMURRAY FM,IMPERIAL OIL RESOURCES LIMITED,03-06-097-06W4,6097064,52,12,2020,6097064,57.38813736,-110.954742
