WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
POC UKALTA 9-36-56-18,0498237,ALBERTA CROWN,633.3M,100/09-36-056-18W4/00  N  227.5M  W,730.9M,ST. ALBERT,3200.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-12-057-18W4,12057184,33,8,2020,12057184,53.91245641,-112.52972379999999
POC 03 HZ UKALTA 10-36-56-18,0498238,ALBERTA CROWN,633.3M,103/10-36-056-18W4/00  N  212.5M  W,730.9M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-12-057-18W4,12057184,33,8,2020,12057184,53.91245641,-112.52972379999999
POC 02 HZ UKALTA 3-1-57-18,0498239,ALBERTA CROWN,633.3M,100/03-01-057-18W4/00  N  212.5M  W,745.9M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-12-057-18W4,12057184,33,8,2020,12057184,53.91245641,-112.52972379999999
POC 02 HZ UKALTA 4-1-57-18,0498240,ALBERTA CROWN,633.4M,100/04-01-057-18W4/00  N  227.5M  W,745.9M,ST. ALBERT,2600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-12-057-18W4,12057184,33,8,2020,12057184,53.91245641,-112.52972379999999
POC 03 HZ UKALTA 1-2-57-18,0498241,ALBERTA CROWN,635.7M,100/01-02-057-18W4/00  N  212.5M  W,439.1M,ST. ALBERT,2600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-11-057-18W4,11057184,33,8,2020,11057184,53.91243548,-112.55454180000001
POC 02  HZ UKALTA 1-2-57-18,0498242,ALBERTA CROWN,635.8M,102/01-02-057-18W4/00  N  202.5M  W,439.1M,ST. ALBERT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-11-057-18W4,11057184,33,8,2020,11057184,53.91243548,-112.55454180000001
POC HZ UKALTA 2-2-57-18,0498243,ALBERTA CROWN,636M,100/02-02-057-18W4/00  N  192.5M  W,439.1M,ST. ALBERT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-08-10,DEV (NC),UKALTA,CLEARWATER FM,PERPETUAL OPERATING CORP.,02-11-057-18W4,11057184,33,8,2020,11057184,53.91243548,-112.55454180000001
BEC HZ WILLGR 8-11-41-5,0498244,ALBERTA CROWN,1061.4M,100/08-11-041-05W5/00  N  320.0M  W,711.2M,RED DEER,6080.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-08-10,DEV (NC),WILLESDEN GREEN,GLAUCONITIC SS,BONAVISTA ENERGY CORPORATION,02-09-041-05W5,9041055,33,8,2020,9041055,52.5158681,-114.6495601
BEC HZ WILLGR 1-11-41-5,0498245,ALBERTA CROWN,1062.1M,100/01-11-041-05W5/00  N  300.0M  W,711.3M,RED DEER,6055.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-08-10,DEV (NC),WILLESDEN GREEN,GLAUCONITIC SS,BONAVISTA ENERGY CORPORATION,02-09-041-05W5,9041055,33,8,2020,9041055,52.5158681,-114.6495601
OUC HZ KAKWA 4-5-63-5,0498246,ALBERTA CROWN,1049M,100/04-05-063-05W6/00  N  203.3M  W,171.4M,GRANDE PRAIRIE,6536.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-08-10,DEV (NC),KAKWA,MONTNEY FM,ORLEN UPSTREAM CANADA LTD.,01-18-063-05W6,18063056,33,8,2020,18063056,54.45076832,-118.73035990000001
OUC 102 HZ KAKWA 1-6-63-5,0498247,ALBERTA CROWN,1049.8M,102/01-06-063-05W6/00  N  210.2M  W,181.2M,GRANDE PRAIRIE,6590.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-08-10,DEV (NC),KAKWA,MONTNEY FM,ORLEN UPSTREAM CANADA LTD.,01-18-063-05W6,18063056,33,8,2020,18063056,54.45076832,-118.73035990000001
PEYTO CHAMBERS 1-23-41-11,0498248,ALBERTA CROWN,1083M,100/01-23-041-11W5/00  S  287.7M  W,158.7M,RED DEER,4150.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-08-10,DEV (C),CHAMBERS,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,16-22-041-11W5,22041115,33,8,2020,22041115,52.54492509,-115.48879690000001
