WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
AVN 103 HZ PCOUPES 9-33-76-13,0499360,ALBERTA CROWN,756.4M,103/09-33-076-13W6/00  N  681.4M  W,367.0M,GRANDE PRAIRIE,4500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,ADVANTAGE OIL & GAS LTD.,08-05-077-13W6,5077136,4,1,2021,5077136,55.64321628,-119.9656476
CVE B04P01-1 LEISMER 15-11-76-6,0499361,ALBERTA CROWN,571.9M,116/15-11-076-06W4/00  S  541.4M  W,194.9M,BONNYVILLE,1610.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2021-01-25,DEV (NC),LEISMER,MCMURRAY FM,CENOVUS ENERGY INC.,09-14-076-06W4,14076064,4,1,2021,14076064,55.58454954,-110.8080184
HUSKY HZ MINEHEAD 3-30-49-18,0499362,ALBERTA CROWN,1058.5M,100/03-30-049-18W5/00  S  283.9M  E,320.7M,DRAYTON VALLEY,5120.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,13-25-049-19W5,25049195,4,1,2021,25049195,53.25784778,-116.6344218
HUSKY HZ MINEHEAD 1-25-49-19,0499363,ALBERTA CROWN,1058.5M,100/01-25-049-19W5/00  S  277.2M  E,307.3M,DRAYTON VALLEY,4666.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,13-25-049-19W5,25049195,4,1,2021,25049195,53.25784778,-116.6344218
HUSKY HZ MINEHEAD 13-35-49-19,0499364,ALBERTA CROWN,1059.1M,100/13-35-049-19W5/00  S  263.8M  E,280.5M,DRAYTON VALLEY,5341.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (NC),MINEHEAD,WILRICH MBR,HUSKY OIL OPERATIONS LIMITED,13-25-049-19W5,25049195,4,1,2021,25049195,53.25784778,-116.6344218
TOURMALINE HZ KAKWA 4-35-61-5,0499365,ALBERTA CROWN,977.2M,100/04-35-061-05W6/00  N  437.6M  W,692.8M,GRANDE PRAIRIE,5497.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,07-25-061-05W6,25061056,4,1,2021,25061056,54.3050659,-118.6000857
TOURMALINE HZ 102 KAKWA 10-27-61-5,0499366,ALBERTA CROWN,977.2M,102/10-27-061-05W6/00  N  433.4M  W,690.3M,GRANDE PRAIRIE,5890.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,07-25-061-05W6,25061056,4,1,2021,25061056,54.3050659,-118.6000857
TOURMALINE HZ 102 KAKWA 16-22-61-5,0499367,ALBERTA CROWN,977.2M,102/16-22-061-05W6/00  N  429.3M  W,687.7M,GRANDE PRAIRIE,5761.0,HORIZONTAL,NEW,PRODUCTION,GAS,2021-01-25,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,07-25-061-05W6,25061056,4,1,2021,25061056,54.3050659,-118.6000857
CRESTWYND HZ JILES 12-4-63-21,0499368,ALBERTA CROWN,678.1M,100/12-04-063-21W4/00  S  383.6M  W,259.4M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2021-01-25,DEV (C),JILES,CLEARWATER FM,CRESTWYND EXPLORATION LTD.,16-06-063-21W4,6063214,4,1,2021,6063214,54.41988725,-113.1565538
CRESTWYND HZ JILES 13-4-63-21,0499369,ALBERTA CROWN,678.2M,100/13-04-063-21W4/00  S  375.9M  W,253.0M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2021-01-25,DEV (C),JILES,CLEARWATER FM,CRESTWYND EXPLORATION LTD.,16-06-063-21W4,6063214,4,1,2021,6063214,54.41988725,-113.1565538
