WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
7GEN HZ KAKWA 8-22-64-5,0498552,ALBERTA CROWN,932.9M,100/08-22-064-05W6/00  S  554.7M  E,43.7M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-15,DEV (NC),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,12-28-064-05W6,28064056,42,10,2020,28064056,54.56714111,-118.6801233
7GEN HZ 102 KAKWA 8-22-64-5,0498553,ALBERTA CROWN,932.9M,102/08-22-064-05W6/00  S  554.4M  E,54.7M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-15,DEV (NC),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,12-28-064-05W6,28064056,42,10,2020,28064056,54.56714111,-118.6801233
7GEN HZ KAKWA 9-22-64-5,0498554,ALBERTA CROWN,932.9M,100/09-22-064-05W6/00  S  554.2M  E,65.7M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-15,DEV (NC),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,12-28-064-05W6,28064056,42,10,2020,28064056,54.56714111,-118.6801233
7GEN HZ 102 KAKWA 9-22-64-5,0498555,ALBERTA CROWN,932.9M,102/09-22-064-05W6/00  S  553.9M  E,76.7M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-15,DEV (NC),KAKWA,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,12-28-064-05W6,28064056,42,10,2020,28064056,54.56714111,-118.6801233
LONGSHORE HZ 102 PROVOST 15-13-40-7,0498556,ALBERTA CROWN,681.3M,102/15-13-040-07W4/00  N   94.1M  E,201.4M,WAINWRIGHT,1541.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-15,DEV (NC),PROVOST,CUMMINGS MBR,LONGSHORE RESOURCES LTD.,04-19-040-06W4,19040064,42,10,2020,19040064,52.4557419,-110.8448012
SPL 3-13 HZ MARTENH 3-12-75-25,0498557,ALBERTA CROWN,718.5M,100/03-12-075-25W4/00  N  339.1M  E,469.0M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-10-15,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,03-13-075-25W4,13075254,42,10,2020,13075254,55.49725487,-113.73214240000001
SPL 3-13 HZ 102 MARTENH 3-12-75-25,0498558,ALBERTA CROWN,718.7M,102/03-12-075-25W4/00  N  330.5M  E,474.1M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-10-15,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,03-13-075-25W4,13075254,42,10,2020,13075254,55.49725487,-113.73214240000001
SPL 3-13 HZ 102 MARTENH 4-12-75-25,0498559,ALBERTA CROWN,717.7M,103/04-12-075-25W4/00  N  334.0M  E,460.4M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-10-15,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,03-13-075-25W4,13075254,42,10,2020,13075254,55.49725487,-113.73214240000001
SPL 3-13 HZ 103 MARTENH 4-12-75-25,0498560,ALBERTA CROWN,718.2M,104/04-12-075-25W4/00  N  325.4M  E,465.5M,ST. ALBERT,2700.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-10-15,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,03-13-075-25W4,13075254,42,10,2020,13075254,55.49725487,-113.73214240000001
HHR 103 HZ KARR 13-18-66-3,0498561,ALBERTA CROWN,747.8M,103/13-18-066-03W6/00  S   42.9M  E,147.6M,GRANDE PRAIRIE,4500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-15,DEV (NC),KARR,MONTNEY FM,HAMMERHEAD RESOURCES INC.,13-07-066-03W6,7066036,42,10,2020,7066036,54.69790356,-118.42837659999998
7GEN HZ KARR 13-8-65-5,0498562,ALBERTA CROWN,832.5M,100/13-08-065-05W6/00  S  583.7M  W,304.0M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-10-15,DEV (C),KARR,MONTNEY FM,SEVEN GENERATIONS ENERGY LTD.,09-04-065-05W6,4065056,42,10,2020,4065056,54.596231599999996,-118.6801267
