WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
06/15-05-017-06W4/0,IPCCAN 2C-5 INJ SUFFIELD 15-5-17-6,0495935,0Y52,Precision Drilling Corporation,153,06 Jan 2020 04:00:00 PM,Medicine Hat,A868,Ipc Canada Ltd.,,Drill To LD,2020-01-06,5017064,2,1,2020,5017064,50.40457275,-110.78376499999999
02/16-35-033-01W4/0,RHE 100 COMPEER 16-35-33-1,0496648,A57H,Predator Drilling Inc.,27,05 Jan 2020 04:30:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2020-01-06,35033014,2,1,2020,35033014,51.87439627,-110.0286629
00/16-29-034-08W4/0,TAC 4-29 HZ PROVOST 16-29-34-8,0496998,A8AF,Hertz & Paluck Energy Services Inc.,1,06 Jan 2020 04:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-06,29034084,2,1,2020,29034084,51.94739503,-111.0918686
00/13-03-037-03W4/0,SURGE ENERGY HZ PROVOST 13-3-37-3,0494774,A08C,Savanna Drilling Corp.,431,05 Jan 2020 09:30:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Resumption,2020-01-06,3037034,2,1,2020,3037034,52.1503278,-110.33840520000001
02/02-36-039-06W5/0,BONTERRA 102 HZ WILLGR 2-36-39-6,0496800,A2EN,Ironhand Drilling Inc.,1,06 Jan 2020 09:45:00 AM,Red Deer,0XZ4,Bonterra Energy Corp.,,Drill To LD,2020-01-06,36039065,2,1,2020,36039065,52.39940352,-114.72165829999999
02/01-16-065-06W6/0,NUVISTA 102 HZ B WAPITI 1-16-65-6,0496231,A6PR,Nabors Drilling Canada Limited,77,06 Jan 2020 06:06:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-01-06,16065066,2,1,2020,16065066,54.62534076,-118.8310668
00/11-23-067-03W4/0,CNRL OBS MOORE 11-23-67-3,0496823,0Y52,Precision Drilling Corporation,196,05 Jan 2020 08:30:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-06,23067034,2,1,2020,23067034,54.81317654,-110.3363244
03/13-19-069-08W6/0,SINOPEC B ELM 13-19-69-8,0497187,0Z41,Ensign Drilling Inc.,T449,06 Jan 2020 11:19:00 AM,Grande Prairie,A6GD,Sinopec Daylight Energy Ltd.,,Drill To LD,2020-01-06,19069086,2,1,2020,19069086,54.98876218,-119.1956747
02/05-15-072-09W6/0,ECA HZ 102 WEMBLEY 5-15-72-9,0495207,0Y52,Precision Drilling Corporation,521,05 Jan 2020 08:46:00 PM,Grande Prairie,0026,Encana Corporation,,Drill To LD,2020-01-06,15072096,2,1,2020,15072096,55.23606076,-119.2822598
00/02-24-072-09W6/0,ANEGADA HZ 2A WEMBLEY 2-24-72-9,0496958,A1TW,Bonanza Drilling Inc.,9,06 Jan 2020 04:00:00 AM,Grande Prairie,A789,Anegada Oil Corp.,,Drill To LD,2020-01-06,24072096,2,1,2020,24072096,55.25050893,-119.2310027
