WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
04/05-04-063-05W6/0,7GEN HZ 104 KAKWA 5-4-63-5,0497468,0Z41,Ensign Drilling Inc.,148,28 Feb 2020 04:00:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-02-28,4063056,9,2,2020,4063056,54.42169003,-118.6800356
AA/02-25-070-04W4/0,CVE B2 FISHER 2-25-70-4,0496273,0Y52,Precision Drilling Corporation,135,28 Feb 2020 04:00:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-28,25070044,9,2,2020,25070044,55.0896634,-110.46333259999999
02/14-01-075-25W4/0,DELTASTREAM MARTENH 14-1-75-25,0497322,0Y52,Precision Drilling Corporation,294,28 Feb 2020 06:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-02-28,1075254,9,2,2020,1075254,55.468166700000005,-113.73214109999998
05/04-12-077-05W4/0,MEG DE7I HARDY 4-12-77-5,0490968,0Y55,Akita Drilling Ltd.,25,28 Feb 2020 10:00:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Resumption,2020-02-28,12077054,9,2,2020,12077054,55.65714511,-110.6268493
AA/15-24-077-07W4/0,CVE C15 LEISMER 15-24-77-7,0495667,0Y52,Precision Drilling Corporation,180,28 Feb 2020 12:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-28,24077074,9,2,2020,24077074,55.68629309,-110.937453
04/10-18-079-12W6/0,BIR HZ 104 PCOUPE 10-18-79-12,0497662,0Z41,Ensign Drilling Inc.,137,28 Feb 2020 09:46:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2020-02-28,18079126,9,2,2020,18079126,55.84714801,-119.8535622
03/11-18-079-12W6/0,BIR HZ 103 PCOUPE 11-18-79-12,0497663,0Y52,Precision Drilling Corporation,226,28 Feb 2020 03:45:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2020-02-28,18079126,9,2,2020,18079126,55.84714801,-119.8535622
AB/08-02-084-11W4/0,JACOS HANGSTN 8-2-84-11,0496595,A6F5,Foraco Canada Ltd.,104,27 Feb 2020 07:30:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Resumption,2020-02-28,2084114,9,2,2020,2084114,56.25364273,-111.6125567
AB/01-12-084-11W4/0,JACOS OV2 HANGSTN 1-12-84-11,0496588,A2CL,Komat Drilling Ltd.,4,27 Feb 2020 09:30:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-28,12084114,9,2,2020,12084114,56.26809764,-111.5862232
AB/16-12-084-11W4/0,JACOS HANGSTN 16-12-84-11,0496582,A2CL,Komat Drilling Ltd.,4,28 Feb 2020 08:15:00 AM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-28,12084114,9,2,2020,12084114,56.26809764,-111.5862232
AA/12-32-092-08W4/0,SUNCOR LEWIS 12-32-92-8,0497295,A57H,Predator Drilling Inc.,2,28 Feb 2020 11:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-28,32092084,9,2,2020,32092084,57.02442505,-111.23995929999998
