WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/16-08-015-14W4/0,TXNE 15C-16 HZ ALDSON 16-8-15-14,0499087,A1TW,Bonanza Drilling Inc.,6,11 Jan 2021 03:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2021-01-11,8015144,2,1,2021,8015144,50.24454604,-111.88354380000001
00/13-36-034-03W4/0,RHE 100 PROVOST 13-36-34-3,0496165,A57H,Predator Drilling Inc.,27,11 Jan 2021 05:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2021-01-11,36034034,2,1,2021,36034034,51.96171461,-110.2885159
00/01-13-035-08W4/0,TAC 4-12 HZ PROVOST 1-13-35-8,0498914,0GE9,Tempco Drilling Company Inc.,5,11 Jan 2021 04:15:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-11,13035084,2,1,2021,13035084,52.00510892,-111.00506200000001
00/04-14-035-09W4/0,KARVE HZ PROVOST 4-14-35-9,0498826,A57H,Predator Drilling Inc.,9,11 Jan 2021 07:37:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2021-01-11,14035094,2,1,2021,14035094,52.00478774,-111.1717461
02/12-31-059-04W4/0,CNRL 12C BEAVRDM 12-31-59-4,0491204,0Z41,Ensign Drilling Inc.,218,11 Jan 2021 12:00:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-11,31059044,2,1,2021,31059044,54.14424285,-110.5803365
00/16-08-060-01W6/0,JUPITER HZ RESTHA 16-8-60-1,0498465,A6PR,Nabors Drilling Canada Limited,127,11 Jan 2021 06:00:00 AM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Resumption,2021-01-11,8060016,2,1,2021,8060016,54.17408103,-118.1003347
02/09-31-061-18W5/0,CHEVRON 102 HZ FOXCK 9-31-61-18,0493784,0Z41,Ensign Drilling Inc.,770,10 Jan 2021 05:25:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2021-01-11,31061185,2,1,2021,31061185,54.31951971,-116.67658610000001
00/09-14-063-22W4/0,CRESTWYND HZ MEANOOK 9-14-63-22,0499160,A2CL,Komat Drilling Ltd.,3,10 Jan 2021 07:34:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Set Surface,2021-01-11,14063224,2,1,2021,14063224,54.44900323,-113.2069345
02/10-14-063-22W4/0,CRESTWYND HZ MEANOOK 10-14-63-22,0499159,A2CL,Komat Drilling Ltd.,3,10 Jan 2021 07:27:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Set Surface,2021-01-11,14063224,2,1,2021,14063224,54.44900323,-113.2069345
02/12-35-063-04W6/0,7GEN HZ 102 KAKWA 12-35-63-4,0498580,A6PR,Nabors Drilling Canada Limited,17,11 Jan 2021 04:00:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-11,35063046,2,1,2021,35063046,54.49428211,-118.47870209999999
03/15-15-064-06W6/0,7GEN HZ 103 KAKWA 15-15-64-6,0498927,A6GJ,Dc Drilling Inc.,1,11 Jan 2021 01:00:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-11,15064066,2,1,2021,15064066,54.53806561,-118.80588840000001
00/12-28-067-06W6/0,PARA HZ ELM 12-28-67-6,0496896,A5DR,Fox Drilling Inc.,4,10 Jan 2021 10:13:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Resumption,2021-01-11,28067066,2,1,2021,28067066,54.82884756,-118.8396213
AC/05-34-075-06W4/0,CVE D5 KIRBY 5-34-75-6,0498399,0Y52,Precision Drilling Corporation,254,09 Jan 2021 08:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,34075064,2,1,2021,34075064,55.54083814,-110.8338966
AC/10-19-076-05W4/0,CVE 2B10 HARDY 10-19-76-5,0498382,0Y52,Precision Drilling Corporation,144,09 Jan 2021 05:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,19076054,2,1,2021,19076054,55.59899293,-110.7562545
AD/10-19-076-05W4/0,CVE C10 HARDY 10-19-76-5,0498383,0Y52,Precision Drilling Corporation,254,11 Jan 2021 06:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,19076054,2,1,2021,19076054,55.59899293,-110.7562545
AD/02-30-076-05W4/0,CVE D2 HARDY 2-30-76-5,0498396,0Y52,Precision Drilling Corporation,171,09 Jan 2021 07:15:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,30076054,2,1,2021,30076054,55.61362802,-110.75625409999999
03/08-16-076-06W4/0,CVE G05I02 LEISMER 8-16-76-6,0498959,0Z41,Ensign Drilling Inc.,141,11 Jan 2021 10:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Set Surface,2021-01-11,16076064,2,1,2021,16076064,55.58456271,-110.85977609999999
02/07-07-076-03W5/0,SPL 9-18 HZ MARTENH 7-7-76-3,0499150,0Y52,Precision Drilling Corporation,294,11 Jan 2021 05:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-11,7076035,2,1,2021,7076035,55.57024894,-114.4412325
12/01-25-077-06W4/0,MEG AF6P HARDY 1-25-77-6,0498434,0Y52,Precision Drilling Corporation,140,11 Jan 2021 10:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2021-01-11,25077064,2,1,2021,25077064,55.70087579999999,-110.78213909999998
00/04-31-078-12W6/0,BIR 14-6 HZ PCOUPE 4-31-78-12,0499068,0Z41,Ensign Drilling Inc.,137,09 Jan 2021 03:00:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2021-01-11,31078126,2,1,2021,31078126,55.80311365,-119.836321
03/08-36-078-13W6/0,BIR 14-6 HZ PCOUPES 8-36-78-13,0499069,0Z41,Ensign Drilling Inc.,137,10 Jan 2021 07:30:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Drill To LD,2021-01-11,36078136,2,1,2021,36078136,55.80309179,-119.8621707
AA/05-20-093-09W4/0,SYNCRUDE 29ROVCH194175L01 5-20-93-9,0493263,A1YG,Big Country Drilling Ltd.,3,10 Jan 2021 10:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,20093094,2,1,2021,20093094,57.08259388,-111.4009027
AA/11-29-093-09W4/0,SYNCRUDE 29ROVCH194098L01 11-29-93-9,0493249,A1YG,Big Country Drilling Ltd.,6,11 Jan 2021 04:15:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,29093094,2,1,2021,29093094,57.09722471,-111.40089679999998
AC/14-25-093-10W4/0,SYNCRUDE 042N01 14-25-93-10,0497110,0Y80,Boart Longyear Canada,41,11 Jan 2021 12:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,25093104,2,1,2021,25093104,57.097235899999994,-111.4545294
AB/15-25-093-10W4/0,SYNCRUDE 037N01 15-25-93-10,0497105,0Y80,Boart Longyear Canada,47,10 Jan 2021 11:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,25093104,2,1,2021,25093104,57.097235899999994,-111.4545294
AA/09-26-093-10W4/0,SYNCRUDE 050N01 9-26-93-10,0497136,0Y80,Boart Longyear Canada,41,11 Jan 2021 04:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,26093104,2,1,2021,26093104,57.09722693,-111.4814114
AB/06-36-093-10W4/0,SYNCRUDE 026N01 6-36-93-10,0497076,0Y80,Boart Longyear Canada,47,11 Jan 2021 03:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,36093104,2,1,2021,36093104,57.11169363,-111.4545179
03/02-15-095-06W4/0,SUNCOR P131P4 FIREBAG 2-15-95-6,0497856,A6PR,Nabors Drilling Canada Limited,102,10 Jan 2021 06:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2021-01-11,15095064,2,1,2021,15095064,57.24275071,-110.8735294
