WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/06-36-007-17W4/0,CNRL HZ TABERS 6-36-7-17,0492183,0Z41,Ensign Drilling Inc.,651,22 Jan 2020 04:30:00 PM,Medicine Hat,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-23,36007174,4,1,2020,36007174,49.60387491,-112.17234579999999
00/10-12-015-14W4/0,TXNE 4B-8 HZ ALDSON 10-12-15-14,0497446,0Y52,Precision Drilling Corporation,239,23 Jan 2020 04:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-23,12015144,4,1,2020,12015144,50.24447979,-111.7917094
02/14-13-032-25W4/0,ARTIS HZ 102 TWINING 14-13-32-25,0497002,0Z41,Ensign Drilling Inc.,T418,22 Jan 2020 07:30:00 PM,Red Deer,A77W,Artis Exploration Ltd.,,Drill To LD,2020-01-23,13032254,4,1,2020,13032254,51.74356162,-113.4066145
04/06-31-034-09W4/0,TAC 16-30 HZ 104 PROVOST 6-31-34-9,0494723,A8AF,Hertz & Paluck Energy Services Inc.,1,23 Jan 2020 10:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-23,31034094,4,1,2020,31034094,51.96187533,-111.25731110000001
00/16-13-035-09W4/0,KARVE HZ PROVOST 16-13-35-9,0496078,A57H,Predator Drilling Inc.,27,23 Jan 2020 06:13:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2020-01-23,13035094,4,1,2020,13035094,52.0047013,-111.1479612
00/01-01-042-06W5/0,BONTERRA HZ WILLGR 1-1-42-6,0497326,A2EN,Ironhand Drilling Inc.,1,22 Jan 2020 03:45:00 PM,Red Deer,0XZ4,Bonterra Energy Corp.,,Drill To LD,2020-01-23,1042065,4,1,2020,1042065,52.58864779,-114.72152959999998
03/12-21-050-26W4/0,NEP 103 HZ LEDUC-WB 12-21-50-26,0497448,0Z41,Ensign Drilling Inc.,32,23 Jan 2020 11:45:00 AM,St. Albert,A637,NEP Canada ULC,,Drill To LD,2020-01-23,21050264,4,1,2020,21050264,53.33043157,-113.732658
00/09-17-054-05W4/0,HUSKY 9D LNDBRGH 9-17-54-5,0495846,0Y52,Precision Drilling Corporation,186,23 Jan 2020 01:08:00 AM,Bonnyville,0R46,Husky Oil Operations Limited,,Drill To LD,2020-01-23,17054054,4,1,2020,17054054,53.66443965,-110.69444250000001
02/02-19-056-24W5/0,PEYTO WILD RIV 2-19-56-24,0492187,0Z41,Ensign Drilling Inc.,T401,22 Jan 2020 02:45:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-23,19056245,4,1,2020,19056245,53.85378218,-117.54438870000001
04/01-19-060-19W5/0,XTO E04 KAYBOBS 1-19-60-19,0494067,0Z41,Ensign Drilling Inc.,56,23 Jan 2020 02:30:00 PM,St. Albert,A6GB,XTO Energy Canada ULC,,Set Surface,2020-01-23,19060195,4,1,2020,19060195,54.20312907,-116.82653859999999
