WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/14-20-025-17W4/0,NORTH 40 HZ WINTERH 14-20-25-17,0498498,A1TW,Bonanza Drilling Inc.,7,14 Jan 2021 07:30:00 PM,Midnapore,A7E2,North 40 Resources Ltd.,,Drill To LD,2021-01-15,20025174,2,1,2021,20025174,51.14694212,-112.33083400000001
02/15-23-034-03W4/0,RHE 102 PROVOST 15-23-34-3,0498856,0GE9,Tempco Drilling Company Inc.,6,14 Jan 2021 01:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-15,23034034,2,1,2021,23034034,51.93266363,-110.31216270000002
02/06-10-036-08W4/0,KARVE 102 HZ PROVOST 6-10-36-8,0498865,0GE9,Tempco Drilling Company Inc.,8,15 Jan 2021 03:40:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Resumption,2021-01-15,10036084,2,1,2021,10036084,52.07753822,-111.0526263
02/13-04-045-07W4/0,SURGE ENERGY HZ 102 WAINWR 13-4-45-7,0498660,A77K,Star Valley Drilling Ltd.,102,14 Jan 2021 10:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2021-01-15,4045074,2,1,2021,4045074,52.85073968,-110.94737240000002
00/15-22-048-12W5/0,BACCALIEU HZ BRAZR 15-22-48-12,0498675,A0KC,Horizon Drilling Inc.,4,14 Jan 2021 06:30:00 PM,Drayton Valley,A73C,Baccalieu Energy Inc.,,Drill To LD,2021-01-15,22048125,2,1,2021,22048125,53.15600424,-115.6594856
00/14-30-056-24W5/0,PEYTO WILD RIV 14-30-56-24,0497979,0Z41,Ensign Drilling Inc.,T401,15 Jan 2021 04:20:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2021-01-15,30056245,2,1,2021,30056245,53.86841954,-117.544389
00/09-31-060-18W5/0,TANGLE CREEK KAYBOBS 9-31-60-18,0498729,0Y52,Precision Drilling Corporation,391,15 Jan 2021 03:00:00 PM,St. Albert,A5WA,Tangle Creek Energy Ltd.,,Drill To LD,2021-01-15,31060185,2,1,2021,31060185,54.23223989,-116.67658440000001
05/08-29-063-06W4/0,CNRL 8C2 HZ GARTH 8-29-63-6,0498724,0Y52,Precision Drilling Corporation,300,14 Jan 2021 06:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-15,29063064,2,1,2021,29063064,54.47882848,-110.8628267
02/10-14-063-22W4/0,CRESTWYND HZ MEANOOK 10-14-63-22,0499159,0Y52,Precision Drilling Corporation,187,15 Jan 2021 12:57:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Drill To LD,2021-01-15,14063224,2,1,2021,14063224,54.44900323,-113.2069345
02/13-35-063-04W6/0,7GEN HZ 102 KAKWA 13-35-63-4,0498582,A6PR,Nabors Drilling Canada Limited,17,15 Jan 2021 06:15:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-15,35063046,2,1,2021,35063046,54.49428211,-118.47870209999999
09/13-09-065-03W4/2,IMP G02-24ST COLD LK 13-9-65-3,0222380,0Z41,Ensign Drilling Inc.,1201,15 Jan 2021 07:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Resumption,2021-01-15,9065034,2,1,2021,9065034,54.60970431,-110.3840054
00/01-15-066-05W6/0,PARA HZ KARR 1-15-66-5,0495190,A08C,Savanna Drilling Corp.,689,15 Jan 2021 04:34:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2021-01-15,15066056,2,1,2021,15066056,54.71259132,-118.654949
03/04-01-072-09W6/0,OVV HZ 103 WEMBLEY 4-1-72-9,0498688,0Y52,Precision Drilling Corporation,534,14 Jan 2021 11:00:00 PM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2021-01-15,1072096,2,1,2021,1072096,55.20698006,-119.23100020000001
03/16-08-075-25W4/0,DELTASTREAM MARTENH 16-8-75-25,0498830,A2CL,Komat Drilling Ltd.,3,14 Jan 2021 07:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2021-01-15,8075254,2,1,2021,8075254,55.48263795,-113.8356459
AF/15-19-076-05W4/0,CVE A15-19 A15 HARDY 15-19-76-5,0498385,0Y52,Precision Drilling Corporation,254,14 Jan 2021 09:00:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-15,19076054,2,1,2021,19076054,55.59899293,-110.7562545
