WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
02/02-29-014-13W4/0,TXNE 1A-32 HZ ALDSON 2-29-14-13,0497205,0Y52,Precision Drilling Corporation,239,17 Jan 2020 04:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-17,29014134,3,1,2020,29014134,50.20089461,-111.73315
00/07-33-015-14W4/0,TXNE 1A-3 HZ ALDSON 7-33-15-14,0496789,A08C,Savanna Drilling Corp.,410,17 Jan 2020 04:30:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-17,33015144,3,1,2020,33015144,50.30278674,-111.86055640000001
00/08-06-045-07W4/0,SURGE ENERGY HZ VIK-KINS 8-6-45-7,0497309,A2CL,Komat Drilling Ltd.,4,17 Jan 2020 02:21:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2020-01-17,6045074,3,1,2020,6045074,52.85074961,-110.99570520000002
02/10-16-045-02W5/0,BAYTEX HZ 10B PEMBINA 10-16-45-2,0496638,A08C,Savanna Drilling Corp.,652,17 Jan 2020 07:15:00 AM,St. Albert,0RL9,Baytex Energy Ltd.,,Drill To LD,2020-01-17,16045025,3,1,2020,16045025,52.87991522,-114.21927679999999
04/16-02-054-06W4/0,GEAR 4HZ 104 LIND 16-2-54-6,0496619,0Z41,Ensign Drilling Inc.,361,17 Jan 2020 06:16:00 AM,Bonnyville,A2JR,Gear Energy Ltd.,,Drill To LD,2020-01-17,2054064,3,1,2020,2054064,53.63535822,-110.7683095
00/09-15-057-27W5/0,TOURMALINE HZ WILD RIV 9-15-57-27,0494356,A6PR,Nabors Drilling Canada Limited,58,16 Jan 2020 09:30:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2020-01-17,15057275,3,1,2020,15057275,53.92667655,-117.91602350000001
03/12-08-062-20W5/0,CHEVRON 103 HZ KAYBOBS 12-8-62-20,0489943,0Z41,Ensign Drilling Inc.,785,17 Jan 2020 05:30:00 AM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-01-17,8062205,3,1,2020,8062205,54.34857873,-116.95151270000001
AB/10-17-066-03W4/0,IMP S01W_OBC2 COLD LK 10-17-66-3,0496379,A08C,Savanna Drilling Corp.,404,17 Jan 2020 12:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Drill To LD,2020-01-17,17066034,3,1,2020,17066034,54.71160685,-110.40947209999999
05/16-18-070-03W4/0,CVE E04P06-2 FISHER 16-18-70-3,0497016,0Y52,Precision Drilling Corporation,199,17 Jan 2020 11:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-17,18070034,3,1,2020,18070034,55.06058502,-110.43790959999998
00/13-20-070-23W4/0,DELTASTREAM CANAL 13-20-70-23,0496920,A2CL,Komat Drilling Ltd.,3,16 Jan 2020 02:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2020-01-17,20070234,3,1,2020,20070234,55.07485747,-113.46323659999999
04/12-36-071-08W6/0,PIPE 103 HZ WEMBLEY 12-36-71-8,0497428,0Y52,Precision Drilling Corporation,524,16 Jan 2020 06:00:00 PM,Grande Prairie,A82B,Pipestone Energy Corp.,,Set Surface,2020-01-17,36071086,3,1,2020,36071086,55.19238705,-119.0771091
