WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/01-25-037-03W4/0,SURGE ENERGY HZ PROVOST 1-25-37-3,0498302,A8AF,Hertz & Paluck Energy Services Inc.,1,02 Dec 2020 03:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2020-12-03,25037034,49,12,2020,25037034,52.20853909,-110.290774
02/01-25-037-03W4/0,SURGE ENERGY 102HZ PROVOST 1-25-37-3,0498304,A8AF,Hertz & Paluck Energy Services Inc.,1,03 Dec 2020 08:44:00 AM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2020-12-03,25037034,49,12,2020,25037034,52.20853909,-110.290774
00/14-17-050-12W5/0,VEI HZ PEMBINA 14-17-50-12,0498428,A2EN,Ironhand Drilling Inc.,7,02 Dec 2020 07:30:00 PM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2020-12-03,17050125,49,12,2020,17050125,53.31617776,-115.70819509999998
00/01-17-050-16W5/0,CVE 100 HZ EDSON 1-17-50-16,0498413,0Z41,Ensign Drilling Inc.,557,02 Dec 2020 11:23:00 PM,Drayton Valley,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-12-03,17050165,49,12,2020,17050165,53.31609915,-116.2931629
03/05-14-062-19W5/0,CHEVRON 103 HZ FOXCK 5-14-62-19,0496509,0Z41,Ensign Drilling Inc.,770,03 Dec 2020 10:36:00 AM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2020-12-03,14062195,49,12,2020,14062195,54.36322843,-116.7265774
02/01-16-073-25W4/0,SPL 5-22 HZ 102 MARTENH 1-16-73-25,0498547,A2CL,Komat Drilling Ltd.,3,02 Dec 2020 08:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-12-03,16073254,49,12,2020,16073254,55.32276264,-113.7758371
00/04-21-073-25W4/0,SPL 5-22 HZ MARTENH 4-21-73-25,0498548,A2CL,Komat Drilling Ltd.,3,03 Dec 2020 07:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Set Surface,2020-12-03,21073254,49,12,2020,21073254,55.33721458,-113.77584099999999
03/13-09-075-25W4/0,DELTASTREAM MARTENH 13-9-75-25,0498338,A0KC,Horizon Drilling Inc.,14,02 Dec 2020 04:30:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2020-12-03,9075254,49,12,2020,9075254,55.48264138,-113.80977240000001
00/12-28-079-08W6/0,R S R HZ MIRAGE 12-28-79-8,0498469,0Y52,Precision Drilling Corporation,185,02 Dec 2020 11:15:00 PM,Grande Prairie,A7CZ,Rising Star Resources Ltd.,,Drill To LD,2020-12-03,28079086,49,12,2020,28079086,55.87622449,-119.1750828
