WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/12-07-032-01W4/0,BAYTEX HZ 12C ESTHER 12-7-32-1,0497372,A08C,Savanna Drilling Corp.,426,11 Feb 2020 03:30:00 AM,Medicine Hat,0RL9,Baytex Energy Ltd.,,Drill To LD,2020-02-11,7032014,7,2,2020,7032014,51.72898979,-110.123199
03/10-27-034-08W4/0,TAC 6-35 HZ 103 PROVOST 10-27-34-8,0497542,A1TW,Bonanza Drilling Inc.,3,10 Feb 2020 10:45:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-11,27034084,7,2,2020,27034084,51.94738451,-111.04461140000001
02/01-19-034-09W4/0,TAC 4-30 HZ 102 PROVOST 1-19-34-9,0497354,A8AF,Hertz & Paluck Energy Services Inc.,1,11 Feb 2020 08:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-02-11,19034094,7,2,2020,19034094,51.93277543,-111.2572997
03/06-31-034-09W4/0,TAC 16-30 HZ 103 PROVOST 6-31-34-9,0494722,0GE9,Tempco Drilling Company Inc.,8,11 Feb 2020 11:15:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-11,31034094,7,2,2020,31034094,51.96187533,-111.25731110000001
02/08-10-044-10W5/0,TQN HZ FERRIER 8-10-44-10,0496910,0FZ8,Precision Drilling Technology Services Group Inc.,231,11 Feb 2020 02:09:00 PM,Red Deer,A2TG,TAQA North Ltd.,,Drill To LD,2020-02-11,10044105,7,2,2020,10044105,52.77788381,-115.35563359999999
03/10-34-050-26W4/0,NEP 103 HZ LEDUC-WB 10-34-50-26,0497449,0Z41,Ensign Drilling Inc.,32,10 Feb 2020 08:20:00 PM,St. Albert,A637,NEP Canada ULC,,Drill To LD,2020-02-11,34050264,7,2,2020,34050264,53.35955038,-113.7205524
00/15-06-059-06W5/0,PROVIDENT  HELDAR 15-6-59-6,0256316,0Y52,Precision Drilling Corporation,299,11 Feb 2020 01:00:00 PM,St. Albert,A68Y,Pembina NGL Corporation,1270,Re-entry,2020-02-11,6059065,7,2,2020,6059065,54.07208417,-114.8773331
00/01-31-059-20W5/0,2214896AB HZ KAYBOBS 1-31-59-20,0497416,A6NZ,Lasso Drilling Corporation,2,07 Feb 2020 06:45:00 PM,Drayton Valley,A88A,2214896 Alberta Ltd.,,Drill To LD,2020-02-11,31059205,7,2,2020,31059205,54.14493738,-116.9764872
02/12-36-066-03W4/0,IMP N01W-HGRM LEMING 12-36-66-3,0496889,A08C,Savanna Drilling Corp.,404,10 Feb 2020 04:30:00 PM,Bonnyville,0007,Imperial Oil Resources Limited,,Drill To LD,2020-02-11,36066034,7,2,2020,36066034,54.75514419,-110.308659
00/15-19-069-08W6/0,SINOPEC A ELM 15-19-69-8,0497188,0Z41,Ensign Drilling Inc.,T449,11 Feb 2020 04:30:00 PM,Grande Prairie,A6GD,Sinopec Daylight Energy Ltd.,,Drill To LD,2020-02-11,19069086,7,2,2020,19069086,54.98876218,-119.1956747
