WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
00/12-31-014-13W4/0,TXNE 4B-8 HZ ALDSON 12-31-14-13,0497445,0Y52,Precision Drilling Corporation,239,31 Jan 2020 12:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-31,31014134,5,1,2020,31014134,50.21541626,-111.7560229
02/04-31-020-14W4/0,CARDINAL 102 HZ BANTRY 4-31-20-14,0497402,A1TW,Bonanza Drilling Inc.,7,30 Jan 2020 09:00:00 PM,Midnapore,A6A7,Cardinal Energy Ltd.,,Drill To LD,2020-01-31,31020144,5,1,2020,31020144,50.73939033,-111.9205534
02/01-20-021-16W4/0,TXNE 14D-15 HZ COUNTESS 1-20-21-16,0496871,A1TW,Bonanza Drilling Inc.,6,31 Jan 2020 12:30:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-01-31,20021164,5,1,2020,20021164,50.79764774,-112.1745399
00/04-22-034-03W4/0,RHE 100 PROVOST 4-22-34-3,0496093,0GE9,Tempco Drilling Company Inc.,6,31 Jan 2020 04:00:00 AM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2020-01-31,22034034,5,1,2020,22034034,51.93264269,-110.33579280000001
02/13-30-034-07W4/0,TAC 7-25 HZ 102 PROVOST 13-30-34-7,0496967,A8AF,Hertz & Paluck Energy Services Inc.,1,31 Jan 2020 03:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-31,30034074,5,1,2020,30034074,51.94734698,-110.9737196
02/08-23-034-08W4/0,TAC 7-25 HZ 102 PROVOST 8-23-34-8,0496969,A8AF,Hertz & Paluck Energy Services Inc.,1,31 Jan 2020 08:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-01-31,23034084,5,1,2020,23034084,51.9327266,-111.02097979999999
F1/05-06-035-08W4/0,TAC 2-36 HZ 1F1 PROVOST 5-6-35-8,0497412,A1TW,Bonanza Drilling Inc.,3,31 Jan 2020 03:30:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-01-31,6035084,5,1,2020,6035084,51.9756495,-111.12418059999999
00/14-01-041-07W5/0,BEC HZ WILLGR 14-1-41-7,0495084,A08C,Savanna Drilling Corp.,656,31 Jan 2020 03:00:00 AM,Red Deer,A5RX,Bonavista Energy Corporation,,Drill To LD,2020-01-31,1041075,5,1,2020,1041075,52.50140381,-114.8653098
00/03-16-041-11W5/0,PEYTO CHAMBERS 3-16-41-11,0497332,A08C,Savanna Drilling Corp.,616,30 Jan 2020 11:30:00 AM,Red Deer,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-31,16041115,5,1,2020,16041115,52.53045804,-115.51276750000001
00/03-30-042-07W5/0,OBE WILLGR 3-30-42-7,0496929,0Y52,Precision Drilling Corporation,220,30 Jan 2020 10:00:00 AM,Red Deer,0BP8,Obsidian Energy Ltd.,,Drill To LD,2020-01-31,30042075,5,1,2020,30042075,52.64684857,-114.98536159999999
00/14-16-048-11W5/0,TAC 14-09 HZ PEMBINA 14-16-48-11,0494729,0Y52,Precision Drilling Corporation,309,30 Jan 2020 03:15:00 PM,Drayton Valley,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-01-31,16048115,5,1,2020,16048115,53.14154016,-115.5375481
00/01-27-053-13W5/0,VEI HZ CARROT 1-27-53-13,0497253,A2EN,Ironhand Drilling Inc.,7,31 Jan 2020 04:00:00 AM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2020-01-31,27053135,5,1,2020,27053135,53.60667531,-115.81989540000002
03/16-02-056-22W5/0,PEYTO SUNDANCE 16-2-56-22,0496805,0Z41,Ensign Drilling Inc.,432,30 Jan 2020 03:00:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2020-01-31,2056225,5,1,2020,2056225,53.81026784,-117.1478133
05/09-23-058-05W4/0,PENGROWTH D03-P8 LNDBRGH 9-23-58-5,0496187,0Y55,Akita Drilling Ltd.,26,31 Jan 2020 09:00:00 PM,Bonnyville,A5K1,Cona Resources Ltd.,,Drill To LD,2020-01-31,23058054,5,1,2020,23058054,54.02779635,-110.623967
00/13-30-067-08W6/0,WHITECAP HZ WAPITI 13-30-67-8,0496843,0Y52,Precision Drilling Corporation,403,31 Jan 2020 05:00:00 PM,Grande Prairie,A5BE,Whitecap Resources Inc.,,Drill To LD,2020-01-31,30067086,5,1,2020,30067086,54.82884271,-119.19569640000002
AA/15-07-073-06W4/0,CNRL 1AA KIRBY 15-7-73-6,0496705,0Z41,Ensign Drilling Inc.,218,30 Jan 2020 08:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-01-31,7073064,5,1,2020,7073064,55.30820829,-110.9041494
04/02-30-073-24W4/0,SPL 3-19 HZ 104 MARTENH 2-30-73-24,0496145,0Y52,Precision Drilling Corporation,149,30 Jan 2020 09:00:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-01-31,30073244,5,1,2020,30073244,55.35185875,-113.67332160000001
AB/03-01-077-06W4/0,CVE B3 HARDY 3-1-77-6,0495597,0Y52,Precision Drilling Corporation,133,30 Jan 2020 08:30:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-31,1077064,5,1,2020,1077064,55.64270506,-110.78213909999998
AB/03-01-077-06W4/0,CVE B3 HARDY 3-1-77-6,0495597,0Y52,Precision Drilling Corporation,133,30 Jan 2020 09:25:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-31,1077064,5,1,2020,1077064,55.64270506,-110.78213909999998
