WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CVE 16-27 HZ MARTENH 1-35-74-25,0498849,ALBERTA CROWN,681M,100/01-35-074-25W4/00  S    9.7M  W,392.0M,ST. ALBERT,2460.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,16-27-074-25W4,27074254,49,12,2020,27074254,55.43912494,-113.75029029999999
CVE 16-27 HZ MARTENH 9-26-74-25,0498850,ALBERTA CROWN,681.1M,100/09-26-074-25W4/00  S    9.3M  W,382.1M,ST. ALBERT,2457.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,16-27-074-25W4,27074254,49,12,2020,27074254,55.43912494,-113.75029029999999
CVE 16-27 HZ MARTENH 16-26-74-25,0498851,ALBERTA CROWN,681.1M,100/16-26-074-25W4/00  S    8.9M  W,372.1M,ST. ALBERT,2458.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,16-27-074-25W4,27074254,49,12,2020,27074254,55.43912494,-113.75029029999999
CVE 13-24 HZ MARTENH 13-23-74-25,0498852,ALBERTA CROWN,684.9M,100/13-23-074-25W4/00  S    2.8M  E,320.3M,ST. ALBERT,2459.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,13-24-074-25W4,24074254,49,12,2020,24074254,55.4244794,-113.69902569999999
CVE 13-24 HZ MARTENH 12-23-74-25,0498853,ALBERTA CROWN,684.8M,100/12-23-074-25W4/00  S    2.4M  E,330.3M,ST. ALBERT,2459.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,13-24-074-25W4,24074254,49,12,2020,24074254,55.4244794,-113.69902569999999
CVE 13-24 HZ MARTENH 4-26-74-25,0498854,ALBERTA CROWN,683.7M,100/04-26-074-25W4/00  S    3.7M  E,300.3M,ST. ALBERT,2454.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,13-24-074-25W4,24074254,49,12,2020,24074254,55.4244794,-113.69902569999999
RHE 100 PROVOST 15-23-34-3,0498855,ALBERTA CROWN,729M,100/15-23-034-03W4/00  S   70.1M  W,384.8M,WAINWRIGHT,2319.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (C),PROVOST,VIKING FM,ROLLING HILLS ENERGY LTD.,16-14-034-03W4,14034034,49,12,2020,14034034,51.9182061,-110.3121763
RHE 102 PROVOST 15-23-34-3,0498856,ALBERTA CROWN,729M,102/15-23-034-03W4/00  S   70.1M  W,399.7M,WAINWRIGHT,2427.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (C),PROVOST,VIKING FM,ROLLING HILLS ENERGY LTD.,16-14-034-03W4,14034034,49,12,2020,14034034,51.9182061,-110.3121763
WHITECAP VALHALLA 13-18-76-9,0498857,ALBERTA CROWN,890.6M,100/13-18-076-09W6/00  S  239.8M  E,476.3M,GRANDE PRAIRIE,5480.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (C),VALHALLA,CHARLIE LAKE FM,WHITECAP RESOURCES INC.,14-06-076-09W6,6076096,49,12,2020,6076096,55.55595546,-119.37085159999998
WHITECAP VALHALLA 14-18-76-9,0498858,ALBERTA CROWN,890.7M,100/14-18-076-09W6/00  S  239.8M  E,486.3M,GRANDE PRAIRIE,5351.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (C),VALHALLA,CHARLIE LAKE FM,WHITECAP RESOURCES INC.,14-06-076-09W6,6076096,49,12,2020,6076096,55.55595546,-119.37085159999998
WHITECAP 102 VALHALLA 14-18-76-9,0498859,ALBERTA CROWN,891M,102/14-18-076-09W6/00  S  239.8M  E,496.3M,GRANDE PRAIRIE,5494.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (C),VALHALLA,CHARLIE LAKE FM,WHITECAP RESOURCES INC.,14-06-076-09W6,6076096,49,12,2020,6076096,55.55595546,-119.37085159999998
TXNE 9A-34 HZ ALDSON 10-28-15-14,0498860,FREEHOLD,755.1M,100/10-28-015-14W4/00  S  651.4M  W,40.0M,MEDICINE HAT,3610.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-01,DEV (NC),ALDERSON,BASAL QUARTZ SD,TORXEN ENERGY LTD.,09-34-015-14W4,34015144,49,12,2020,34015144,50.30265424,-111.8375186
