WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
KXL RE CROSS 6-36-26-2,0432762,ALBERTA CROWN,1224.5M,100/06-36-026-02W5/02  N  708.2M  E,464.2M,MIDNAPORE,4088.0,HORIZONTAL,RESUMPTIO,PRODUCTION,GAS,2020-10-28,NPW (NC),CROSSFIELD,VIKING SANDSTONE,KAISER EXPLORATION LTD.,06-01-027-02W5,1027025,44,10,2020,1027025,51.278434999999995,-114.1424999
WOODCOTE HZ MARTEN 5-13-76-5,0498615,ALBERTA CROWN,829.4M,100/05-13-076-05W5/00  N  803.5M  E,233.3M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,XPL (C),MARTEN,CLEARWATER FM,WOODCOTE OIL CORP.,05-18-076-04W5,18076045,44,10,2020,18076045,55.58489182,-114.59649240000002
TAC 7-19 HZ PROVOST 13-20-34-7,0498616,ALBERTA CROWN,764.5M,100/13-20-034-07W4/00  N  471.2M  W,751.7M,WAINWRIGHT,2370.0,HORIZONTAL,NEW,INJECTION,WATER,2020-10-28,DSW (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,07-19-034-07W4,19034074,44,10,2020,19034074,51.93270451,-110.9737142
TAC 7-19 HZ PROVOST 9-13-34-8,0498617,ALBERTA CROWN,763.8M,100/09-13-034-08W4/00  N  483.7M  W,731.2M,WAINWRIGHT,2360.0,HORIZONTAL,NEW,INJECTION,WATER,2020-10-28,DSW (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,07-19-034-07W4,19034074,44,10,2020,19034074,51.93270451,-110.9737142
TAC 7-19 HZ 103 PROVOST 4-29-34-7,0498618,ALBERTA CROWN,764.3M,103/04-29-034-07W4/00  N  475.3M  W,744.9M,WAINWRIGHT,2387.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,07-19-034-07W4,19034074,44,10,2020,19034074,51.93270451,-110.9737142
TAC 7-19 HZ 102 PROVOST 9-13-34-8,0498619,ALBERTA CROWN,764.1M,102/09-13-034-08W4/00  N  479.5M  W,738.0M,WAINWRIGHT,2418.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (NC),PROVOST,VIKING FM,TAMARACK ACQUISITION CORP.,07-19-034-07W4,19034074,44,10,2020,19034074,51.93270451,-110.9737142
RIDGEBACK HZ PEMBINA 1-12-48-11,0498620,ALBERTA CROWN,908.3M,100/01-12-048-11W5/00  N  455.0M  W,65.0M,DRAYTON VALLEY,3547.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (NC),PEMBINA,CARDIUM FM,RIDGEBACK RESOURCES INC.,08-11-048-11W5,11048115,44,10,2020,11048115,53.12688543,-115.4888523
RIDGEBACK HZ PEMBINA 8-12-48-11,0498621,ALBERTA CROWN,908.6M,100/08-12-048-11W5/00  N  475.0M  W,65.0M,DRAYTON VALLEY,3388.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (NC),PEMBINA,CARDIUM FM,RIDGEBACK RESOURCES INC.,08-11-048-11W5,11048115,44,10,2020,11048115,53.12688543,-115.4888523
RIDGEBACK HZ 102 PEMBINA 8-12-48-11,0498622,ALBERTA CROWN,908.6M,102/08-12-048-11W5/00  N  495.0M  W,65.0M,DRAYTON VALLEY,3467.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (NC),PEMBINA,CARDIUM FM,RIDGEBACK RESOURCES INC.,08-11-048-11W5,11048115,44,10,2020,11048115,53.12688543,-115.4888523
SPL 12-32 HZ NIPISI 9-36-76-8,0498623,ALBERTA CROWN,717.3M,100/09-36-076-08W5/00  S  417.0M  E,184.2M,ST. ALBERT,2900.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-10-28,DEV (C),UNDEFINED,CLEARWATER FM,SPUR PETROLEUM LTD.,12-32-076-07W5,32076075,44,10,2020,32076075,55.62842637,-115.0363162
