WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
TQN FERRIER 13-7-38-8,0499041,ALBERTA CROWN,1089.4M,102/13-07-038-08W5/00  N  618.1M  W,706.4M,RED DEER,5479.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),FERRIER,GLAUCONITIC SS,TAQA NORTH LTD.,07-06-038-08W5,6038085,51,12,2020,6038085,52.23901374,-115.1205803
VELVET HZ KARR 4-26-64-2,0499042,ALBERTA CROWN,951.9M,100/04-26-064-02W6/00  N  635.8M  E,307.8M,GRANDE PRAIRIE,5000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-15,DEV (C),KARR,BELLOY FM,VELVET ENERGY LTD.,05-35-064-02W6,35064026,51,12,2020,35064026,54.58147943,-118.1766527
SUNCOR  P119P1 FIREBAG  4-32-94-6,0499043,ALBERTA CROWN,585.3M,100/04-32-094-06W4/00  S  259.2M  W,209.4M,BONNYVILLE,1801.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-15,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,16-29-094-06W4,29094064,51,12,2020,29094064,57.18444447,-110.9180463
OBE HZ  WILLGR 16-29-43-8,0499044,ALBERTA CROWN,979.6M,102/02-32-043-08W5/00  S  367.8M  E,56.4M,RED DEER,5650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-15,DEV (NC),WILLESDEN GREEN,CARDIUM FM,OBSIDIAN ENERGY LTD.,13-19-043-08W5,19043085,51,12,2020,19043085,52.72031362,-115.1379216
OBE HZ  WILLGR 16-29-43-8,0499045,ALBERTA CROWN,979.6M,102/16-29-043-08W5/00  S  382.7M  E,56.4M,RED DEER,5650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-15,DEV (NC),WILLESDEN GREEN,CARDIUM FM,OBSIDIAN ENERGY LTD.,13-19-043-08W5,19043085,51,12,2020,19043085,52.72031362,-115.1379216
BIR 14-6 HZ PCOUPES 10-36-78-13,0499046,ALBERTA CROWN,686.9M,100/10-36-078-13W6/00  S  368.1M  E,665.9M,GRANDE PRAIRIE,4485.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ 102 PCOUPES 7-36-78-13,0499048,ALBERTA CROWN,686.7M,102/07-36-078-13W6/00  S  368.2M  E,685.9M,GRANDE PRAIRIE,4560.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ 102 PCOUPES 8-36-78-13,0499049,ALBERTA CROWN,686.5M,100/08-36-078-13W6/00  S  368.3M  E,705.9M,GRANDE PRAIRIE,4820.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ 103 PCOUPES 7-36-78-13,0499050,ALBERTA CROWN,686.8M,103/07-36-078-13W6/00  S  368.1M  E,675.9M,GRANDE PRAIRIE,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
BIR 14-6 HZ 103 PCOUPES 8-36-78-13,0499051,ALBERTA CROWN,686.6M,102/08-36-078-13W6/00  S  368.2M  E,695.9M,GRANDE PRAIRIE,4670.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-15,DEV (NC),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,14-06-079-12W6,6079126,51,12,2020,6079126,55.81806188,-119.8535435
