WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
BACCALIEU HZ BRAZR 15-22-48-12,0498675,ALBERTA CROWN,950.3M,100/15-22-048-12W5/00  N  215.5M  E,590.2M,DRAYTON VALLEY,3900.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-09,DEV (NC),BRAZEAU RIVER,CARDIUM FM,BACCALIEU ENERGY INC.,03-22-048-12W5,22048125,46,11,2020,22048125,53.15600424,-115.6594856
TOURMALINE HZ VALHALLA 8-2-76-8,0498676,ALBERTA CROWN,924.7M,100/08-02-076-08W6/00  N  759.0M  W,320.3M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-09,DEV (C),VALHALLA,CHARLIE LAKE FM,TOURMALINE OIL CORP.,08-04-076-08W6,4076086,46,11,2020,4076086,55.556008,-119.16400049999999
PEYTO WHHORSE 12-12-50-16,0498677,ALBERTA CROWN,1014.9M,100/12-12-050-16W5/00  S  474.0M  W,85.4M,DRAYTON VALLEY,5725.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-11-09,DEV (NC),WHITEHORSE,WILRICH MBR,PEYTO EXPLORATION & DEVELOPMENT CORP.,09-07-050-15W5,7050155,46,11,2020,7050155,53.30138924,-116.17128659999999
WOODCOTE 102 NIPISI 9-18-76-7,0498678,ALBERTA CROWN,708.1M,102/09-18-076-07W5/00  S  564.4M  W,96.0M,ST. ALBERT,2500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-09,DEV (C),NIPISI,CLEARWATER FM,WOODCOTE OIL CORP.,09-17-076-07W5,17076075,46,11,2020,17076075,55.58491375,-115.0363295
WOODCOTE HZ NIPISI 15-20-76-7,0498679,ALBERTA CROWN,708.1M,100/15-20-076-07W5/00  S  555.0M  W,99.5M,ST. ALBERT,2600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-11-09,DEV (C),NIPISI,CLEARWATER FM,WOODCOTE OIL CORP.,09-17-076-07W5,17076075,46,11,2020,17076075,55.58491375,-115.0363295
