WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
IMP GSPIKE 11-23-51-27,0072582,ALBERTA CROWN,705.9M,107/11-23-051-27W4/02  S  502.9M  E,701.0M,ST. ALBERT,1726.0,VERTICAL,RESUMPTIO,STORAGE,GAS,2020-12-09,REN (NC),GOLDEN SPIKE,LEDUC FM,IMPERIAL OIL RESOURCES LIMITED,11-23-051-27W4,23051274,50,12,2020,23051274,53.4174916,-113.86112949999999
VELVET HZ BEZAN 7-14-69-3,0498978,ALBERTA CROWN,658.1M,100/07-14-069-03W6/00  N  551.9M  E,166.7M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-12-09,DEV (C),BEZANSON,MONTNEY FM,VELVET ENERGY LTD.,05-07-069-02W6,7069026,50,12,2020,7069026,54.95968131,-118.2801119
CVE 15-34 HZ MARTENH 16-35-74-25,0498983,ALBERTA CROWN,691.1M,102/16-35-074-25W4/00  S   10.0M  W,439.0M,ST. ALBERT,2480.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-12-09,DEV (NC),MARTEN HILLS,CLEARWATER FM,CENOVUS ENERGY INC.,15-34-074-25W4,34074254,50,12,2020,34074254,55.45357841,-113.7502905
BIR 5-7 HZ PCOUPES 13-13-79-12,0498984,ALBERTA CROWN,716.4M,100/13-13-079-12W6/00  N  575.5M  E,227.6M,GRANDE PRAIRIE,5305.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-12-09,DEV (C),POUCE COUPE SOUTH,MONTNEY FM,BIRCHCLIFF ENERGY LTD.,05-07-079-11W6,7079116,50,12,2020,7079116,55.83246991,-119.69703840000001
