WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR LEWIS 10-18-92-8,0497286,ALBERTA CROWN,391.3M,1AA/10-18-092-08W4/00  S  557.2M  W,777.3M,BONNYVILLE,151.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-18-092-08W4,18092084,2,1,2020,18092084,56.9808863,-111.2667682
SUNCOR LEWIS 10-23-92-8,0497287,ALBERTA CROWN,447.1M,1AB/10-23-092-08W4/00  S  654.2M  W,409.4M,BONNYVILLE,198.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-23-092-08W4,23092084,2,1,2020,23092084,56.99533599,-111.159503
SUNCOR LEWIS 10-27-91-8,0497288,ALBERTA CROWN,444.7M,1AA/10-27-091-08W4/00  S  664.1M  W,593.5M,BONNYVILLE,197.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-27-091-08W4,27091084,2,1,2020,27091084,56.922734600000005,-111.18633270000001
SUNCOR LEWIS 10-29-92-8,0497289,ALBERTA CROWN,415.7M,1AA/10-29-092-08W4/00  S  593.9M  W,690.9M,BONNYVILLE,165.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-29-092-08W4,29092084,2,1,2020,29092084,57.00997445,-111.23995729999999
SUNCOR LEWIS 10-8-92-8,0497290,ALBERTA CROWN,409.9M,1AA/10-08-092-08W4/00  S  676.5M  W,701.1M,BONNYVILLE,155.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,10-08-092-08W4,8092084,2,1,2020,8092084,56.96626435,-111.23995579999999
SUNCOR LEWIS 11-26-91-8,0497291,ALBERTA CROWN,449.4M,1AA/11-26-091-08W4/00  S  672.7M  E,656.6M,BONNYVILLE,216.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,11-26-091-08W4,26091084,2,1,2020,26091084,56.92272561,-111.15951229999999
SUNCOR LEWIS 11-31-92-8,0497292,ALBERTA CROWN,397.8M,1AA/11-31-092-08W4/00  S  636.5M  E,469.7M,BONNYVILLE,151.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,11-31-092-08W4,31092084,2,1,2020,31092084,57.02441673,-111.266779
SUNCOR LEWIS 11-4-92-8,0497293,ALBERTA CROWN,420.6M,1AB/11-04-092-08W4/00  S  653.9M  E,565.6M,BONNYVILLE,166.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,11-04-092-08W4,4092084,2,1,2020,4092084,56.95181762,-111.21314869999999
SUNCOR LEWIS 1-20-92-8,0497294,ALBERTA CROWN,429.9M,1AA/01-20-092-08W4/00  N  396.4M  W,340.4M,BONNYVILLE,182.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,01-20-092-08W4,20092084,2,1,2020,20092084,56.9953436,-111.23995590000001
SUNCOR LEWIS 12-32-92-8,0497295,ALBERTA CROWN,401.9M,1AA/12-32-092-08W4/00  S  632.8M  E,379.7M,BONNYVILLE,150.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-01-08,OV (C),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,12-32-092-08W4,32092084,2,1,2020,32092084,57.02442505,-111.23995929999998
