WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
HHR ELM 16-12-68-4,0497722,ALBERTA CROWN,711.1M,100/16-12-068-04W6/00  S  673.0M  E,716.6M,GRANDE PRAIRIE,2792.0,DIRECTIONAL,NEW,INJECTION,WATER,2020-02-14,DSW (C),ELMWORTH,BELLOY FM,HAMMERHEAD RESOURCES INC.,11-12-068-04W6,12068046,7,2,2020,12068046,54.87236859,-118.458128
TOURMALINE HZ SUNDANCE 16-18-55-22,0497723,ALBERTA CROWN,1105.2M,100/16-18-055-22W5/00  N  231.1M  E,265.1M,DRAYTON VALLEY,4400.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-14,DEV (NC),SUNDANCE,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-19-055-22W5,19055225,7,2,2020,19055225,53.76649438,-117.2468919
TOURMALINE HZ SUNDANCE 4-24-55-23,0497724,ALBERTA CROWN,1104.4M,100/04-24-055-23W5/00  N  218.5M  E,257.6M,DRAYTON VALLEY,4700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-14,DEV (NC),SUNDANCE,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-19-055-22W5,19055225,7,2,2020,19055225,53.76649438,-117.2468919
TOURMALINE HZ SUNDANCE 12-24-55-23,0497725,ALBERTA CROWN,1104.7M,100/12-24-055-23W5/00  N  222.7M  E,260.1M,DRAYTON VALLEY,4800.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-14,DEV (NC),SUNDANCE,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-19-055-22W5,19055225,7,2,2020,19055225,53.76649438,-117.2468919
TOURMALINE 102 SUNDANCE 3-20-55-22,0497726,ALBERTA CROWN,1104.9M,102/03-20-055-22W5/00  N  226.9M  E,262.6M,DRAYTON VALLEY,5300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-14,DEV (NC),SUNDANCE,SPIRIT RIVER FM,TOURMALINE OIL CORP.,04-19-055-22W5,19055225,7,2,2020,19055225,53.76649438,-117.2468919
JACOS HANGSTN 16-1-84-11,0497727,ALBERTA CROWN,650.4M,1AC/16-01-084-11W4/00  S   46.0M  W,91.0M,BONNYVILLE,415.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-02-14,OV (C),HANGINGSTONE,MCMURRAY FM,JAPAN CANADA OIL SANDS LIMITED,16-01-084-11W4,1084114,7,2,2020,1084114,56.25364758,-111.5862225
SBE 102 HZ WIZARDLK 9-5-48-27,0497728,BOTH,793.1M,102/09-05-048-27W4/00  N   98.6M  W,175.0M,ST. ALBERT,3500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-14,DEV (C),WIZARD LAKE,REX MBR,SALT BUSH ENERGY LTD.,01-17-048-27W4,17048274,7,2,2020,17048274,53.14149798,-113.90292509999999
SBE HZ WIZARDLK 7-20-48-27,0497729,BOTH,793.2M,100/07-20-048-27W4/00  N   89.6M  W,150.0M,ST. ALBERT,3500.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-14,DEV (C),WIZARD LAKE,REX MBR,SALT BUSH ENERGY LTD.,01-17-048-27W4,17048274,7,2,2020,17048274,53.14149798,-113.90292509999999
IMP 14-23-51-27 GSPIKE 14-23-51-27,0497730,ALBERTA CROWN,706.3M,108/14-23-051-27W4/00  S   67.3M  E,562.9M,ST. ALBERT,1803.0,VERTICAL,NEW,STORAGE,GAS,2020-02-14,OTH (NC),GOLDEN SPIKE,LEDUC FM,IMPERIAL OIL RESOURCES LIMITED,14-23-051-27W4,23051274,7,2,2020,23051274,53.4174916,-113.86112949999999
PPR HZ CRAIGML 15-16-32-17,0497731,ALBERTA CROWN,848.8M,100/15-16-032-17W4/00  S  200.0M  W,385.0M,MEDICINE HAT,4525.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-14,DEV (NC),CRAIGMYLE,BANFF FM,PRAIRIE PROVIDENT RESOURCES CANADA LTD.,16-04-032-17W4,4032174,7,2,2020,4032174,51.71455575,-112.34383090000001
