WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR G3PB DOVER 15-5-93-12,0319056,ALBERTA CROWN,395.2M,111/15-05-093-12W4/02  N  172.0M  E,421.0M,BONNYVILLE,1082.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-09-093-12W4,9093124,6,2,2020,9093124,57.05350059,-111.85692900000001
SUNCOR F1PB DOVER 3-9-93-12,0320562,ALBERTA CROWN,402.9M,103/03-09-093-12W4/02  S  387.5M  W,155.8M,BONNYVILLE,1065.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,16-05-093-12W4,5093124,6,2,2020,5093124,57.03904535,-111.8837679
ANEGADA HZ 12B WEMBLEY 12-11-72-9,0497614,ALBERTA CROWN,811.5M,100/12-11-072-09W6/00  S  571.3M  W,234.0M,GRANDE PRAIRIE,6640.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-07-072-08W6,7072086,6,2,2020,7072086,55.221463,-119.20533999999999
ANEGADA HZ 9D WEMBLEY 9-8-72-8,0497615,ALBERTA CROWN,811.3M,100/09-08-072-08W6/00  S  586.3M  W,234.0M,GRANDE PRAIRIE,4300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-07-072-08W6,7072086,6,2,2020,7072086,55.221463,-119.20533999999999
PEYTO WILD RIV 8-16-56-24,0497616,ALBERTA CROWN,1119.9M,102/08-16-056-24W5/00  S  671.3M  W,11.7M,DRAYTON VALLEY,3725.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-04,DEV (C),WILD RIVER,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,09-17-056-24W5,17056245,6,2,2020,17056245,53.83933382,-117.5196065
IMP H58-H21A LEMING 9-9-66-4,0497617,ALBERTA CROWN,618.6M,103/09-09-066-04W4/00  S  169.3M  W,145.4M,BONNYVILLE,681.0,DIRECTIONAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,16-09-066-04W4,9066044,6,2,2020,9066044,54.69701293,-110.5354291
IMP 19 H58-H06A LEMING 1-15-66-4,0497618,ALBERTA CROWN,618.5M,102/01-15-066-04W4/00  S  174.4M  W,136.8M,BONNYVILLE,1891.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,16-09-066-04W4,9066044,6,2,2020,9066044,54.69701293,-110.5354291
IMP 19 H58-H24A LEMING 9-10-66-4,0497619,ALBERTA CROWN,618.6M,102/09-10-066-04W4/00  S  179.4M  W,128.2M,BONNYVILLE,1852.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,16-09-066-04W4,9066044,6,2,2020,9066044,54.69701293,-110.5354291
PEYTO WILD RIV 9-16-56-24,0497620,ALBERTA CROWN,1119.9M,102/09-16-056-24W5/00  S  671.2M  W,6.8M,DRAYTON VALLEY,3700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-04,DEV (C),WILD RIVER,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,09-17-056-24W5,17056245,6,2,2020,17056245,53.83933382,-117.5196065
TXNE 14C-9 HZ COUNTESS 13-16-22-17,0497621,FREEHOLD,772.4M,102/13-16-022-17W4/00  S  120.0M  E,438.0M,MIDNAPORE,2570.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (NC),COUNTESS,GLAUCONITIC SS,TORXEN ENERGY LTD.,14-09-022-17W4,9022174,6,2,2020,9022174,50.8558625,-112.2900077
TXNE 13D-9 HZ COUNTESS 13-17-22-17,0497622,FREEHOLD,772.8M,100/13-17-022-17W4/00  S  130.2M  E,353.6M,MIDNAPORE,3360.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,13-09-022-17W4,9022174,6,2,2020,9022174,50.8558625,-112.2900077
ANEGADA HZ 14C VALHALLA 14-36-75-8,0497623,ALBERTA CROWN,835.5M,100/14-36-075-08W6/00  S  546.5M  W,65.0M,GRANDE PRAIRIE,4280.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (C),VALHALLA,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-31-075-07W6,31075076,6,2,2020,31075076,55.54139374,-119.0606327
ANEGADA HZ 11C VALHALLA 11-36-75-8,0497624,ALBERTA CROWN,835.9M,102/11-36-075-08W6/00  S  571.5M  W,65.0M,GRANDE PRAIRIE,4280.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (C),VALHALLA,CHARLIE LAKE FM,ANEGADA OIL CORP.,09-31-075-07W6,31075076,6,2,2020,31075076,55.54139374,-119.0606327
PEYTO WILD RIV 16-16-56-24,0497625,ALBERTA CROWN,1119.9M,102/16-16-056-24W5/00  S  670.9M  W,625.2M,DRAYTON VALLEY,3700.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-04,DEV (C),WILD RIVER,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,12-16-056-24W5,16056245,6,2,2020,16056245,53.83933702,-117.4948246
GRL 1-4 HZ 104 PROGRESS 5-4-79-8,0497626,ALBERTA CROWN,704.5M,104/05-04-079-08W6/00  N  235.0M  W,85.0M,GRANDE PRAIRIE,1850.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (NC),PROGRESS,DOE CREEK MBR,GRIZZLY RESOURCES LTD.,01-04-079-08W6,4079086,6,2,2020,4079086,55.81806512,-119.17515900000001
CVE M17P01 LEISMER 3-28-76-6,0497627,ALBERTA CROWN,566.8M,100/03-28-076-06W4/00  N  524.4M  E,214.5M,BONNYVILLE,2015.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),LEISMER,MCMURRAY FM,CENOVUS ENERGY INC.,05-22-076-06W4,22076064,6,2,2020,22076064,55.59901199,-110.83389840000002
NORTH 40 102 VERGER 2-24-23-15,0497628,FREEHOLD,713.2M,102/02-24-023-15W4/00  N  485.4M  W,518.4M,MIDNAPORE,1483.0,DIRECTIONAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,XPL (C),VERGER,LEDUC FM,NORTH 40 RESOURCES LTD.,07-24-023-15W4,24023154,6,2,2020,24023154,50.97235927,-111.95866399999998
BAYTEX HZ 16D ESTHER 16-8-32-1,0497629,FREEHOLD,710M,100/16-08-032-01W4/00  N  160.1M  W,205.0M,MEDICINE HAT,2350.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-04,DEV (C),ESTHER,VIKING FM,BAYTEX ENERGY LTD.,01-18-032-01W4,18032014,6,2,2020,18032014,51.74363973,-110.123199
TOURMALINE HZ ANDERSN 14-36-50-23,0497630,ALBERTA CROWN,1181.1M,100/14-36-050-23W5/00  S  384.1M  W,267.8M,DRAYTON VALLEY,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-04,DEV (C),ANDERSON,SPIRIT RIVER FM,TOURMALINE OIL CORP.,16-01-051-23W5,1051235,6,2,2020,1051235,53.3739545,-117.244502
CNRL 7C KENT 7-2-61-2,0497631,ALBERTA CROWN,554.6M,102/07-02-061-02W4/00  S  625.3M  W,664.9M,BONNYVILLE,547.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
CNRL 10A KENT 10-2-61-2,0497632,ALBERTA CROWN,554.6M,100/10-02-061-02W4/00  S  615.0M  W,654.0M,BONNYVILLE,475.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
CNRL 10C KENT 10-2-61-2,0497633,ALBERTA CROWN,554.6M,102/10-02-061-02W4/00  S  656.3M  W,689.0M,BONNYVILLE,468.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
CNRL 14A KENT 14-2-61-2,0497634,ALBERTA CROWN,554.6M,100/14-02-061-02W4/00  S  670.3M  W,694.3M,BONNYVILLE,696.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
CNRL 15A KENT 15-2-61-2,0497635,ALBERTA CROWN,554.6M,100/15-02-061-02W4/00  S  684.4M  W,699.6M,BONNYVILLE,706.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
TOURMALINE HZ ANDERSN 8-11-51-23,0497636,ALBERTA CROWN,1181.3M,100/08-11-051-23W5/00  S  387.0M  W,271.7M,DRAYTON VALLEY,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-04,DEV (C),ANDERSON,CARDIUM FM,TOURMALINE OIL CORP.,16-01-051-23W5,1051235,6,2,2020,1051235,53.3739545,-117.244502
CNRL 2B KENT 2-11-61-2,0497637,ALBERTA CROWN,554.6M,100/02-11-061-02W4/00  S  635.7M  W,675.8M,BONNYVILLE,849.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-04,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,10-02-061-02W4,2061024,6,2,2020,2061024,54.24605596,-110.1805334
