WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR OO9IPB DOVER 13-9-93-12,0409698,ALBERTA CROWN,412.8M,110/13-09-093-12W4/02  N  638.1M  W,728.4M,BONNYVILLE,1172.0,HORIZONTAL,RESUMPTIO,INJECTION,WATER,2020-01-30,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,07-08-093-12W4,8093124,5,1,2020,8093124,57.05349651,-111.88376720000001
IMP H91-H01 LEMING 2-9-66-4,0497579,ALBERTA CROWN,619.7M,103/02-09-066-04W4/00  S  282.3M  W,590.3M,BONNYVILLE,2432.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H02 LEMING 2-9-66-4,0497580,ALBERTA CROWN,619.7M,104/02-09-066-04W4/00  S  292.3M  W,590.4M,BONNYVILLE,2334.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H03 LEMING 15-4-66-4,0497581,ALBERTA CROWN,619.7M,106/15-04-066-04W4/00  S  302.3M  W,590.4M,BONNYVILLE,2045.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H04 LEMING 15-4-66-4,0497582,ALBERTA CROWN,619.7M,107/15-04-066-04W4/00  S  282.5M  W,550.3M,BONNYVILLE,1924.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H05 LEMING 15-4-66-4,0497583,ALBERTA CROWN,619.7M,108/15-04-066-04W4/00  S  292.5M  W,550.4M,BONNYVILLE,1876.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H06 LEMING 15-4-66-4,0497584,ALBERTA CROWN,619.7M,109/15-04-066-04W4/00  S  302.5M  W,550.4M,BONNYVILLE,1849.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H07 LEMING 10-4-66-4,0497585,ALBERTA CROWN,619.7M,100/10-04-066-04W4/00  S  312.5M  W,550.5M,BONNYVILLE,1934.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H08 LEMING 10-4-66-4,0497586,ALBERTA CROWN,619.7M,102/10-04-066-04W4/00  S  322.5M  W,550.5M,BONNYVILLE,1908.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H09 LEMING 12-4-66-4,0497587,ALBERTA CROWN,619.7M,104/12-04-066-04W4/00  S  312.3M  W,590.5M,BONNYVILLE,1475.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
IMP H91-H10 LEMING 12-4-66-4,0497588,ALBERTA CROWN,619.7M,105/12-04-066-04W4/00  S  322.3M  W,590.6M,BONNYVILLE,1532.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LEMING,CLEARWATER FM,IMPERIAL OIL RESOURCES LIMITED,15-05-066-04W4,5066044,5,1,2020,5066044,54.68254456,-110.5605805
CNRL  3A HZ5GP LIND 3-36-56-4,0497589,ALBERTA CROWN,622.9M,102/03-36-056-04W4/00  N  164.9M  E,692.9M,BONNYVILLE,2016.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-30,DEV (NC),LINDBERGH,GENERAL PETROLEUM MBR,CANADIAN NATURAL RESOURCES LIMITED,03-01-057-04W4,1057044,5,1,2020,1057044,53.89691983,-110.4510993
