WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR P131P7 FIREBAG 6-15-95-6,0497859,ALBERTA CROWN,601M,100/06-15-095-06W4/00  N  275.2M  E,736.9M,BONNYVILLE,1933.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-03-10,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131P8 FIREBAG 6-15-95-6,0497860,ALBERTA CROWN,601M,102/06-15-095-06W4/00  N  285.2M  E,736.9M,BONNYVILLE,1908.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-03-10,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S1 FIREBAG 14-15-95-6,0497861,ALBERTA CROWN,600.9M,111/14-15-095-06W4/00  N  215.2M  E,706.9M,BONNYVILLE,2050.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S2 FIREBAG 3-15-95-6,0497862,ALBERTA CROWN,601M,1W2/03-15-095-06W4/00  N  225.2M  E,706.9M,BONNYVILLE,1902.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S3 FIREBAG 2-15-95-6,0497863,ALBERTA CROWN,601M,104/02-15-095-06W4/00  N  235.2M  E,706.9M,BONNYVILLE,1767.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S4 FIREBAG 2-15-95-6,0497864,ALBERTA CROWN,601M,105/02-15-095-06W4/00  N  245.2M  E,706.9M,BONNYVILLE,1751.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S5 FIREBAG 3-15-95-6,0497865,ALBERTA CROWN,601M,103/03-15-095-06W4/00  N  255.2M  E,706.9M,BONNYVILLE,1736.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S6 FIREBAG 3-15-95-6,0497866,ALBERTA CROWN,601M,104/03-15-095-06W4/00  N  265.2M  E,706.9M,BONNYVILLE,1815.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S7 FIREBAG 6-15-95-6,0497867,ALBERTA CROWN,601M,103/06-15-095-06W4/00  N  275.2M  E,706.9M,BONNYVILLE,1901.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
SUNCOR P131S8 FIREBAG 6-15-95-6,0497868,ALBERTA CROWN,601M,104/06-15-095-06W4/00  N  285.2M  E,706.9M,BONNYVILLE,1878.0,HORIZONTAL,NEW,INJECTION,WATER,2020-03-10,DSW (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,03-14-095-06W4,14095064,11,3,2020,14095064,57.24274198,-110.8464496
