WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CNRL 9C KENT 9-11-61-2,0497399,ALBERTA CROWN,558M,102/09-11-061-02W4/00  S  322.2M  W,131.5M,BONNYVILLE,515.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,16-11-061-02W4,11061024,3,1,2020,11061024,54.26050776,-110.1805278
CNRL 16A KENT 16-11-61-2,0497400,ALBERTA CROWN,558M,102/16-11-061-02W4/00  S  340.3M  W,100.2M,BONNYVILLE,434.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,16-11-061-02W4,11061024,3,1,2020,11061024,54.26050776,-110.1805278
CNRL 15A KENT 15-11-61-2,0497401,ALBERTA CROWN,558M,100/15-11-061-02W4/00  S  322.1M  W,82.1M,BONNYVILLE,646.0,SLANT,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (NC),KENT,LLOYDMINSTER MBR,CANADIAN NATURAL RESOURCES LIMITED,16-11-061-02W4,11061024,3,1,2020,11061024,54.26050776,-110.1805278
CARDINAL 102 HZ BANTRY 4-31-20-14,0497402,FREEHOLD,767M,102/04-31-020-14W4/00  N  390.0M  E,130.0M,MIDNAPORE,3000.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-15,DEV (NC),BANTRY,GLAUCONITIC SS,CARDINAL ENERGY LTD.,04-06-021-14W4,6021144,3,1,2020,6021144,50.7540496,-111.92054509999998
OBE HZ WILLGR 13-27-42-7,0497403,BOTH,1018.7M,100/13-27-042-07W5/00  N  695.0M  E,603.6M,RED DEER,4800.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-15,DEV (NC),WILLESDEN GREEN,CARDIUM FM,OBSIDIAN ENERGY LTD.,06-22-042-07W5,22042075,3,1,2020,22042075,52.63220902,-114.91323179999999
OBE HZ WILLGR 14-27-42-7,0497404,BOTH,1019.6M,102/14-27-042-07W5/00  N  695.0M  E,618.6M,RED DEER,4450.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-15,DEV (NC),WILLESDEN GREEN,CARDIUM FM,OBSIDIAN ENERGY LTD.,06-22-042-07W5,22042075,3,1,2020,22042075,52.63220902,-114.91323179999999
IPCCAN 4B5 LIND 5-1-56-2,0497405,ALBERTA CROWN,664.5M,100/05-01-056-02W4/00  N  641.0M  E,231.0M,BONNYVILLE,1900.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (C),LINDBERGH,CUMMINGS MBR,IPC CANADA LTD.,05-06-056-01W4,6056014,3,1,2020,6056014,53.80970093,-110.12931040000001
IPCCAN 2D5 LIND 5-1-56-2,0497406,ALBERTA CROWN,663.8M,102/05-01-056-02W4/00  N  651.0M  E,230.1M,BONNYVILLE,1900.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (C),LINDBERGH,CUMMINGS MBR,IPC CANADA LTD.,05-06-056-01W4,6056014,3,1,2020,6056014,53.80970093,-110.12931040000001
IPCCAN 2B5 LIND 5-1-56-2,0497407,ALBERTA CROWN,664.7M,103/05-01-056-02W4/00  N  631.1M  E,232.0M,BONNYVILLE,1950.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (C),LINDBERGH,CUMMINGS MBR,IPC CANADA LTD.,05-06-056-01W4,6056014,3,1,2020,6056014,53.80970093,-110.12931040000001
IPCCAN 4D5 LIND 5-1-56-2,0497408,ALBERTA CROWN,663.5M,104/05-01-056-02W4/00  N  660.9M  E,229.2M,BONNYVILLE,1900.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-01-15,DEV (C),LINDBERGH,CUMMINGS MBR,IPC CANADA LTD.,05-06-056-01W4,6056014,3,1,2020,6056014,53.80970093,-110.12931040000001
SIFTON HZ PEMBINA 2-4-48-1,0497409,BOTH,813.7M,100/02-04-048-01W5/00  N  714.5M  E,745.6M,DRAYTON VALLEY,3737.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-01-15,XPL (C),PEMBINA,REX MBR,SIFTON PETROLEUM INC.,06-09-048-01W5,9048015,3,1,2020,9048015,53.12676352,-114.0751835
