WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
YANGARRA HZ FERRIER 1-5-37-7,0498342,ALBERTA CROWN,1071.8M,103/01-05-037-07W5/00  N  224.4M  W,436.9M,RED DEER,5565.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (NC),FERRIER,CARDIUM FM,YANGARRA RESOURCES CORP.,02-17-037-07W5,17037075,36,9,2020,17037075,52.18086687,-114.9538003
YANGARRA HZ FERRIER 2-5-37-7,0498343,ALBERTA CROWN,1070.9M,100/02-05-037-07W5/00  N  243.6M  W,427.8M,RED DEER,5612.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (NC),FERRIER,CARDIUM FM,YANGARRA RESOURCES CORP.,02-17-037-07W5,17037075,36,9,2020,17037075,52.18086687,-114.9538003
YANGARRA HZ 102 FERRIER 2-5-37-7,0498344,ALBERTA CROWN,1072.1M,102/02-05-037-07W5/00  N  246.0M  W,457.7M,RED DEER,5610.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (NC),FERRIER,CARDIUM FM,YANGARRA RESOURCES CORP.,02-17-037-07W5,17037075,36,9,2020,17037075,52.18086687,-114.9538003
YANGARRA HZ 103 FERRIER 2-5-37-7,0498345,ALBERTA CROWN,1072.2M,103/02-05-037-07W5/00  N  235.2M  W,447.3M,RED DEER,5650.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (NC),FERRIER,CARDIUM FM,YANGARRA RESOURCES CORP.,02-17-037-07W5,17037075,36,9,2020,17037075,52.18086687,-114.9538003
YANGARRA HZ FERRIER 3-5-37-7,0498346,ALBERTA CROWN,1071.2M,100/03-05-037-07W5/00  N  254.5M  W,438.1M,RED DEER,5652.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (NC),FERRIER,CARDIUM FM,YANGARRA RESOURCES CORP.,02-17-037-07W5,17037075,36,9,2020,17037075,52.18086687,-114.9538003
KCK 13-30 HZ KAKWA 1-32-62-5,0498347,ALBERTA CROWN,1102.9M,100/01-32-062-05W6/00  S   32.2M  E,84.6M,GRANDE PRAIRIE,6830.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-01,XPL (C),KAKWA,MONTNEY FM,KICKING HORSE OIL & GAS LTD.,13-30-062-05W6,30062056,36,9,2020,30062056,54.39234449999999,-118.7250409
KCK 13-30 HZ KAKWA 13-18-62-5,0498348,ALBERTA CROWN,1103M,102/13-18-062-05W6/00  S   32.0M  E,74.6M,GRANDE PRAIRIE,6950.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-01,XPL (C),KAKWA,MONTNEY FM,KICKING HORSE OIL & GAS LTD.,13-30-062-05W6,30062056,36,9,2020,30062056,54.39234449999999,-118.7250409
ANEGADA HZ 4B WEMBLEY 4-34-72-7,0498349,ALBERTA CROWN,673.6M,100/04-34-072-07W6/00  S   65.0M  E,398.9M,GRANDE PRAIRIE,4980.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,13-03-073-07W6,3073076,36,9,2020,3073076,55.29426107,-118.9746104
ANEGADA HZ 3B WEMBLEY 3-34-72-7,0498350,ALBERTA CROWN,673.8M,100/03-34-072-07W6/00  S   65.0M  E,423.9M,GRANDE PRAIRIE,4980.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-01,DEV (C),WEMBLEY,CHARLIE LAKE FM,ANEGADA OIL CORP.,14-03-073-07W6,3073076,36,9,2020,3073076,55.29426107,-118.9746104
DELTASTREAM MARTENH 15-30-74-24,0498351,ALBERTA CROWN,688.7M,103/15-30-074-24W4/00  S  176.6M  W,570.4M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-09-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,15-19-074-24W4,19074244,36,9,2020,19074244,55.42449353,-113.6733762
DELTASTREAM MARTENH 16-30-74-24,0498352,ALBERTA CROWN,688.7M,104/16-30-074-24W4/00  S  184.6M  W,570.3M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-09-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,15-19-074-24W4,19074244,36,9,2020,19074244,55.42449353,-113.6733762
DELTASTREAM MARTENH 16-30-74-24,0498353,ALBERTA CROWN,688.7M,105/16-30-074-24W4/00  S  192.6M  W,570.3M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE BITUMEN,2020-09-01,DEV (NC),MARTEN HILLS,CLEARWATER FM,DELTASTREAM ENERGY CORPORATION,15-19-074-24W4,19074244,36,9,2020,19074244,55.42449353,-113.6733762
