WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
PARA HZ 102 KARR 1-6-66-4,0498451,ALBERTA CROWN,787.5M,102/01-06-066-04W6/00  N  519.4M  W,494.4M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-22,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,07-18-066-04W6,18066046,39,9,2020,18066046,54.71255553,-118.57942
PARA HZ KARR 2-6-66-4,0498452,ALBERTA CROWN,787.6M,100/02-06-066-04W6/00  N  517.3M  W,501.6M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-22,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,07-18-066-04W6,18066046,39,9,2020,18066046,54.71255553,-118.57942
PARA HZ 103 KARR 3-6-66-4,0498453,ALBERTA CROWN,787.8M,103/03-06-066-04W6/00  N  513.1M  W,516.0M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-22,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,07-18-066-04W6,18066046,39,9,2020,18066046,54.71255553,-118.57942
PARA HZ 102 KARR 2-6-66-4,0498454,ALBERTA CROWN,787.7M,102/02-06-066-04W6/00  N  515.2M  W,508.8M,GRANDE PRAIRIE,6300.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-22,DEV (NC),KARR,MONTNEY FM,PARAMOUNT RESOURCES LTD.,07-18-066-04W6,18066046,39,9,2020,18066046,54.71255553,-118.57942
R S R HZ MIRAGE 2-32-79-8,0498455,ALBERTA CROWN,691.6M,102/02-32-079-08W6/00  N  346.7M  W,127.2M,GRANDE PRAIRIE,3215.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-22,DEV (NC),MIRAGE,CHARLIE LAKE FM,RISING STAR RESOURCES LTD.,01-05-080-08W6,5080086,39,9,2020,5080086,55.90530325,-119.20115659999999
R S R HZ MIRAGE 4-33-79-8,0498456,ALBERTA CROWN,691.4M,100/04-33-079-08W6/00  N  346.0M  W,112.2M,GRANDE PRAIRIE,3210.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-22,DEV (NC),MIRAGE,CHARLIE LAKE FM,RISING STAR RESOURCES LTD.,01-05-080-08W6,5080086,39,9,2020,5080086,55.90530325,-119.20115659999999
SPL 1-1 HZ 103 MARTENH 1-6-75-24,0498457,ALBERTA CROWN,693.9M,103/01-06-075-24W4/00  N  201.4M  W,159.3M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-09-22,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,01-01-075-25W4,1075254,39,9,2020,1075254,55.468166700000005,-113.73214109999998
SPL 1-1 HZ 104 MARTENH 1-6-75-24,0498458,ALBERTA CROWN,693.9M,104/01-06-075-24W4/00  N  201.8M  W,149.3M,ST. ALBERT,2400.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-09-22,DEV (NC),MARTEN HILLS,CLEARWATER FM,SPUR PETROLEUM LTD.,01-01-075-25W4,1075254,39,9,2020,1075254,55.468166700000005,-113.73214109999998
CRESTWYND HZ JILES 3-20-63-21,0498459,ALBERTA CROWN,681.9M,100/03-20-063-21W4/00  N  498.7M  E,529.9M,ST. ALBERT,2300.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-22,DEV (C),JILES,UPPER MANNVILLE FM,CRESTWYND EXPLORATION LTD.,06-17-063-21W4,17063214,39,9,2020,17063214,54.44901504,-113.13125179999999
CRESTWYND HZ JILES 3-16-63-21,0498460,ALBERTA CROWN,681.9M,100/03-16-063-21W4/00  N  498.7M  E,539.9M,ST. ALBERT,2600.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-09-22,DEV (C),JILES,UPPER MANNVILLE FM,CRESTWYND EXPLORATION LTD.,06-17-063-21W4,17063214,39,9,2020,17063214,54.44901504,-113.13125179999999
