WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
OVV HZ 105 WEMBLEY 8-16-72-9,0498482,ALBERTA CROWN,803.6M,105/08-16-072-09W6/00  S  171.0M  E,624.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 106 WEMBLEY 8-16-72-9,0498483,ALBERTA CROWN,803.8M,106/08-16-072-09W6/00  S  171.0M  E,614.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 107 WEMBLEY 8-16-72-9,0498484,ALBERTA CROWN,804M,107/08-16-072-09W6/00  S  171.0M  E,604.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ  WEMBLEY 9-16-72-9,0498485,ALBERTA CROWN,804.2M,100/09-16-072-09W6/00  S  171.0M  E,594.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 108 WEMBLEY 8-16-72-9,0498486,ALBERTA CROWN,801.8M,108/08-16-072-09W6/00  S  101.0M  E,689.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 103 WEMBLEY 1-16-72-9,0498487,ALBERTA CROWN,802M,103/01-16-072-09W6/00  S  101.0M  E,679.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 104 WEMBLEY 1-16-72-9,0498488,ALBERTA CROWN,802.3M,104/01-16-072-09W6/00  S  101.0M  E,669.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 102 WEMBLEY 9-16-72-9,0498489,ALBERTA CROWN,802.4M,102/09-16-072-09W6/00  S  101.0M  E,659.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ WEMBLEY 16-16-72-9,0498490,ALBERTA CROWN,802.5M,100/16-16-072-09W6/00  S  101.0M  E,649.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
OVV HZ 102 WEMBLEY 16-16-72-9,0498491,ALBERTA CROWN,802.8M,102/16-16-072-09W6/00  S  101.0M  E,634.1M,GRANDE PRAIRIE,5900.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-09-29,DEV (NC),WEMBLEY,MONTNEY FM,OVINTIV CANADA ULC,14-20-072-09W6,20072096,40,9,2020,20072096,55.25054523,-119.33352009999999
