WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
SUNCOR QQ2PB DOVER 15-9-93-12,0375768,ALBERTA CROWN,401.7M,113/15-09-093-12W4/02  N  607.7M  E,81.5M,BONNYVILLE,1307.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-06,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,05-09-093-12W4,9093124,6,2,2020,9093124,57.05350059,-111.85692900000001
SUNCOR NN5PB DOVER 3-8-93-12,0375784,ALBERTA CROWN,402.9M,105/03-08-093-12W4/02  S  797.4M  W,615.8M,BONNYVILLE,1327.0,HORIZONTAL,RESUMPTIO,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-02-06,DEV (NC),UNDEFINED,MCMURRAY FM,SUNCOR ENERGY INC.,12-09-093-12W4,9093124,6,2,2020,9093124,57.05350059,-111.85692900000001
TXNE 14C-9 HZ COUNTESS 15-17-22-17,0497642,FREEHOLD,772.5M,102/15-17-022-17W4/00  S  121.8M  E,423.1M,MIDNAPORE,3240.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,14-09-022-17W4,9022174,6,2,2020,9022174,50.8558625,-112.2900077
COR4 MHZ JENNER 15-14-20-9,0497643,ALBERTA CROWN,759.3M,100/15-14-020-09W4/00  N  360.8M  E,153.9M,MEDICINE HAT,2501.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,XPL (C),JENNER,LOWER MANNVILLE FM,COR4 OIL CORP.,04-14-020-09W4,14020094,6,2,2020,14020094,50.69606361,-111.1357585
TOURMALINE HZ KAKWA 4-2-62-4,0497644,ALBERTA CROWN,1053.8M,100/04-02-062-04W6/00  S  140.8M  W,405.6M,GRANDE PRAIRIE,4241.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-06,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,15-03-062-04W6,3062046,6,2,2020,3062046,54.33417302,-118.50012199999999
TOURMALINE HZ KAKWA 8-2-62-4,0497645,ALBERTA CROWN,1053.7M,100/08-02-062-04W6/00  S  139.5M  W,410.4M,GRANDE PRAIRIE,4870.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-02-06,DEV (C),KAKWA,SPIRIT RIVER FM,TOURMALINE OIL CORP.,15-03-062-04W6,3062046,6,2,2020,3062046,54.33417302,-118.50012199999999
TXNE 13C-5 HZ  COUNTESS 14-8-22-17,0497646,FREEHOLD,778M,102/14-08-022-17W4/00  S   50.2M  E,130.9M,MIDNAPORE,2725.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,13-05-022-17W4,5022174,6,2,2020,5022174,50.84139467,-112.3130554
TXNE 4B-8 HZ  COUNTESS 4-18-22-17,0497647,FREEHOLD,778.9M,102/04-18-022-17W4/00  N    9.8M  E,131.8M,MIDNAPORE,3775.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,04-08-022-17W4,8022174,6,2,2020,8022174,50.85586194,-112.31304709999999
HUSKY OB-219 STEEPBK 2-3-95-7,0497648,ALBERTA CROWN,508.2M,100/02-03-095-07W4/00  N  350.1M  W,633.7M,BONNYVILLE,270.0,VERTICAL,NEW,OBSERVATION,NONE,2020-02-06,DSW (C),UNDEFINED,MCMURRAY FM,HUSKY OIL OPERATIONS LIMITED,02-03-095-07W4,3095074,6,2,2020,3095074,57.21366238,-111.0359879
TXNE 13C-5 HZ COUNTESS 16-1-22-18,0497649,FREEHOLD,778.7M,102/16-01-022-18W4/00  S   35.2M  E,131.1M,MIDNAPORE,3175.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,13-05-022-17W4,5022174,6,2,2020,5022174,50.84139467,-112.3130554
TXNE 13C-5 HZ COUNTESS 9-12-22-18,0497650,FREEHOLD,778.9M,102/09-12-022-18W4/00  S    5.2M  E,131.6M,MIDNAPORE,3425.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,13-05-022-17W4,5022174,6,2,2020,5022174,50.84139467,-112.3130554
TXNE 13C-5 HZ COUNTESS 1-12-22-18,0497651,FREEHOLD,779M,102/01-12-022-18W4/00  S   20.2M  E,131.3M,MIDNAPORE,3175.0,HORIZONTAL,NEW,PRODUCTION,CRUDE OIL,2020-02-06,DEV (NC),COUNTESS,BASAL QUARTZ SD,TORXEN ENERGY LTD.,13-05-022-17W4,5022174,6,2,2020,5022174,50.84139467,-112.3130554
JACOS OV2 HANGSTN 16-12-84-11,0497652,ALBERTA CROWN,621M,1AC/16-12-084-11W4/00  S    5.6M  W,366.2M,BONNYVILLE,371.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-02-06,OV (C),HANGINGSTONE,MCMURRAY FM,JAPAN CANADA OIL SANDS LIMITED,16-12-084-11W4,12084114,6,2,2020,12084114,56.26809764,-111.5862232
