WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CVE B3-3 B3 KIRBY 3-3-76-6,0498372,ALBERTA CROWN,600.1M,1AB/03-03-076-06W4/00  N  105.6M  E,494.0M,BONNYVILLE,470.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,03-03-076-06W4,3076064,37,9,2020,3076064,55.55547208,-110.8338969
CVE B4 KIRBY 4-3-76-6,0498373,ALBERTA CROWN,596.9M,1AC/04-03-076-06W4/00  N  177.8M  E,172.3M,BONNYVILLE,442.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),KIRBY,MCMURRAY FM,CENOVUS ENERGY INC.,04-03-076-06W4,3076064,37,9,2020,3076064,55.55547208,-110.8338969
CVE C13 HARDY 13-9-76-5,0498374,ALBERTA CROWN,586.6M,1AA/13-09-076-05W4/00  S  133.8M  E,25.2M,BONNYVILLE,433.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,13-09-076-05W4,9076054,37,9,2020,9076054,55.56991344,-110.70449280000001
CVE C6 HARDY 6-16-76-5,0498375,ALBERTA CROWN,577.7M,1AB/06-16-076-05W4/00  N  608.3M  E,471.1M,BONNYVILLE,434.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,06-16-076-05W4,16076054,37,9,2020,16076054,55.58454769,-110.7044929
CVE B11 HARDY 11-16-76-5,0498376,ALBERTA CROWN,591.6M,1AC/11-16-076-05W4/00  S  686.6M  E,594.0M,BONNYVILLE,455.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,11-16-076-05W4,16076054,37,9,2020,16076054,55.58454769,-110.7044929
CVE D14 HARDY 14-16-76-5,0498377,ALBERTA CROWN,571M,1AA/14-16-076-05W4/00  S   64.2M  E,661.0M,BONNYVILLE,442.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,14-16-076-05W4,16076054,37,9,2020,16076054,55.58454769,-110.7044929
CVE D16 HARDY 16-16-76-5,0498378,ALBERTA CROWN,572.5M,1AA/16-16-076-05W4/00  S   56.7M  W,186.7M,BONNYVILLE,442.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,16-16-076-05W4,16076054,37,9,2020,16076054,55.58454769,-110.7044929
CVE D1 HARDY 1-17-76-5,0498379,ALBERTA CROWN,576.8M,1AB/01-17-076-05W4/00  N  329.2M  W,89.7M,BONNYVILLE,434.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,01-17-076-05W4,17076054,37,9,2020,17076054,55.58454581,-110.73037350000001
CVE A7 HARDY 7-19-76-5,0498380,ALBERTA CROWN,574.3M,1AA/07-19-076-05W4/00  N  578.2M  W,460.1M,BONNYVILLE,426.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,07-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE C7 HARDY 7-19-76-5,0498381,ALBERTA CROWN,576.5M,1AB/07-19-076-05W4/00  N  632.2M  W,790.7M,BONNYVILLE,429.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,07-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE 2B10 HARDY 10-19-76-5,0498382,ALBERTA CROWN,572.1M,1AC/10-19-076-05W4/00  S  792.6M  W,676.0M,BONNYVILLE,424.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,10-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE C10 HARDY 10-19-76-5,0498383,ALBERTA CROWN,571.2M,1AD/10-19-076-05W4/00  S  498.4M  W,652.9M,BONNYVILLE,424.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,10-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE A14 HARDY 14-19-76-5,0498384,ALBERTA CROWN,570.3M,1AE/14-19-076-05W4/00  S  365.3M  E,622.5M,BONNYVILLE,424.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,14-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE A15-19 A15 HARDY 15-19-76-5,0498385,ALBERTA CROWN,569.2M,1AF/15-19-076-05W4/00  S  238.4M  W,541.6M,BONNYVILLE,430.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,15-19-076-05W4,19076054,37,9,2020,19076054,55.59899293,-110.7562545
CVE C5 HARDY 5-20-76-5,0498386,ALBERTA CROWN,562.9M,1AB/05-20-076-05W4/00  N  665.3M  E,182.5M,BONNYVILLE,418.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,05-20-076-05W4,20076054,37,9,2020,20076054,55.59899986,-110.7303732
CVE A3-21 B2 HARDY 2-21-76-5,0498387,ALBERTA CROWN,570M,1AB/02-21-076-05W4/00  N   85.3M  E,763.9M,BONNYVILLE,468.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,03-21-076-05W4,21076054,37,9,2020,21076054,55.59900138,-110.7044931
CVE D14 HARDY 14-21-76-5,0498388,ALBERTA CROWN,571.7M,1AB/14-21-076-05W4/00  S   33.9M  E,761.8M,BONNYVILLE,432.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,14-21-076-05W4,21076054,37,9,2020,21076054,55.59900138,-110.7044931
CVE D16-21 D16 HARDY 16-21-76-5,0498389,ALBERTA CROWN,565.1M,1AA/16-21-076-05W4/00  S  158.4M  W,89.2M,BONNYVILLE,434.0,DIRECTIONAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,16-21-076-05W4,21076054,37,9,2020,21076054,55.59900138,-110.7044931
CVE A4 HARDY 4-27-76-5,0498390,ALBERTA CROWN,563.9M,1AB/04-27-076-05W4/00  S 1620.2M  E,275.3M,BONNYVILLE,413.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,04-27-076-05W4,27076054,37,9,2020,27076054,55.61363134,-110.6786098
CVE C5 HARDY 5-28-76-5,0498391,ALBERTA CROWN,573.5M,1AB/05-28-076-05W4/00  N  720.9M  E,44.1M,BONNYVILLE,440.0,VERTICAL,NEW,OIL SAND EVALUATION,CRUDE BITUMEN,2020-09-10,OV (C),HARDY,MCMURRAY FM,CENOVUS ENERGY INC.,05-28-076-05W4,28076054,37,9,2020,28076054,55.61363569,-110.7044933
