WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
CNRL 20A77 RD MOORE 3-1-67-3,0497992,ALBERTA CROWN,655M,108/03-01-067-03W4/00  S  252.7M  W,635.2M,BONNYVILLE,2074.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),MOORE,CLEARWATER FM,CANADIAN NATURAL RESOURCES LIMITED,13-06-067-02W4,6067024,17,4,2020,6067024,54.76963008,-110.28546920000001
WSE HZ ATMORE 1-27-67-18,0497993,ALBERTA CROWN,592.1M,100/01-27-067-18W4/00  S  445.3M  E,652.2M,ST. ALBERT,1365.0,HORIZONTAL,NEW,DISPOSAL,BRINE,2020-04-20,OTH (NC),ATMORE,NISKU FM,WHITE SWAN ENVIRONMENTAL LTD.,11-23-067-18W4,23067184,17,4,2020,23067184,54.81293942,-112.6244261
CNRL KN06-01P KIRBY 12-1-75-9,0497994,ALBERTA CROWN,677.7M,100/12-01-075-09W4/00  N  717.5M  W,52.8M,BONNYVILLE,1769.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-02P KIRBY 12-1-75-9,0497995,ALBERTA CROWN,678.2M,102/12-01-075-09W4/00  N  707.6M  W,54.1M,BONNYVILLE,1747.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-03P KIRBY 12-1-75-9,0497996,ALBERTA CROWN,678.1M,103/12-01-075-09W4/00  N  697.6M  W,55.5M,BONNYVILLE,1734.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-04P KIRBY 12-1-75-9,0497997,ALBERTA CROWN,677.6M,104/12-01-075-09W4/00  N  687.7M  W,56.9M,BONNYVILLE,1722.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-05P KIRBY 12-1-75-9,0497998,ALBERTA CROWN,677.4M,105/12-01-075-09W4/00  N  677.8M  W,58.3M,BONNYVILLE,1717.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-06P KIRBY 12-1-75-9,0497999,ALBERTA CROWN,677.5M,106/12-01-075-09W4/00  N  667.9M  W,59.7M,BONNYVILLE,1721.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-07P KIRBY 5-1-75-9,0498000,ALBERTA CROWN,677.6M,103/05-01-075-09W4/00  N  658.0M  W,61.0M,BONNYVILLE,1732.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-08P KIRBY 5-1-75-9,0498001,ALBERTA CROWN,677.6M,104/05-01-075-09W4/00  N  648.1M  W,62.4M,BONNYVILLE,1750.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
CNRL KN06-09P KIRBY 5-1-75-9,0498002,ALBERTA CROWN,677.6M,105/05-01-075-09W4/00  N  638.2M  W,63.8M,BONNYVILLE,1803.0,HORIZONTAL,NEW,PRODUCTION (SCHEME),CRUDE BITUMEN,2020-04-20,DEV (NC),KIRBY,MCMURRAY FM,CANADIAN NATURAL RESOURCES LIMITED,08-01-075-09W4,1075094,17,4,2020,1075094,55.46816957,-111.2480346
