WELL NAME,LICENCE NUMBER,MINERAL RIGHTS,GROUND ELEVATION,UID,SURFACE CO-ORDINATES,BOARD FIELD CENTRE,PROJECTED DEPTH,DRILLING OPERATION,WELL PURPOSE,WELL TYPE,SUBSTANCE,DATE,LAHEE CLASSIFICATION,FIELD,TERMINATING ZONE,LICENSEE,SURFACE LOCATION,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long
PEYTO BRAZR 4-24-42-13,0498022,ALBERTA CROWN,1268.8M,102/04-24-042-13W5/00  N  511.7M  E,98.5M,RED DEER,4600.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (C),BRAZEAU RIVER,NOTIKEWIN MBR,PEYTO EXPLORATION & DEVELOPMENT CORP.,05-19-042-12W5,19042125,19,5,2020,19042125,52.63218519,-115.7045425
PEYTO WILD RIV 14-6-56-24,0498023,ALBERTA CROWN,1148.8M,103/14-06-056-24W5/00  N    2.0M  W,656.6M,DRAYTON VALLEY,3800.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),WILD RIVER,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,02-06-056-24W5,6056245,19,5,2020,6056245,53.81023127,-117.5443883
PEYTO WILD RIV 2-31-55-24,0498024,ALBERTA CROWN,1148.8M,102/02-31-055-24W5/00  S 1612.2M  W,656.8M,DRAYTON VALLEY,3850.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),WILD RIVER,CARDIUM FM,PEYTO EXPLORATION & DEVELOPMENT CORP.,02-06-056-24W5,6056245,19,5,2020,6056245,53.81023127,-117.5443883
OVV HZ ELM 9-18-71-8,0498025,ALBERTA CROWN,745.7M,100/09-18-071-08W6/00  S  633.3M  W,605.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ ELM 1-18-71-8,0498026,ALBERTA CROWN,744.7M,100/01-18-071-08W6/00  S  703.3M  W,705.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ ELM 8-18-71-8,0498027,ALBERTA CROWN,744.7M,100/08-18-071-08W6/00  S  703.3M  W,695.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ 102 ELM 8-18-71-8,0498028,ALBERTA CROWN,744.7M,102/08-18-071-08W6/00  S  703.3M  W,685.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ 103 ELM 8-18-71-8,0498029,ALBERTA CROWN,744.7M,103/08-18-071-08W6/00  S  703.3M  W,670.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ 104 ELM 8-18-71-8,0498030,ALBERTA CROWN,744.7M,104/08-18-071-08W6/00  S  703.3M  W,660.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV 102 ELM 9-18-71-8,0498031,ALBERTA CROWN,744.8M,102/09-18-071-08W6/00  S  703.3M  W,650.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
OVV HZ 103 ELM 9-18-71-8,0498032,ALBERTA CROWN,744.9M,103/09-18-071-08W6/00  S  703.3M  W,640.8M,GRANDE PRAIRIE,5500.0,HORIZONTAL,NEW,PRODUCTION,GAS,2020-05-07,DEV (NC),ELMWORTH,MONTNEY FM,OVINTIV CANADA ULC,10-24-071-09W6,24071096,19,5,2020,24071096,55.16325514,-119.2309924
IMP N01W-925 LEMING 9-35-66-3,0498033,ALBERTA CROWN,651.1M,100/09-35-066-03W4/00  S  713.0M  E,12.2M,BONNYVILLE,421.0,SLANT,NEW,OBSERVATION,NONE,2020-05-07,DSW (NC),UNDEFINED,GRAND RAPIDS FM,IMPERIAL OIL RESOURCES LIMITED,12-36-066-03W4,36066034,19,5,2020,36066034,54.75514419,-110.308659
